date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_06,Adam Gaudette,W,VAN,TOR,0.626341123934353,0.626341123934353,10.439018732239216,3.3404859943165492,1.0606043031955046,0.0,0.0,0.0,0.0,10.884999999999959,0.5799138523921189,0.7318995303389007,2.8,6.5,7.5,3300,10.783333333333,26.70788253477672,4.800000000000001,1.4545454545454546,0.3771449750020687,3.7
21_03_06,Adam Henrique,C,ANA,COL,1.0582010582010546,0.45351473922902347,5.4421768707482805,3.023431594860156,0.5563114134542687,0.0,0.0,0.0,0.0,16.803333333333377,0.6357067467727532,0.6404889463404211,2.2,5.5,9.7,3700,21.0666666666664,56.10759493670957,19.7,5.324324324324325,0.3252304549599383,3.3
21_03_06,Adam Lowry,C,WPG,MTL,0.6751371372310039,1.1814899901542566,7.08893994092554,2.0254114116930118,0.626189694781756,0.0,0.0,0.0,0.0,15.119999999999928,0.8686150391059604,0.0,2.6,5.5,6.2,3600,14.283333333333,33.6056009334897,8.0,2.2222222222222223,0.4510179204051085,2.9
21_03_06,Adrian Kempe,W,LAK,STL,0.8102633355840669,0.3241053342336268,6.968264686022976,1.4584740040513204,0.6093180283592182,0.0,0.0,0.0,0.0,16.888888888888847,0.616142492619981,0.7674919010145628,2.5,5.5,6.2,4800,15.85,57.53943217665615,15.2,3.1666666666666665,0.41868381449878495,3.0
21_03_06,Alex Iafallo,W,LAK,STL,0.39348562684446303,1.5739425073778521,5.902284402666946,1.9674281342223152,0.587605202754398,0.0,0.0,0.0,0.0,20.10500000000003,0.8574352501446453,0.7747295095495029,2.5,5.5,10.7,4700,19.633333333333333,50.42444821731749,16.5,3.5106382978723403,0.41868381449878495,3.0
21_03_06,Alex Tuch,W,VGK,SJS,1.6597510373443982,0.9053187476423992,8.902301018483591,2.7159562429271977,0.8374198415692194,0.0,0.0,0.0,0.0,15.992222222222216,0.4867808510238589,0.8144275221485051,3.5,6.0,10.5,4800,19.950000000000035,115.4887218045111,38.400000000000006,8.000000000000002,0.6469478767648194,2.5
21_03_06,Alexander Kerfoot,W,TOR,VAN,0.6562158220926027,1.1483776886620545,4.101348888078767,3.117025154939862,0.49708348523514645,0.0,0.0,0.0,0.0,14.56222222222217,0.9097536124671173,0.0,3.7,6.5,3.2,4100,16.616666666667,34.66399197592709,9.6,2.341463414634146,0.6228550249979313,2.8
21_03_06,Alexandre Texier,C,CBJ,DAL,0.6369145030739991,0.7961431288424988,6.68760228227699,1.5922862576849977,0.41877128577115436,0.0,0.0,0.0,0.0,14.356111111111064,0.5172478710466201,0.0,2.3,5.0,3.1,3600,10.283333333333369,0.0,0.0,0.0,0.4283425383145964,2.7
21_03_06,Andre Burakovsky,W,COL,ANA,0.7523510971786832,1.5047021943573664,4.815047021943573,1.6551724137931032,0.44689655172413784,0.0,0.0,0.0,0.0,15.425,0.6782793296300864,0.8004382672462039,3.3,5.5,8.6,4800,18.083333333333,47.77880184331885,14.4,3.0,0.6747695450400617,2.2
21_03_06,Andreas Athanasiou,W,LAK,STL,1.138005780346821,0.8128612716763008,7.640895953757228,1.138005780346821,0.6389089595375725,0.0,0.0,0.0,0.0,13.853888888888894,0.6904691693656348,0.6365673695403701,2.5,5.5,8.1,3700,17.016666666666698,28.2076395690499,8.0,2.1621621621621623,0.41868381449878495,3.0
21_03_06,Andrew Cogliano,W,DAL,CBJ,0.5369928400954661,0.3579952267303107,6.622911694510749,2.1479713603818644,0.5924821002386641,0.0,0.0,0.0,0.0,13.092777777777766,0.538690053075767,0.0,2.7,5.0,4.0,3000,14.716666666667033,6.523216308040609,1.6,0.5333333333333333,0.5716574616854037,2.3
21_03_06,Andrew Copp,W,WPG,MTL,0.4108025865348038,1.3693419551160122,7.66831494864967,1.9170787371624174,0.8572080639026236,0.0,0.0,0.0,0.0,18.75611111111111,0.7531058545455266,0.7056820452760507,2.6,5.5,8.7,3700,16.03333333333367,0.0,0.0,0.0,0.4510179204051085,2.9
21_03_06,Andrew Mangiapane,W,CGY,EDM,0.976554931214881,0.8370470838984694,6.975392365820578,2.092617709746173,0.7254408060453401,0.0,0.0,0.0,0.0,17.416111111111103,0.6920617761295484,0.6236879502555198,3.1,6.5,11.7,4300,17.916666666667,21.43255813953449,6.4,1.488372093023256,0.45852750893090477,3.4
21_03_06,Antoine Roussel,W,VAN,TOR,0.42046250875963626,0.42046250875963626,4.414856341976181,2.102312543798181,0.47091800981079274,0.0,0.0,0.0,0.0,11.559444444444425,0.6494178598685187,0.0,2.8,6.5,4.0,3100,9.4166666666667,10.19469026548669,1.6,0.5161290322580645,0.3771449750020687,3.7
21_03_06,Anze Kopitar,C,LAK,STL,0.7304700710179256,1.33919513019953,5.965505579979725,2.4349002367264183,0.7962123774095388,0.0,0.0,0.0,0.0,21.856111111111055,0.7531316628170749,0.705193784664456,2.5,5.5,13.0,7400,20.21666666666633,124.94641384996083,42.1,5.6891891891891895,0.41868381449878495,3.0
21_03_06,Auston Matthews,C,TOR,VAN,1.542699724517903,1.4325068870523388,10.247933884297499,3.1955922865013706,1.0225895316804385,0.0,0.0,0.0,0.0,21.913333333333377,0.6303078289648718,0.6647786128194793,3.7,6.5,19.4,8800,21.45,13.426573426573428,4.800000000000001,0.5454545454545456,0.6228550249979313,2.8
21_03_06,Blake Comeau,W,DAL,CBJ,0.30017510214291543,0.6003502042858309,4.952889185358105,1.3507879596431194,0.45776703076794595,0.0,0.0,0.0,0.0,15.401111111111163,0.6060475878111261,0.0,2.7,5.0,3.6,3300,17.23333333333367,34.816247582204355,10.0,3.0303030303030303,0.5716574616854037,2.3
21_03_06,Blake Lizotte,C,LAK,STL,0.35571365051133913,0.7114273010226783,4.0907069808804,2.134281903068035,0.49444197421076125,0.0,0.0,0.0,0.0,13.34333333333331,0.5765764830225666,0.0,2.5,5.5,2.3,3200,10.733333333333,0.0,0.0,0.0,0.41868381449878495,3.0
21_03_06,Blake Wheeler,W,WPG,MTL,0.744827586206894,1.7379310344827525,7.199999999999974,1.8620689655172349,0.5958620689655153,0.0,0.0,0.0,0.0,19.220000000000052,0.8929693374299605,0.8576056949003705,2.6,5.5,12.5,7000,17.15,5.597667638483966,1.6,0.2285714285714286,0.4510179204051085,2.9
