date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_03_01,Adam Gaudette,W,VAN,WPG,0.8285862247540161,0.8285862247540161,10.357327809425202,3.1071983428275605,1.1413775245986573,11.042777777777745,0.746078199093472,0.8103823686921484,3.1,7.1,3300,14.316666666666698,75.85564610011626,18.1,5.484848484848485
21_03_01,Adam Henrique,C,ANA,STL,1.211968185835121,0.6059840929175605,5.605352859487435,3.787400580734753,0.6120439338467359,16.68722222222223,0.5537141639740835,0.6544138946841439,2.6,6.2,4000,16.66666666666703,11.519999999999747,3.2,0.8
21_03_01,Adam Lowry,C,WPG,VAN,0.6752954417557713,1.012943162633657,6.584130557118771,1.857062464828371,0.6043894203714154,15.311111111111053,0.8619009483203118,0.0,3.4,4.7,3600,14.0666666666667,27.298578199052063,6.4,1.777777777777778
21_03_01,Aleksander Barkov,C,FLA,CAR,0.9805590548500253,0.9805590548500253,9.192741139218988,2.083687991556304,0.9021143304620235,20.784999999999947,0.6464891565379942,0.6537241170446555,3.0,14.2,7500,21.866666666666603,39.51219512195133,14.4,1.9200000000000002
21_03_01,Alex Chiasson,W,EDM,TOR,0.8158178006911818,0.6118633505183865,3.875134553283113,0.6118633505183865,0.35080165429720817,12.962777777777733,0.5895865620016396,0.7670445600028734,3.2,6.8,4100,12.05,15.933609958506224,3.2,0.7804878048780488
21_03_01,Alex Tuch,W,VGK,MIN,1.063605284261175,0.7597180601865535,8.204955050014778,2.12721056852235,0.6928628708901371,15.769999999999984,0.5438967387211835,0.8520894073279726,2.9,8.9,4500,18.250000000000306,60.49315068493051,18.4,4.088888888888889
21_03_01,Alex Wennberg,C,FLA,CAR,0.738380679056005,0.9331141288589884,4.876235997633756,1.7667908362076585,0.3960479018390791,15.446278375744722,0.9202088374015022,0.912973876894841,3.0,7.6,4500,20.116666666667,14.316487158243344,4.800000000000001,1.0666666666666667
21_03_01,Alexander Barabanov,W,TOR,EDM,0.32337066134623577,0.42560215142121177,5.8874880062080255,1.931050856757636,0.49605591032015817,9.762205143527451,0.7528517543310633,0.5536011698630513,3.3,4.0,3000,11.95,0.0,0.0,0.0
21_03_01,Alexander Kerfoot,W,TOR,EDM,0.6761198234576056,1.1832096910508099,4.3947788524744364,3.042539205559225,0.49525777068269605,14.163888888888822,0.7532508241497944,0.5538672164088719,3.3,5.6,4300,13.4999999999997,0.0,0.0,0.0
21_03_01,Andre Burakovsky,W,COL,SJS,1.2277261488617943,1.8415892232926916,4.603973058231729,1.995054991900416,0.5095063517776447,15.0288888888889,0.7960821508397271,0.5296087553240386,3.6,9.5,5000,12.5999999999997,38.09523809523901,8.0,1.6
21_03_01,Andrei Svechnikov,W,CAR,FLA,0.6850879196163507,0.959123087462891,8.49509020324275,0.6850879196163507,1.0166704727106644,17.59444444444445,0.6491451383932313,0.7202218000911925,3.0,12.7,6100,20.733333333333672,13.89067524115733,4.800000000000001,0.7868852459016394
21_03_01,Andrew Copp,W,WPG,VAN,0.4035723627667125,1.345241209222375,7.398826650723063,1.61428945106685,0.8636448563207646,19.044444444444444,0.7322732303456372,0.6936028642669698,3.4,11.7,3900,15.7,0.0,0.0,0.0
21_03_01,Andrew Mangiapane,W,CGY,OTT,1.1091000115531278,0.8318250086648459,6.931875072207049,2.0795625216621145,0.690414757191822,17.444999999999958,0.8159937141160474,0.6437117530993143,3.3,12.8,4600,19.7833333333336,4.852569502948545,1.6,0.3478260869565218
21_03_01,Antoine Roussel,W,VAN,WPG,0.42038885969521844,0.42038885969521844,5.885444035733058,1.8917498686284828,0.6200735680504473,11.556111111111104,0.7776815110032964,0.0,3.1,3.5,3100,10.73333333333337,26.83229813664588,4.800000000000001,1.5483870967741937
21_03_01,Artem Anisimov,C,OTT,CGY,0.7163109983584547,0.7163109983584547,6.80495448440532,2.5070884942545915,0.7252648858379357,12.683333333333325,0.5164117138693454,0.7494427533428757,2.7,3.6,3000,7.7333333333333,117.93103448275912,15.2,5.066666666666666
21_03_01,Austin Watson,W,OTT,CGY,0.644122383252817,0.644122383252817,6.44122383252817,6.226516371443898,0.5603864734299506,10.962777777777793,0.5988509200733378,0.0,2.7,5.9,3000,12.75,22.58823529411765,4.800000000000001,1.6000000000000003
21_03_01,Blake Wheeler,W,WPG,VAN,0.7333718127185661,1.4667436254371322,6.7225749499201894,2.200115438155698,0.5610294367297031,19.41777777777783,0.8017014789726928,0.8174960045111804,3.4,13.7,7100,20.73333333333367,23.151125401928887,8.0,1.1267605633802817
21_03_01,Bo Horvat,C,VAN,WPG,0.6617890363616273,0.7941468436339529,6.088459134526973,2.514798338174184,0.49104746498032753,19.25166666666674,0.8457989035163511,0.7351669656492478,3.1,11.1,5800,19.900000000000297,24.12060301507502,8.0,1.379310344827586
21_03_01,Brady Tkachuk,W,OTT,CGY,1.3551665725578796,0.9486166007905159,13.145115753811435,1.2196499153020919,1.3931112365895004,18.364444444444405,0.6130592448175629,0.6756148565606193,2.7,11.7,6500,17.866666666666998,26.865671641790545,8.0,1.2307692307692308
21_03_01,Brandon Saad,W,COL,SJS,1.1965101786456218,0.7478188616535135,7.777316161196542,0.8973826339842164,0.6236809306190302,15.641111111111053,0.7389948614190343,0.49155056237691025,3.6,8.2,4800,13.1999999999997,0.0,0.0,0.0
21_03_01,Brandon Sutter,C,VAN,WPG,0.8812729498163944,0.1762545899632789,7.578947368420993,2.4675642594859046,0.7526070991432009,14.343888888888982,0.9404634118212001,0.0,3.1,5.6,3200,14.96666666666667,32.07126948775055,8.0,2.5
21_03_01,Brayden Schenn,C,STL,ANA,1.4917642183777098,1.4917642183777098,7.210193722158929,1.3674505335129004,0.7371801512483184,18.930555555555536,0.4532824410115137,0.47318924187824113,2.9,13.7,6200,21.3166666666667,31.524628616106288,11.2,1.8064516129032258
21_03_01,Brock Boeser,W,VAN,WPG,1.1267164821407585,1.1267164821407585,7.041978013379741,1.1267164821407585,0.7549000430343081,18.639444444444486,0.7253004269567176,0.6472161062979209,3.1,13.3,7000,18.0166666666663,42.62719703977885,12.8,1.8285714285714287
21_03_01,Brock McGinn,W,CAR,FLA,1.1537404999542107,1.1537404999542107,5.933522571193084,1.1537404999542107,0.6345572749748158,14.565000000000063,0.7515076260838964,0.0,3.0,8.1,3900,14.06666666666633,6.824644549763197,1.6,0.4102564102564103
