date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_14,Adam Erne,W,DET,CAR,0.3757240515576896,0.7514481031153792,4.884412670249966,1.6907582320096033,0.42832541877576624,0.0,0.0,0.0,0.0,11.695555555555552,0.6107172084150791,0.5527641743079117,2.4,6.0,5.3,3600,12.5499999999997,7.64940239043843,1.6,0.4444444444444445,0.3252304549599382,3.6
21_03_14,Adrian Kempe,W,LAK,COL,1.1332463911498902,0.323784683185683,6.961370688492184,1.295138732742732,0.6572829068669364,0.0,0.0,0.0,0.0,17.193888888888825,0.8133317309593928,0.8185793777387428,2.2,5.5,12.2,5700,17.5333333333337,10.950570342205094,3.2,0.5614035087719299,0.3252304549599383,3.3
21_03_14,Alexander Kerfoot,W,TOR,OTT,0.6480064800648012,1.2960129601296024,4.860048600486009,2.4300243002430046,0.539465394653947,0.0,0.0,0.0,0.0,14.697777777777768,0.5856234881817,0.0,3.9,6.5,5.9,4100,14.1833333333337,0.0,0.0,0.0,0.6747695450400617,2.6
21_03_14,Alexandre Texier,C,CBJ,DAL,0.6179727062054773,0.7724658827568466,5.870740708952034,1.5449317655136932,0.3537893743026358,0.0,0.0,0.0,0.0,14.699444444444406,0.5050975963779425,0.0,2.6,5.5,3.2,3700,13.05,0.0,0.0,0.0,0.4510179204051085,2.9
21_03_14,Andre Burakovsky,W,COL,LAK,0.7553820974442886,1.2086113559108618,5.287674682110021,1.5107641948885773,0.500062948508119,0.0,0.0,0.0,0.0,15.701111111111146,0.8874696499753882,0.6903259971595231,3.3,5.5,9.3,4800,11.366666666667,139.35483870967332,26.4,5.5,0.6747695450400617,2.2
21_03_14,Andreas Athanasiou,W,LAK,COL,1.4516129032258038,0.8064516129032243,7.741935483870955,1.4516129032258038,0.7403225806451601,0.0,0.0,0.0,0.0,13.976111111111136,0.7113305152047011,0.6003749816570491,2.2,5.5,8.5,3800,15.566666666667,18.50107066381117,4.800000000000001,1.2631578947368423,0.3252304549599383,3.3
21_03_14,Andreas Johnsson,W,NJD,NYI,0.4988913525498919,0.8314855875831529,5.32150776053218,2.494456762749459,0.5171840354767212,0.0,0.0,0.0,0.0,13.795555555555486,0.7212762013130378,0.7869761658772987,2.4,5.5,3.0,3600,15.15,6.336633663366337,1.6,0.4444444444444445,0.38682450394066387,3.1
21_03_14,Andrei Svechnikov,W,CAR,DET,0.6913504378552777,1.1061607005684444,8.98755569211861,0.8296205254263334,1.067445076048549,0.0,0.0,0.0,0.0,17.507222222222218,0.4793325166381585,0.7964852997874278,3.6,6.0,13.3,6300,14.81666666666633,19.43757030371248,4.800000000000001,0.7619047619047621,0.6747695450400617,2.4
21_03_14,Andrew Cogliano,W,DAL,CBJ,0.7219492630101288,0.7219492630101288,6.8585179985962235,1.804873157525322,0.6226812393462363,0.0,0.0,0.0,0.0,12.830555555555538,0.5206304943498701,0.0,2.9,5.5,4.4,3000,14.21666666666633,20.257913247362733,4.800000000000001,1.6000000000000003,0.5489820795948915,2.6
21_03_14,Anthony Beauvillier,W,NYI,NJD,0.2825856587778159,0.7064641469445395,8.336276933945568,0.9890498057223555,0.7884139879901062,0.0,0.0,0.0,0.0,16.6594444444445,0.6564688539390207,0.8290953126542089,3.1,5.5,10.3,4300,16.45,17.50759878419453,4.800000000000001,1.116279069767442,0.6131754960593362,2.4
21_03_14,Anthony Mantha,W,DET,CAR,0.7990825348673704,1.3318042247789506,6.392660278938963,1.5981650697347407,0.5300580814620224,0.0,0.0,0.0,0.0,18.024444444444516,0.5952290847736685,0.5761714135867183,2.4,6.0,9.5,4700,22.4833333333333,53.372868791697634,20.0,4.25531914893617,0.3252304549599382,3.6
21_03_14,Anze Kopitar,C,LAK,COL,0.6318006318006336,1.389961389961394,5.938925938925957,2.400842400842408,0.7505791505791528,0.0,0.0,0.0,0.0,21.43666666666662,0.7666836091032845,0.7874806298346707,2.2,5.5,14.3,7700,20.016666666666403,38.368026644463455,12.8,1.6623376623376624,0.3252304549599383,3.3
21_03_14,Austin Wagner,W,LAK,COL,0.767795254598773,0.5758464409490797,8.637696614236194,1.9194881364969325,0.595041322314049,0.0,0.0,0.0,0.0,10.5338888888889,0.7344751999457529,0.0,2.2,5.5,5.1,3600,12.35000000000033,7.773279352226512,1.6,0.4444444444444445,0.3252304549599383,3.3
