date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_02_19,Adam Erne,W,DET,FLA,0.18357980622131562,0.5507394186639469,4.4059153493115755,2.019377868434472,0.2937276899541051,0.0,0.0,0.0,0.0,11.575000000000005,0.3987305957883224,0.0,2.4,5.5,4.5,3000,13.04999999999967,7.356321839080646,1.6,0.5333333333333333,0.38682450394066387,3.1
21_02_19,Adam Gaudette,C,VAN,WPG,1.0522008534518055,0.8417606827614443,9.890688022446971,2.946162389665055,1.0858712807622632,0.0,0.0,0.0,0.0,10.929444444444425,0.6667737399868967,0.8287367738482458,3.0,6.0,6.0,3300,12.4666666666663,30.802139037434056,6.4,1.9393939393939397,0.5,3.0
21_02_19,Adam Lowry,C,WPG,VAN,0.6775832862789418,0.8469791078486772,7.284020327498625,1.8633540372670898,0.6369282891022056,0.0,0.0,0.0,0.0,15.304999999999941,0.6620752392838258,0.7652261908276855,3.0,6.0,7.9,3700,18.4999999999996,10.378378378378605,3.2,0.8648648648648649,0.5,3.0
21_02_19,Aleksander Barkov,C,FLA,DET,0.9879592466810785,1.1114541525162132,8.644643408459437,1.7289286816918874,0.7323247916023495,0.0,0.0,0.0,0.0,20.436666666666607,0.7927788376490412,0.6789306059125261,3.1,5.5,11.9,6900,14.30000000000037,146.43356643356265,34.9,5.057971014492753,0.6131754960593362,2.4
21_02_19,Alex Chiasson,W,EDM,CGY,0.8102177460192446,0.6076633095144335,4.253643166601034,0.6076633095144335,0.4476453046756327,0.0,0.0,0.0,0.0,12.94444444444442,0.5530602171767025,0.8620551779288317,3.2,6.5,3.5,3600,13.4333333333333,42.87841191067008,9.6,2.6666666666666665,0.48615629272396,3.3
21_02_19,Alex DeBrincat,W,CHI,CAR,1.3705931622630037,0.9594152135841025,11.51298256300923,1.3705931622630037,1.063580293916091,0.0,0.0,0.0,0.0,18.505555555555542,0.6674798149070367,0.6693410560185753,2.6,6.0,14.9,6900,21.3999999999997,35.88785046729022,12.8,1.855072463768116,0.3815734245561414,3.4
21_02_19,Alex Wennberg,C,FLA,DET,0.8545796683836474,0.9372027915832883,4.91090004746161,1.6542305506584498,0.44665428470107654,0.0,0.0,0.0,0.0,14.014137389365613,0.6789306059125261,0.84575386321195,3.1,5.5,9.9,4400,18.48333333333364,25.96934174932329,8.0,1.8181818181818181,0.6131754960593362,2.4
21_02_19,Andrei Svechnikov,W,CAR,CHI,0.9765170890490584,1.3950244129272262,9.06765868402697,0.5580097651708905,1.0560334805859102,0.0,0.0,0.0,0.0,17.014444444444454,0.711023136998024,0.8964666604991814,3.4,6.0,14.4,6500,14.94999999999997,6.421404682274261,1.6,0.24615384615384614,0.6184265754438586,2.6
21_02_19,Andrew Copp,W,WPG,VAN,0.396097704100345,1.4523582483679316,7.525856377906554,1.58439081640138,0.8806572287831002,0.0,0.0,0.0,0.0,19.18555555555553,0.6943450593876017,0.6839832109340541,3.0,6.0,11.1,3800,20.1666666666666,28.56198347107448,9.6,2.526315789473684,0.5,3.0
21_02_19,Andrew Mangiapane,W,CGY,EDM,1.7052182837293755,1.1368121891529168,7.389279229493961,1.9894213310176048,0.9861845740901555,0.0,0.0,0.0,0.0,16.639444444444447,0.7385597650645496,0.48565832621255633,3.3,6.5,11.2,4700,21.633333333333,4.437596302003151,1.6,0.3404255319148936,0.51384370727604,3.2
