date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_02_25,Adam Erne,W,DET,NSH,0.37500000000000033,0.5625000000000004,4.3125000000000036,1.875000000000002,0.3487500000000003,0.0,0.0,0.0,0.0,11.418888888888878,0.44549057308598533,0.42824916085186376,2.5,5.5,3.3,3000,13.9833333333333,58.35518474374268,13.6,4.533333333333333,0.41868381449878495,3.0
21_02_25,Adam Gaudette,W,VAN,EDM,0.8344439937416716,0.6258329953062538,10.430549921770895,3.1291649765312686,1.1494466013791529,0.0,0.0,0.0,0.0,10.962777777777754,0.6740583957673392,0.8303304798819969,3.0,6.5,7.1,3400,12.483333333333327,23.07076101468626,4.800000000000001,1.4117647058823533,0.4310738479832755,3.5
21_02_25,Adam Lowry,C,WPG,MTL,0.6766917293233109,1.0150375939849665,6.76691729323311,1.860902255639105,0.6225563909774462,0.0,0.0,0.0,0.0,15.391111111111062,0.9008458851418712,0.0,2.9,6.0,6.8,3600,16.749999999999698,28.656716417910964,8.0,2.2222222222222223,0.47002486965661056,3.1
21_02_25,Aleksander Barkov,C,FLA,DAL,1.107768052516415,0.9846827133479245,9.108315098468301,2.21553610503283,0.8997538293216659,0.0,0.0,0.0,0.0,20.579444444444395,0.8288679722521111,0.6609142071254768,2.9,5.5,15.2,7200,21.40000000000037,65.04672897196149,23.2,3.2222222222222223,0.5489820795948915,2.6
21_02_25,Alex Chiasson,W,EDM,VAN,0.8208402211708395,0.6156301658781297,4.309411161146907,0.6156301658781297,0.437097417773472,0.0,0.0,0.0,0.0,12.921666666666633,0.6200433943023469,0.7840640241247779,3.5,6.5,6.7,3800,11.15,75.8744394618834,14.1,3.7105263157894735,0.5689261520167244,3.0
21_02_25,Alex DeBrincat,W,CHI,CBJ,1.3356583682706953,1.0685266946165564,10.685266946165562,1.3356583682706953,1.01777167662227,0.0,0.0,0.0,0.0,18.837777777777763,0.6735117049919224,0.7755421872984768,2.7,5.5,14.8,6800,20.483333333333,28.12042310821852,9.6,1.4117647058823528,0.4836404017756313,2.8
21_02_25,Alex Killorn,W,TBL,CAR,1.0660800406125723,1.2183771892715112,6.85337168965225,0.6091885946357556,0.6442169388273115,0.0,0.0,0.0,0.0,17.943888888888896,0.7910378684482863,0.7786584619206783,3.2,6.0,8.0,4700,20.3,0.0,0.0,0.0,0.5598015028739183,2.8
21_02_25,Alex Ovechkin,W,WSH,PIT,1.3839379324806036,0.8806877752149295,10.1908156846299,2.2646257076955334,0.8353952610610187,0.0,0.0,0.0,0.0,20.173333333333346,0.7570367512773257,0.6648358246229648,3.3,6.5,18.6,8200,16.066666666667,55.6431535269698,14.9,1.8170731707317074,0.51384370727604,3.2
21_02_25,Alex Wennberg,C,FLA,DAL,0.7777234898607631,0.9862876675848846,4.659624226094644,1.5862496183739574,0.411950867470937,0.0,0.0,0.0,0.0,14.871679120695452,0.6609142071254768,0.8578500879792479,2.9,5.5,8.3,4500,18.1333333333336,31.76470588235248,9.6,2.1333333333333333,0.5489820795948915,2.6
21_02_25,Alexander Volkov,W,TBL,CAR,0.7518020124403446,0.5908122760259975,5.453634708637261,2.8650595598190196,0.6091705285956727,0.0,0.0,0.0,0.0,10.108377474585385,0.4862672976640078,0.0,3.2,6.0,5.2,3000,9.05,31.823204419889507,4.800000000000001,1.6000000000000003,0.5598015028739183,2.8
