date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_10,Adam Gaudette,W,VAN,MTL,0.8384767672062446,0.6288575754046836,10.271340398276497,3.3539070688249786,1.037614999417728,0.0,0.0,0.0,0.0,10.853333333333302,0.5651807191972189,0.7497180186210367,2.8,6.0,6.4,3300,10.15,9.458128078817737,1.6,0.4848484848484849,0.4401984971260817,3.2
21_03_10,Adam Henrique,C,ANA,LAK,1.0682492581602356,0.45782111064010095,5.646460364561245,3.2047477744807065,0.6256888512081379,0.0,0.0,0.0,0.0,16.675000000000026,0.5159331706436938,0.6235776168415941,2.7,5.5,10.7,4200,18.566666666667,20.682226211848825,6.4,1.523809523809524,0.4836404017756313,2.8
21_03_10,Adrian Kempe,W,LAK,ANA,1.1287793952967562,0.3225083986562161,7.740201567749187,1.2900335946248644,0.7079059350503942,0.0,0.0,0.0,0.0,17.07999999999995,0.6024071408666283,0.7473112170518461,2.8,5.5,9.5,5000,18.95,107.96833773087072,34.1,6.82,0.5163595982243688,2.7
21_03_10,Alex Chiasson,W,EDM,OTT,0.8264462809917364,0.8264462809917364,4.132231404958682,0.6198347107438024,0.357438016528926,0.0,0.0,0.0,0.0,12.602222222222206,0.532915603513548,0.0,3.9,6.5,4.8,4000,14.7666666666667,32.50564334085772,8.0,2.0,0.6747695450400617,2.6
21_03_10,Alex Iafallo,W,LAK,ANA,0.5341048180705452,1.4687882496939992,5.7416267942583605,1.8693668632469083,0.5915210860131288,0.0,0.0,0.0,0.0,19.985000000000024,0.8252062825712048,0.7861061667309346,2.8,5.5,11.3,4600,17.233333333333597,58.49129593810356,16.8,3.6521739130434785,0.5163595982243688,2.7
21_03_10,Alex Tuch,W,VGK,MIN,1.6421995521273949,0.8957452102513063,8.658870365762628,2.6872356307539187,0.798706145807415,0.0,0.0,0.0,0.0,16.160555555555554,0.6955905079928362,0.80366523584131,2.8,5.5,11.6,5300,17.6833333333333,10.857681432610764,3.2,0.6037735849056605,0.5163595982243688,2.7
21_03_10,Andre Burakovsky,W,COL,ARI,0.6050420168067221,1.0588235294117636,4.840336134453777,1.5126050420168051,0.4447058823529407,0.0,0.0,0.0,0.0,15.656666666666675,0.8283022737278642,0.656560051826318,3.2,5.5,9.6,4800,17.2333333333333,27.85299806576408,8.0,1.6666666666666667,0.6443821007008639,2.3
21_03_10,Andreas Athanasiou,W,LAK,ANA,1.441281138790036,0.8007117437722422,7.846975088967972,1.120996441281139,0.7366548042704628,0.0,0.0,0.0,0.0,13.989444444444446,0.7170339590530226,0.6682576474724095,2.8,5.5,8.5,3700,15.7166666666663,64.13573700954552,16.8,4.54054054054054,0.5163595982243688,2.7
21_03_10,Antoine Roussel,W,VAN,MTL,0.20879248347059523,0.20879248347059523,4.593434636353095,2.087924834705952,0.4447279897923679,0.0,0.0,0.0,0.0,11.636666666666658,0.6263875220482227,0.0,2.8,6.0,2.6,3100,12.4833333333333,15.38050734312421,3.2,1.032258064516129,0.4401984971260817,3.2
21_03_10,Anze Kopitar,C,LAK,ANA,0.7467072285408108,1.2445120475680178,5.973657828326487,2.3645728903792342,0.7778200297300114,0.0,0.0,0.0,0.0,21.642222222222195,0.7320568107127634,0.724006518825307,2.8,5.5,14.3,7600,17.75,74.70422535211269,22.1,2.9078947368421053,0.5163595982243688,2.7
21_03_10,Artem Anisimov,C,OTT,EDM,0.7190652152202145,0.539298911415161,7.190652152202145,2.516728253270751,0.7819834215519834,0.0,0.0,0.0,0.0,12.75666666666666,0.5573076257160137,0.0,2.6,6.5,4.5,3200,14.816666666667,19.4375703037116,4.800000000000001,1.5000000000000002,0.3252304549599383,3.9
