date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_20,Adrian Kempe,W,LAK,ARI,0.6225411785050377,0.7781764731312971,8.559941204444268,1.5563529462625942,0.8373178850892755,17.2733333333333,0.5774632436060019,0.7202210049465251,2.5,8.7,4700,15.25,39.73770491803278,10.1,2.148936170212766
21_02_20,Alex Chiasson,W,EDM,CGY,0.8085799314953133,0.6064349486214851,4.245044640350394,0.6064349486214851,0.44674041215116045,13.02499999999997,0.5579493001356413,0.6909101698838835,3.2,3.8,3600,14.3666666666663,58.886310904873895,14.1,3.9166666666666665
21_02_20,Alex Iafallo,W,LAK,ARI,0.38781959207124167,1.8098247629991282,6.463659867854029,2.1976443550703695,0.5442401608733092,20.24388888888897,0.8082114269831332,0.8179135796851806,2.5,12.2,4900,20.0166666666667,83.03080766028296,27.7,5.653061224489796
21_02_20,Alex Killorn,W,TBL,DAL,0.9062683561298992,1.057313082151549,6.645967944952593,0.7552236301082492,0.5815221951833519,18.12999999999998,0.5351492501626548,0.8332273725546188,3.2,9.7,5300,14.9166666666664,12.8715083798885,3.2,0.6037735849056605
21_02_20,Alexander Kerfoot,C,TOR,MTL,0.8465409396604453,1.3544655034567126,5.41786201382685,2.878239194845514,0.6416780322626175,14.095555555555524,0.771296444866292,0.0,3.3,4.6,4400,14.09999999999967,57.87234042553328,13.6,3.090909090909091
21_02_20,Alexander Volkov,W,TBL,DAL,0.7977753037486051,0.6555241177775896,5.5098008140489485,2.3825301523306934,0.5829515135422022,10.272120583872754,0.46268936044292186,0.0,3.2,3.9,3000,11.266666666667,34.082840236685385,6.4,2.1333333333333333
21_02_20,Anders Lee,W,NYI,PIT,0.7523510971786865,0.8777429467084675,10.783699059561172,2.884012539184965,1.112225705329158,18.9766666666666,0.6129264811697126,0.7518710423700536,2.7,13.8,7300,19.03333333333333,5.043782837127846,1.6,0.21917808219178084
21_02_20,Andrei Svechnikov,W,CAR,CHI,0.8344278760720087,1.390713126786681,8.483350073398753,0.5562852507146725,1.0764119601328912,17.059444444444445,0.7318922450771513,0.8436270202544991,2.8,12.0,6500,15.233333333333,85.07658643326225,21.6,3.3230769230769233
21_02_20,Andrew Mangiapane,W,CGY,EDM,1.7066329553984123,1.1377553035989414,7.253190060443251,2.1332911942480153,0.9798917552245885,16.834999999999997,0.9477794773018055,0.5940001985866669,2.8,11.1,4700,23.366666666666298,44.4222539229679,17.3,3.6808510638297873
21_02_20,Anthony Beauvillier,W,NYI,PIT,0.7241129616220153,1.0137581462708216,6.661839246922542,1.88269370021724,0.6864590876176705,16.053888888888846,0.647798788349621,0.0,2.7,8.6,4400,18.1833333333337,42.236480293308034,12.8,2.909090909090909
21_02_20,Anze Kopitar,C,LAK,ARI,0.6016444949528741,2.045591282839772,5.6554582525570165,3.0082224747643704,0.7580720636406212,21.934999999999903,0.7012954755994771,0.7466362787627433,2.5,13.4,7100,22.5833333333336,52.33948339483333,19.7,2.7746478873239435
