date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_28,Adam Erne,W,DET,CHI,0.37267080745341635,0.7453416149068327,4.472049689440996,1.8633540372670818,0.3782608695652177,11.511666666666658,0.5474568383824293,0.6364319200035011,2.3,4.4,3000,13.6,51.61764705882352,11.7,3.9
21_02_28,Alex DeBrincat,W,CHI,DET,1.4372822299651564,1.3066202090592334,11.106271777003483,1.56794425087108,1.0335365853658536,19.199444444444445,0.7162618395274253,0.8527841185578257,3.2,15.6,7000,19.28333333333367,143.4399308556587,46.1,6.585714285714286
21_02_28,Alex Ovechkin,W,WSH,NJD,1.5121814617754146,0.882105852702325,10.459255110613281,2.7723326799215924,0.840520862503501,20.077222222222225,0.8047739926502216,0.6849107000825038,3.2,17.9,8300,22.683333333333,69.83100661278574,26.4,3.1807228915662646
21_02_28,Alexandre Texier,C,CBJ,NSH,0.6242143135809992,1.0923750487667487,6.710303870995742,1.4044822055572483,0.4291473405869369,14.487777777777705,0.5548346647833252,0.0,2.6,3.6,3700,7.9666666666667,12.050209205020872,1.6,0.43243243243243246
21_02_28,Anders Lee,W,NYI,PIT,1.0291962977522116,1.1578458349712382,10.034663903084066,2.3156916699424763,1.0137583532859284,18.512777777777703,0.7802913610445248,0.7802913610445248,2.8,11.6,7200,19.05,10.078740157480317,3.2,0.4444444444444445
21_02_28,Andreas Johnsson,W,NJD,WSH,0.6468421525469442,0.9702632288204163,5.659868834785763,2.587368610187777,0.650076363309679,14.05888888888882,0.8604089458874842,0.7389745543481535,2.8,7.2,3800,14.4833333333337,6.628308400460131,1.6,0.4210526315789474
21_02_28,Anthony Angello,W,PIT,NYI,0.686422356851742,0.4491733435954327,5.438227273204245,2.7299556097735427,0.4217698673709695,9.183471612655344,0.0,0.0,2.8,3.1,3000,6.95000000000003,13.81294964028771,1.6,0.5333333333333333
21_02_28,Anthony Beauvillier,W,NYI,PIT,0.8559540320982776,0.7132950267485646,7.703586288884498,1.2839310481474162,0.8345551812958205,16.371666666666652,0.5995109234918794,0.0,2.8,10.1,4200,20.183333333333,9.512799339389092,3.2,0.761904761904762
21_02_28,Anthony Mantha,W,DET,CHI,0.7874589865111136,1.0499453153481513,6.6934013853444645,1.443674808603708,0.6247174626321501,18.15333333333344,0.6199451081412155,0.6199451081412155,2.3,12.5,4800,14.76666666666667,13.002257336343114,3.2,0.6666666666666667
21_02_28,Bobby Ryan,W,DET,CHI,1.5198851642320343,0.7599425821160172,9.119310985392207,2.8877818120408656,0.7113062568605922,15.924444444444458,0.5766507110269944,0.5766507110269944,2.3,11.2,3900,15.93333333333367,24.10041841004133,6.4,1.6410256410256412
