date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_13,Adam Gaudette,W,VAN,EDM,0.8389163996504544,0.6291872997378409,10.276725895718068,3.565394698514431,0.985726769589284,0.0,0.0,0.0,0.0,10.833888888888856,0.5407295352192175,0.7379513732033209,3.1,6.5,7.8,3300,8.783333333333369,21.85958254269441,3.2,0.9696969696969698,0.45852750893090477,3.4
21_03_13,Adam Henrique,C,ANA,SJS,1.0698819733378575,0.4585208457162247,5.807930712405512,3.3624862019189803,0.5930202937929839,0.0,0.0,0.0,0.0,16.598333333333393,0.5127207846664961,0.487056027251995,2.7,5.5,10.2,4100,14.866666666667,0.0,0.0,0.0,0.4836404017756313,2.8
21_03_13,Adam Lowry,C,WPG,TOR,0.8279668813247516,1.3247470101196026,7.286108555657814,1.9871205151794038,0.6342226310947598,0.0,0.0,0.0,0.0,15.314444444444375,0.8201730411354572,0.0,2.8,6.5,6.5,3500,17.35,74.69740634005764,21.6,6.171428571428572,0.3771449750020687,3.7
21_03_13,Aleksander Barkov,C,FLA,CHI,0.9988901220865753,1.4983351831298632,8.865149833518357,2.6220865704772605,0.9864039955604933,0.0,0.0,0.0,0.0,20.919999999999924,0.7779570949404532,0.5841344811033792,3.3,6.0,15.2,7200,25.133333333333702,99.31034482758476,41.6,5.777777777777779,0.5893326442375931,2.7
21_03_13,Alex Chiasson,W,EDM,VAN,0.8460634547591077,0.8460634547591077,4.230317273795538,0.8460634547591077,0.36592244418331404,0.0,0.0,0.0,0.0,12.394999999999985,0.540202139212971,0.8435347295630615,3.4,6.5,4.7,4100,13.3333333333334,7.199999999999965,1.6,0.3902439024390244,0.5414724910690952,3.1
21_03_13,Alex DeBrincat,W,CHI,FLA,1.492021827726738,1.2433515231056151,10.444152794087167,1.6163569800372997,0.9548939697451124,0.0,0.0,0.0,0.0,19.929444444444464,0.670706910583004,0.729599806390326,2.7,6.0,14.7,7400,20.733333333333,9.260450160771851,3.2,0.43243243243243246,0.41066735576240687,3.3
21_03_13,Alex Killorn,W,TBL,NSH,0.9087084560370208,1.0601598653765243,7.269667648296166,0.7572570466975173,0.736053849389987,0.0,0.0,0.0,0.0,18.577222222222233,0.8349216472510805,0.7865154146899354,3.5,5.5,11.1,5000,19.1500000000003,49.19060052219244,15.7,3.14,0.7324930721026469,2.0
21_03_13,Alex Ovechkin,W,WSH,PHI,1.5050167224080235,0.8779264214046804,10.158862876254158,2.5083612040133727,0.9331103678929745,0.0,0.0,0.0,0.0,19.81944444444449,0.5410977796434849,0.5956667430821856,2.9,6.0,16.5,8000,20.3333333333337,60.49180327868743,20.5,2.5625,0.47002486965661056,3.1
21_03_13,Alex Tuch,W,VGK,STL,1.770927277199314,0.885463638599657,8.707059112896626,2.5088136426990286,0.9120275477576469,0.0,0.0,0.0,0.0,16.22277777777776,0.7390693010453162,0.6818239660904161,2.8,5.5,11.2,4900,15.499999999999671,58.8387096774206,15.2,3.1020408163265305,0.5163595982243688,2.7
21_03_13,Alex Wennberg,C,FLA,CHI,0.6435833325933794,0.8096427907592042,4.353938725722503,1.9302692503533911,0.33056192429790304,0.0,0.0,0.0,0.0,16.57680573631816,0.5841344811033792,0.6745115962937519,3.3,6.0,4.4,4100,14.916666666666998,0.0,0.0,0.0,0.5893326442375931,2.7
