date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_13,Adam Erne,W,DET,NSH,0.18353301045118542,0.5505990313535563,4.40479225082845,1.651797094060669,0.3340300790211575,11.56166666666666,0.5967844322518452,0.0,2.4,2.9,3000,10.91666666666633,92.33587786259828,16.8,5.6
21_02_13,Adam Gaudette,C,VAN,CGY,1.2732095490716175,0.848806366047745,8.912466843501322,2.9708222811671074,1.0079575596816974,10.787777777777782,0.7559650824442243,0.7859115423610806,2.8,4.5,3200,8.049999999999969,59.62732919254682,8.0,2.5
21_02_13,Adam Lowry,C,WPG,OTT,0.6718298031165464,0.8397872538956829,7.222170383502873,1.8475319585705021,0.6399178874685102,15.268333333333286,0.6759449989543498,0.0,3.6,8.7,3700,15.61666666666667,18.44183564567769,4.800000000000001,1.2972972972972974
21_02_13,Aleksander Barkov,C,FLA,TBL,0.7440578711677601,0.8680675163623867,8.308646228039988,1.6121253875301467,0.6870134343782317,20.354999999999947,0.6346227463026004,0.6855118214079066,2.6,14.7,6900,17.966666666667,16.02968460111288,4.800000000000001,0.6956521739130437
21_02_13,Alex DeBrincat,W,CHI,CBJ,1.2911967480970807,0.8607978320647205,11.333838122185487,1.4346630534412006,1.0587813334396063,17.722222222222207,0.6669838757364847,0.6126909486789529,2.8,14.1,6600,20.1666666666663,59.50413223140605,20.0,3.0303030303030303
21_02_13,Alex Killorn,W,TBL,FLA,0.9122392093926861,1.0642790776248006,6.233634597516689,0.6081594729284574,0.509333558577583,17.968888888888866,0.5394189533602178,0.6040735405702101,2.9,10.7,5500,20.8166666666666,9.2233787029624,3.2,0.5818181818181818
21_02_13,Alex Tuch,W,VGK,SJS,0.7679180887372027,0.7679180887372027,8.44709897610923,2.457337883959049,0.7233788395904448,15.549444444444422,0.4918337954129712,0.7820172373905311,3.4,9.9,4400,14.183333333333367,42.7262044653348,10.1,2.2954545454545454
21_02_13,Alex Wennberg,C,FLA,TBL,0.7623379023711075,0.8643582559729762,5.303668613614073,1.6698144117537461,0.48281555014729066,13.19101407331744,0.6855118214079066,0.7095127724962599,2.6,7.7,4100,19.683333333333,14.631668077900336,4.800000000000001,1.1707317073170733
21_02_13,Alexander Kerfoot,C,TOR,MTL,0.5008115001159297,1.5024345003477888,5.508926501275226,2.337120333874338,0.6527243218177616,14.170555555555536,0.6433902797035449,0.0,3.2,5.8,4000,13.933333333333,13.779904306220423,3.2,0.8
21_02_13,Alexander Volkov,W,TBL,FLA,0.4288807468035545,0.7069421705713156,4.857150897647204,2.0931407021849804,0.45280593503717065,10.304744153042725,0.4751915603170782,0.0,2.9,4.0,3000,9.7333333333333,103.5616438356168,16.8,5.6
21_02_13,Alexandre Texier,C,CBJ,CHI,1.0821953104869917,1.545993300695702,6.802370523061089,1.545993300695702,0.4607060036073192,14.377222222222171,0.5451115042953126,0.0,2.8,6.2,4400,9.35000000000003,10.267379679144351,1.6,0.36363636363636365
21_02_13,Anders Bjork,W,BOS,NYI,0.371478691569498,0.9286967289237449,2.971829532555984,1.8573934578474898,0.3157568878340733,12.113888888888882,0.728244417801106,0.0,2.6,4.6,3200,8.2666666666667,34.838709677419224,4.800000000000001,1.5000000000000002
21_02_13,Anders Lee,W,NYI,BOS,0.5024073686414088,1.2560184216035222,10.67615658362994,3.1400460540088053,1.210801758425795,18.879444444444385,0.598279601555,0.7289800840914531,2.4,11.9,7100,18.366666666667,59.128856624318345,18.1,2.5492957746478875
21_02_13,Andrei Svechnikov,W,CAR,DAL,1.1111539797060082,1.527836722095761,9.167020332574566,0.6944712373162549,1.1153208071299054,17.119444444444444,0.7954705282643124,0.8367815152289306,2.8,12.5,6700,19.0166666666667,31.86678352322518,10.1,1.5074626865671643
21_02_13,Andrew Cogliano,W,DAL,CAR,0.528660237897105,0.8811003964951749,6.3439228547652595,2.11464095158842,0.4652210093494524,12.967222222222262,0.48642078103073794,0.0,2.7,4.6,3000,11.40000000000033,58.94736842105092,11.2,3.7333333333333334
21_02_13,Andrew Copp,W,WPG,OTT,0.5333333333333333,1.4666666666666666,8.266666666666667,1.3333333333333333,0.9066666666666666,18.810555555555542,0.9059194987700698,0.6246856328162148,3.6,9.0,4000,17.81666666666667,21.55285313376988,6.4,1.6
21_02_13,Andrew Mangiapane,W,CGY,VAN,1.5838732901367878,1.1519078473722095,7.4874010079193605,2.303815694744419,0.9906407487401001,16.08055555555557,0.7402547252438865,0.6723780611523837,3.2,11.4,4500,17.33333333333333,22.15384615384616,6.4,1.4222222222222223
