date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_21,Adrian Kempe,W,LAK,VGK,1.1325333692867798,0.1617904813266828,6.9569906970473605,1.2943238506134624,0.7037885937710704,0.0,0.0,0.0,0.0,16.892777777777706,0.5914087677900394,0.7057931307642531,2.4,5.5,9.4,5900,14.48333333333333,19.884925201380906,4.800000000000001,0.8135593220338984,0.38682450394066387,3.1
21_03_21,Aleksander Barkov,C,FLA,TBL,1.1396011396011443,1.899335232668574,9.623298512187441,2.1525799303577173,1.0471668249446076,0.0,0.0,0.0,0.0,21.218333333333266,1.0840927878282325,0.5949989330106226,2.8,6.0,15.0,7400,24.1,49.04564315352696,19.7,2.6621621621621623,0.4401984971260817,3.2
21_03_21,Alex Iafallo,W,LAK,VGK,0.5344616412426221,1.2025386927958999,6.27992428460081,1.4697695134172106,0.6453624318004662,0.0,0.0,0.0,0.0,19.94833333333336,0.7548487752886606,0.7350062117495553,2.4,5.5,10.0,4700,19.7166666666663,25.86644125105712,8.5,1.8085106382978724,0.38682450394066387,3.1
21_03_21,Alex Killorn,W,TBL,FLA,1.0582454961575616,1.0582454961575616,6.803006761012896,0.755889640112544,0.6999538067442157,0.0,0.0,0.0,0.0,18.611111111111097,0.6530186045119142,0.774079435278315,3.2,6.0,10.2,4900,20.05,55.06234413965089,18.4,3.7551020408163263,0.5598015028739183,2.8
21_03_21,Alex Tuch,W,VGK,LAK,1.7446791325067659,0.7269496385444858,8.287225879407137,2.4716287710512517,1.026452889624814,0.0,0.0,0.0,0.0,16.40777777777777,0.49424525454183715,0.7820309351927538,3.1,5.5,8.7,4600,18.6833333333337,15.414808206957773,4.800000000000001,1.0434782608695654,0.6131754960593362,2.4
21_03_21,Alex Wennberg,C,FLA,TBL,0.7486586532462641,0.7486586532462641,4.641683650126838,2.09624422908954,0.42673543235037054,0.0,0.0,0.0,0.0,17.238333333333394,0.5949989330106226,0.7220423262365682,2.8,6.0,4.9,4100,18.516666666667,43.09630963096232,13.3,3.2439024390243905,0.4401984971260817,3.2
21_03_21,Andreas Athanasiou,W,LAK,VGK,0.9644148769924537,0.803679064160378,7.393847390275479,1.2858865026566049,0.6461579675849439,0.0,0.0,0.0,0.0,13.912222222222235,0.6202240808831025,0.6433998643563759,2.4,5.5,8.3,3700,13.783333333333,55.71946795647051,12.8,3.4594594594594597,0.38682450394066387,3.1
21_03_21,Anthony Cirelli,W,TBL,FLA,0.8744231236337222,1.311634685450583,5.538013116346907,3.0604809327180273,0.5800340053437023,0.0,0.0,0.0,0.0,17.88055555555542,0.7129785052121709,0.7087017792035638,3.2,6.0,10.3,5700,17.4333333333334,34.760994263862194,10.1,1.7719298245614035,0.5598015028739183,2.8
21_03_21,Anthony Duclair,W,FLA,TBL,0.5941084247875252,1.7823252743625757,10.545424539978573,1.1882168495750505,1.0055285089528863,0.0,0.0,0.0,0.0,15.064444444444415,1.104911945824093,0.0,2.8,6.0,8.4,4000,11.4166666666663,25.22627737226359,4.800000000000001,1.2000000000000002,0.4401984971260817,3.2
21_03_21,Anze Kopitar,C,LAK,VGK,0.6259998608889216,1.3771996939556275,6.5103985532447854,2.378799471377902,0.76622382972804,0.0,0.0,0.0,0.0,21.3694444444444,0.6944180763248737,0.6745755127857682,2.4,5.5,12.3,7800,21.0166666666667,74.51229183187934,26.1,3.3461538461538463,0.38682450394066387,3.1
