date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_01_21,Gabriel Vilardi,C,0.8154896129613162,0.903352450224771,6.3532037727200645,1.8929642015826411,0.5955661724764874,0.653160332914741,0.5548740172407512,2.1,78.24120603015096
21_01_21,J.T. Compher,C,0.6200482259731331,0.31002411298656657,4.805373751291783,4.18532552531865,0.44798484326558874,0.5706137380114014,0.40368796708457927,3.4,21.600000000000104
21_01_21,J.T. Miller,W,1.2934751365334913,1.9402127048002373,6.20868065536076,1.4228226501868404,0.633802816901411,0.7596531515275542,0.6334485253404187,3.1,37.02647657841133
21_01_21,Jack Hughes,C,0.30673539811698725,0.7668384952924682,6.4414433604567325,1.68704468964343,0.8036467430665067,0.7463363975537498,0.5983002749425409,2.5,5.559845559845453
21_01_21,Jack Studnicka,W,0.6158980113247109,0.7530962452496153,5.414697719711628,1.4570255600741993,0.5545561210318218,0.689745456094127,0.0,2.9,73.93643031784642
21_01_21,Jake DeBrusk,W,0.8824250347250608,0.7353541956042174,10.589100416700733,0.8824250347250608,0.8485987417272669,0.8569978114212182,0.506534220808485,2.9,15.752051048313614
21_01_21,Jake Evans,W,0.8687763661665663,0.493887013106132,5.377479122322108,1.713694565361537,0.5016865949578003,0.5424516071690402,0.0,3.4,66.65042630937897
21_01_21,Jake Virtanen,W,0.4910430117304715,0.8184050195507858,10.3119032463399,1.6368100391015716,0.9640811130308256,0.6752624333836892,0.5846460285646,3.1,0.0
21_01_21,Jakub Voracek,W,0.4168274797375515,2.3620223851794586,7.225009648784226,0.6947124662292524,0.5029718255499788,0.8322728510124253,0.6324828600635897,2.6,92.7627906976727
21_01_21,James van Riemsdyk,W,0.9877898202771308,1.3170530937028408,7.243792015365625,2.140211277267117,0.7556592125120052,0.5023215362505847,0.0,2.6,93.92698130008736
21_01_21,Jansen Harkins,W,0.3725165562913926,0.7450331125827852,5.401490066225192,1.8625827814569627,0.3874172185430483,0.7391774281114787,0.0,3.1,0.0
21_01_21,Jay Beagle,C,0.20953378732320704,0.8381351492928282,4.819277108433762,3.5620743844945197,0.5825039287585156,0.5058435007702852,0.0,3.1,0.0
21_01_21,Jean-Gabriel Pageau,C,0.5427408412483044,0.2713704206241522,5.698778833107196,2.3066485753052937,0.6743554952510181,0.45346752660127565,0.5743096713008126,3.0,32.55319148936246
21_01_21,Jeff Carter,W,1.1667949600939878,1.0209455900822393,10.063606530810643,1.4584937001174845,0.8503018271684936,0.7778436308919763,0.49119010356774967,2.1,44.00735294117656
21_01_21,Jesperi Kotkaniemi,C,0.7134010403765211,0.5350507802823908,6.24225910329456,2.8536041615060843,0.47262818924944533,0.9371483299103047,0.7770899070085849,3.4,49.533169533169655
21_01_21,Joel Armia,W,0.4634795296541051,0.9269590593082102,6.64320659170884,1.0814522358595786,0.6674105227019115,0.8397571631840716,0.0,3.4,249.54545454545524
21_01_21,Joel Farabee,W,0.8286529785470964,0.8286529785470964,7.12641561550503,1.6573059570941928,0.7706472700487996,0.698435128763015,0.5655639989388844,2.6,5.812310797174701
21_01_21,Jonathan Drouin,W,0.7614857432946954,1.0660800406125737,6.091885946357563,0.9137828919536345,0.5437008207124125,0.8003125610470857,0.6039986403900255,3.4,33.78299120234598
21_01_21,Joonas Donskoi,W,0.6088022660973248,0.3044011330486624,5.783621527924586,2.739610197437962,0.4794317845516432,0.762695542722697,0.39582623176306564,3.4,0.0
21_01_21,Jordan Eberle,W,1.2815036309269512,0.8970525416488659,7.304570696283622,3.0756087142246837,0.8111917983767601,0.9764235414366405,0.5825706118128842,3.0,120.58939096267169
21_01_21,Josh Bailey,W,0.7957911490339995,2.069056987488399,5.570538043237997,2.7056899067155986,0.6907467173615118,0.7335976397761099,0.570211865773189,3.0,36.84434968017066
21_01_21,Josh Norris,C,0.3975301056076989,0.6781922729059463,5.974654439766328,1.63474277210314,0.4817690473771162,0.8954378441986264,0.6764789161739956,2.9,17.88819875776431
21_01_21,Kevin Hayes,C,1.1978538451940386,1.3475855758432933,8.08551345505976,1.0481221145447837,0.8938984319760511,0.6368095477993891,0.5347512084570716,2.6,57.23970944309816
