date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_23,Adam Erne,W,DET,NSH,0.18764659890539498,0.562939796716185,4.12822517591869,2.064112587959345,0.2720875684128228,11.384999999999993,0.44190506923757455,0.43407417595153364,2.5,4.4,3000,9.866666666666632,9.729729729729764,1.6,0.5333333333333333
21_02_23,Adam Gaudette,W,VAN,EDM,0.8364312267657998,0.6273234200743499,10.4553903345725,2.9275092936802998,1.1521840148698896,10.9561111111111,0.641650367356235,0.8026041050297814,3.1,5.6,3400,11.2000000000003,34.28571428571337,6.4,1.8823529411764706
21_02_23,Alex Chiasson,W,EDM,VAN,0.8134214539908509,0.6100660904931382,4.47381799694968,0.6100660904931382,0.4473817996949679,12.927222222222191,0.5634707874613402,0.7565108176826452,3.4,5.8,3700,10.8333333333333,55.93846153846171,10.1,2.7297297297297294
21_02_23,Alex DeBrincat,W,CHI,CBJ,1.3578756789378412,0.950512975256489,11.1345805672903,1.3578756789378412,1.0550694025347027,18.67999999999999,0.6693651779679517,0.7014461334222837,2.6,17.2,6800,23.0333333333337,30.47756874095465,11.7,1.7205882352941175
21_02_23,Alex Ovechkin,W,WSH,PIT,1.743522330231433,0.8717611651157166,10.212059362784109,2.241671567440414,0.9290483273947494,20.24388888888889,0.6583092982461899,0.6696319956993512,3.2,15.6,8300,17.733333333333,16.240601503759706,4.800000000000001,0.5783132530120483
21_02_23,Alexandre Texier,C,CBJ,CHI,0.919188050555345,1.2255840674071266,7.047108387590979,1.5319800842589082,0.49482956721562726,14.618333333333293,0.6236578434108844,0.0,2.9,4.4,4200,12.45,23.132530120481928,4.800000000000001,1.142857142857143
21_02_23,Andreas Johnsson,W,NJD,BUF,0.6516426825957143,1.1403746945425002,5.376052131414644,2.6065707303828574,0.6158023350529501,13.78999999999991,0.825837146373902,0.0,2.9,5.9,4000,12.299999999999669,23.41463414634209,4.800000000000001,1.2000000000000002
21_02_23,Anthony Mantha,W,DET,NSH,0.7770902288098952,1.4246654194848076,6.993812059289056,1.6836954957547727,0.6618218448697608,18.49722222222233,0.649476263388284,0.6270365590725527,2.5,7.3,5900,20.3166666666667,4.725184577522552,1.6,0.2711864406779661
21_02_23,Antoine Roussel,W,VAN,EDM,0.40983606557377034,0.40983606557377034,4.918032786885245,2.049180327868852,0.5327868852459015,11.68944444444445,0.9513489321682291,0.0,3.1,2.8,3100,12.1333333333333,31.64835164835173,6.4,2.064516129032258
21_02_23,Austin Watson,W,OTT,MTL,0.6543868153174986,0.8725157537566647,5.671352399418321,5.453223460979155,0.5300533204071737,10.692222222222226,0.629509887576855,0.0,2.4,5.5,3200,12.9333333333333,22.26804123711346,4.800000000000001,1.5000000000000002
21_02_23,Bo Horvat,C,VAN,EDM,0.6587133133279636,0.922198638659149,6.323647807948451,2.239625265315076,0.5309229305423387,19.160000000000057,0.8026041050297814,0.7138014120235515,3.1,10.8,6000,17.699999999999697,78.64406779661151,23.2,3.8666666666666667
21_02_23,Bobby Ryan,W,DET,NSH,1.415156147630488,0.4717187158768295,8.962655601659758,2.830312295260976,0.7122952609740124,15.561666666666662,0.5373971286285375,0.6102120870378022,2.5,8.2,3800,15.3833333333333,31.20260021668479,8.0,2.1052631578947367
21_02_23,Boone Jenner,C,CBJ,CHI,0.6680026720106896,1.0688042752171032,8.550434201736826,4.809619238476965,0.6706746826987325,17.61277777777774,0.5357352856693317,0.6430869201280275,2.9,8.4,4100,16.85000000000003,34.18397626112754,9.6,2.341463414634146
21_02_23,Brady Tkachuk,W,OTT,MTL,1.321925604964569,1.0575404839716551,12.293908126170493,1.189733044468112,1.3510079682737894,18.62888888888884,0.6113218593962948,0.6504234127271274,2.4,12.9,6300,18.433333333333,100.57866184448643,30.9,4.904761904761905
21_02_23,Brandon Hagel,W,CHI,CBJ,0.3739814380089012,0.777180673886513,6.753865260383132,2.123361063658339,0.5949714668960435,11.927781806786642,0.5448801144796362,0.0,2.6,4.2,3000,12.4,81.29032258064517,16.8,5.6
21_02_23,Brandon Sutter,C,VAN,EDM,0.8808847998433902,0.17617695996867805,7.751786238621834,2.6426543995301706,0.7505138494665685,14.321666666666768,0.8424854500578955,0.0,3.1,5.5,3200,15.366666666667,24.98915401301464,6.4,2.0
21_02_23,Brandon Tanev,W,PIT,WSH,0.6813987602328085,0.6813987602328085,5.962239152037075,2.555245350873032,0.5485260019874107,14.072777777777821,0.5873593044282661,0.0,3.3,6.3,3800,13.4666666666667,14.257425742574222,3.2,0.8421052631578948
21_02_23,Brendan Gallagher,W,MTL,OTT,1.2995868597328648,1.0107897797922283,14.295455457061513,1.1551883197625465,1.2995868597328646,15.672777777777757,0.8513432581864457,0.5050174700464289,3.6,9.0,7000,16.2666666666663,29.508196721312142,8.0,1.142857142857143
21_02_23,Brock Boeser,W,VAN,EDM,1.1297662011611458,1.270986976306289,7.061038757257162,0.9885454260160027,0.7004550447199104,18.347777777777818,0.7204745956753722,0.6572907072976943,3.1,14.3,7700,18.1833333333337,10.55912007332701,3.2,0.4155844155844156
21_02_23,Bryan Rust,W,PIT,WSH,1.0617902964164618,1.4599616575726346,9.821560241852273,1.5926854446246925,0.85075947500369,19.043333333333283,0.6308972750756211,0.7147981111038127,3.3,21.2,6100,18.633333333333297,0.0,0.0,0.0
21_02_23,Calle Jarnkrok,W,NSH,DET,1.0357725136664446,0.5178862568332223,6.732521338831891,2.416802531888371,0.6887887215881858,14.562777777777766,0.5767592739136815,0.6217503653874578,3.0,6.1,3600,17.25000000000003,16.695652173913018,4.800000000000001,1.3333333333333335
21_02_23,Cam Atkinson,W,CBJ,CHI,1.1339475549255829,0.8504606661941871,9.638554216867453,1.842664776754072,0.7625797306874545,17.44888888888891,0.6496282143323844,0.6124519041317869,2.9,15.3,6600,20.6833333333333,82.67526188557628,28.5,4.318181818181818
21_02_23,Carl Hagelin,W,WSH,PIT,0.8609144824947461,0.6887315859957969,8.609144824947462,1.2052802754926446,0.8591926535297567,14.743333333333222,0.6625451309010698,0.0,3.2,2.8,3200,12.7166666666667,7.549148099606796,1.6,0.5
21_02_23,Carl Soderberg,C,CHI,CBJ,0.49636915157643025,0.9927383031528605,8.107362809081694,2.1509329901645313,0.7495174188804098,14.861111111111148,0.5394763405872776,0.0,2.6,4.9,3200,18.76666666666703,111.5808170515076,34.9,10.90625
21_02_23,Chris Tierney,C,OTT,MTL,0.5953365305109997,1.3395071936497494,5.804531172482246,2.5301802546717482,0.5164544402182921,16.266666666666605,0.6363093276712957,0.0,2.4,6.4,3800,17.3999999999997,11.03448275862088,3.2,0.8421052631578948
21_02_23,Cody Eakin,C,BUF,NJD,0.4829189769272022,0.9658379538544044,3.8633518154176176,0.9658379538544044,0.4297978894652099,14.101111111111159,0.9711477065996346,0.0,2.6,2.6,3500,14.1000000000003,71.48936170212613,16.8,4.800000000000001
21_02_23,Colin White,C,OTT,MTL,0.45093945720250705,1.352818371607521,6.313152400835098,2.405010438413371,0.8988726513569972,15.117777777777722,0.6040112919057894,0.6256793131804378,2.4,6.0,4200,18.61666666666633,53.17815577439666,16.5,3.928571428571429
21_02_23,Colton Sissons,C,NSH,DET,0.8801095247408516,0.0,4.400547623704258,2.4643066692743845,0.4523762957167976,14.27222222222228,0.7131977662672349,0.0,3.0,4.3,3100,15.266666666666673,0.0,0.0,0.0
21_02_23,Connor Brown,W,OTT,MTL,1.1105969458583997,1.1105969458583997,7.913003239241098,1.3882461823229995,0.6746876446089778,18.75444444444445,0.9494820212287006,0.0,2.4,8.9,4300,21.03333333333303,37.939778129953005,13.3,3.0930232558139537
21_02_23,Connor McDavid,C,EDM,VAN,1.2792763689226334,2.325957034404788,9.071232434178674,0.8140849620416759,0.9722500403812017,21.774999999999963,0.9051688616820402,0.5815547374539006,3.4,27.6,9200,24.766666666666367,41.91117092866807,17.3,1.8804347826086958
21_02_23,Conor Sheary,W,WSH,PIT,1.3679110857794263,0.6839555428897132,7.181533200341988,1.8808777429467112,0.7745796523226001,12.238333333333316,0.7156305505393832,0.0,3.2,5.5,3800,13.6,67.05882352941177,15.2,4.0
21_02_23,Corey Perry,W,MTL,OTT,0.5027932960893859,0.8379888268156432,5.865921787709502,2.6815642458100584,0.6854748603351962,14.059444444444429,0.45001531529801164,0.7745889224375656,3.6,3.6,3500,13.4166666666667,35.77639751552786,8.0,2.285714285714286
21_02_23,Curtis Lazar,C,BUF,NJD,0.9758213162745337,0.39032852650981353,5.659763634392297,2.146806895803974,0.8235931909357066,12.218333333333314,0.8337553626939596,0.0,2.6,5.1,3800,13.6833333333337,14.031668696710952,3.2,0.8421052631578948
21_02_23,Darren Helm,W,DET,NSH,0.3137801795519926,0.1568900897759963,8.315174758127805,1.2551207182079704,0.6244225573084653,14.873888888888848,0.6681759071689317,0.0,2.5,5.4,3200,20.1666666666663,14.280991735537452,4.800000000000001,1.5000000000000002
21_02_23,David Kampf,C,CHI,CBJ,0.18436955853733503,0.7374782341493401,5.3467171975827155,0.921847792686675,0.564170849124245,13.370555555555539,0.6370638250059175,0.0,2.6,4.9,3200,13.3999999999997,7.164179104477773,1.6,0.5
21_02_23,Derek Stepan,C,OTT,MTL,0.32326134782023175,0.9697840434606952,9.212948412876605,3.879136173842781,0.703093431509004,15.573888888888847,0.7188126754913734,0.6909390531297688,2.4,7.1,3800,2.5,192.0,8.0,2.1052631578947367
21_02_23,Dominik Kahun,W,EDM,VAN,0.9699582379092021,0.9699582379092021,6.789707665364414,1.7782567695002038,0.6094570928196152,12.662777777777766,0.5531531782577155,0.0,3.4,4.0,3600,12.466666666667,138.6096256684455,28.8,8.0
21_02_23,Dominik Kubalik,W,CHI,CBJ,0.9104320337197117,0.6069546891464745,8.193888303477406,0.9104320337197117,0.8026975763962125,15.813888888888789,0.4410170597295518,0.5291574289518142,2.6,7.3,4900,14.75,122.4406779661017,30.1,6.142857142857143
21_02_23,Drake Batherson,W,OTT,MTL,0.8022462896109078,0.4813477737665447,8.664259927797804,2.7276373846770867,0.7188126754913734,15.780555555555603,0.703093431509004,0.9665210591183355,2.4,8.8,3900,15.6666666666667,96.8936170212764,25.3,6.487179487179488
21_02_23,Dylan Cozens,C,BUF,NJD,0.6551243042698981,0.5790284712710074,4.7707571013127295,1.7727026428911472,0.4490128132591079,11.652663892245027,0.5965326743237889,0.7436185016646436,2.6,2.9,3600,14.55,62.68041237113401,15.2,4.222222222222221
21_02_23,Dylan Larkin,C,DET,NSH,0.9255985858910498,0.9255985858910498,8.677486742728593,1.2726980556001934,0.6745299694681026,20.944444444444432,0.6431222010891131,0.6228005175397722,2.5,10.8,6200,21.283333333333303,13.531714956930328,4.800000000000001,0.7741935483870969
21_02_23,Eeli Tolvanen,W,NSH,DET,0.5482555499078278,0.4725763610914234,5.054469735349076,1.6228507743516165,0.5155027086339755,11.337970745811237,0.5703097427729487,0.8102428923785228,3.0,3.2,3200,13.866666666667,81.77884615384417,18.9,5.906249999999999
21_02_23,Elias Pettersson,C,VAN,EDM,0.8226377727844022,1.5081692501047372,5.621358114026748,1.0968503637125364,0.7513424991430872,18.73611111111108,0.6950308684637838,0.6403282224899688,3.1,11.0,6900,20.01666666666663,69.54204829308922,23.2,3.36231884057971
21_02_23,Eric Robinson,W,CBJ,CHI,0.8933002481389545,0.7146401985111637,7.8610421836228,1.4292803970223273,0.7253598014888311,11.817222222222261,0.4527064248640291,0.0,2.9,5.1,3100,9.6333333333333,0.0,0.0,0.0
21_02_23,Eric Staal,C,BUF,NJD,0.580270793036749,0.8704061895551235,6.528046421663427,1.4506769825918724,0.43665377176015363,16.234444444444478,0.602712195073266,0.7477381821642951,2.6,5.2,4700,14.7,45.71428571428571,11.2,2.382978723404255
21_02_23,Erik Haula,W,NSH,DET,0.0,0.9579563597658297,4.630122405534843,1.9159127195316594,0.6003193187865865,15.57777777777782,0.5279014376966431,0.7819706889943191,3.0,3.4,3700,13.466666666667,0.0,0.0,0.0
21_02_23,Evgeni Malkin,C,PIT,WSH,0.9391771019678018,1.7441860465116321,6.440071556350641,1.0733452593917734,0.46824686940966115,18.52222222222219,0.8221535778726355,0.842302312968489,3.3,12.4,7600,19.75,57.41772151898735,18.9,2.4868421052631575
21_02_23,Evgenii Dadonov,W,OTT,MTL,0.8908685968819616,0.29695619896065384,6.978470675575366,1.1878247958426154,0.5820341499628815,17.21722222222219,0.7624305426028473,1.0349103218825815,2.4,6.9,5500,18.2666666666667,10.510948905109467,3.2,0.5818181818181818
21_02_23,Evgeny Kuznetsov,C,WSH,PIT,0.5695977216091095,1.2815948736204965,6.407974368102483,1.4239943040227738,0.5382698469206085,16.4100000000001,0.8536985384832603,0.7214219596672566,3.2,10.5,6800,15.1833333333337,31.613611416025584,8.0,1.176470588235294
21_02_23,Filip Forsberg,W,NSH,DET,0.9481526074196698,1.3545037248852425,10.971480171570464,3.1153585672360578,0.9210625329219649,17.855000000000015,0.8147900496809446,0.6750562842825262,3.0,15.3,7600,17.583333333333,104.41706161137638,30.6,4.026315789473684
21_02_23,Filip Zadina,W,DET,NSH,0.5910602142593306,0.7388252678241632,6.64942741041747,1.773180642777992,0.5496859992611776,15.952777777777706,0.618701759484955,0.3415413656687487,2.5,5.4,3300,15.19999999999967,12.631578947368697,3.2,0.9696969696969698
21_02_23,Gaetan Haas,C,EDM,VAN,0.4474829086389065,0.22374145431945325,5.817277812305786,2.461155997513986,0.5906774394033566,9.979444444444441,0.49182296760714583,0.0,3.4,4.9,3000,10.11666666666666,28.46787479406921,4.800000000000001,1.6000000000000003
21_02_23,Garnet Hathaway,W,WSH,PIT,0.9968985378821408,0.7975188303057126,6.978289765174986,2.591936198493566,0.8254319893664125,11.298888888888927,0.6794254629827419,0.0,3.2,2.7,3000,12.666666666667,15.157894736841708,3.2,1.0666666666666667
21_02_23,J.T. Miller,W,VAN,EDM,0.8857333661382751,1.5184000562370434,6.579733577027187,1.6449333942567967,0.6896066922076571,20.67277777777772,0.7258987719314988,0.6609068248017788,3.1,12.0,6300,22.9833333333337,25.061638868745067,9.6,1.523809523809524
21_02_23,Jack Eichel,C,BUF,NJD,0.22625145335134936,0.6787543600540481,7.466297960594529,2.0362630801621444,0.5520535461772924,21.443888888888917,0.5945166788734273,0.6484816448780929,2.6,9.1,7400,17.5166666666663,43.843958135110334,12.8,1.7297297297297298
21_02_23,Jack Hughes,C,NJD,BUF,0.40208488458674757,0.9381980640357445,6.433358153387961,1.0722263588979934,0.6956068503350734,17.807777777777723,0.7859348887328405,0.8013497523857923,2.9,10.4,4800,19.150000000000297,20.05221932114852,6.4,1.3333333333333335
21_02_23,Jack Roslovic,C,CBJ,CHI,0.5631819781766982,1.4079549454417455,6.617388243576205,1.8303414290742694,0.519535374868004,15.69055555555555,0.7711503922421097,0.6374869404410379,2.9,8.1,5000,21.300000000000303,65.91549295774554,23.4,4.68
21_02_23,Jake Evans,C,MTL,OTT,0.636267232237543,0.42417815482502863,6.5747613997879455,1.9088016967126291,0.4899257688229081,11.33722222222217,0.5477898610541557,0.0,3.6,3.7,3200,9.51666666666663,70.61295971979011,11.2,3.4999999999999996
21_02_23,Jake Guentzel,W,PIT,WSH,0.9448198937077628,1.7715373007020552,7.440456662948631,1.7715373007020552,0.8137261334558107,20.382777777777772,0.7180969618516211,0.7271425582864391,3.3,10.9,7100,20.25,93.92592592592594,31.700000000000003,4.464788732394366
21_02_23,Jake Virtanen,W,VAN,EDM,0.35647093771660526,0.35647093771660526,9.268244380631735,1.425883750866421,0.8394890583226053,12.228333333333346,0.749793304783721,0.0,3.1,3.1,3500,9.1333333333333,10.510948905109526,1.6,0.4571428571428572
21_02_23,Jakub Vrana,W,WSH,PIT,1.0722491702833767,0.9190707173857516,9.95659943834564,0.3063569057952505,0.7429154965534824,15.471666666666708,0.5676973608350465,0.7316762726464402,3.2,10.8,4500,18.2166666666663,10.539798719121896,3.2,0.7111111111111111
21_02_23,Jason Zucker,W,PIT,WSH,0.7882923980876634,1.051056530783551,6.4377212510492505,1.313820663479439,0.7935476807415811,17.020555555555507,0.6595031722066755,0.5122871009598107,3.3,5.4,5100,14.050000000000331,20.49822064056892,4.800000000000001,0.9411764705882354
21_02_23,Jay Beagle,C,VAN,EDM,0.41388825017245573,1.241664750517367,5.173603127155697,1.8624971257760505,0.8629570016095701,12.872777777777731,0.7380593331402385,0.0,3.1,2.9,3300,11.6333333333333,0.0,0.0,0.0
21_02_23,Jesper Bratt,W,NJD,BUF,1.068792942573579,0.9161082364916392,8.85571295275251,1.984901179065218,0.8061752481126426,15.44388888888897,0.6140037046643168,0.7644936197932694,2.9,10.7,4300,15.68333333333334,18.36344314558979,4.800000000000001,1.116279069767442
21_02_23,Jesperi Kotkaniemi,C,MTL,OTT,0.5246793626117332,0.8744656043528886,6.471045472211376,2.6233968130586662,0.5054411193159698,13.677777777777862,0.575320075911932,0.9020903402548763,3.6,6.2,4100,15.1500000000003,6.336633663366211,1.6,0.3902439024390244
21_02_23,Jesse Puljujarvi,W,EDM,VAN,0.9439533805182958,0.5344447295346306,8.024781026640905,1.7390688761450919,0.9708794537673923,13.300264905604044,0.905854154988945,0.6936102344864772,3.4,10.8,4300,16.899999999999668,17.04142011834353,4.800000000000001,1.116279069767442
21_02_23,Joel Armia,W,MTL,OTT,0.3076791590102977,0.6153583180205954,5.538224862185358,0.6153583180205954,0.5045938207768882,16.07166666666671,0.5757437251814728,0.9025139895244172,3.6,3.6,3600,14.66666666666663,13.090909090909124,3.2,0.888888888888889
21_02_23,Jonathan Drouin,W,MTL,OTT,0.3206841261357569,1.4430785676109061,5.130946018172111,0.6413682522715138,0.3880277926242659,14.884444444444423,0.7804025886369996,0.8737379450078757,3.6,5.6,4300,19.5333333333333,41.77474402730383,13.6,3.1627906976744184
21_02_23,Josh Archibald,W,EDM,VAN,1.1357063988642975,0.757137599242865,5.489247594510771,3.407119196592892,0.7495662232504364,13.11888888888886,0.48309861304230495,0.0,3.4,5.1,3800,13.2499999999997,0.0,0.0,0.0
21_02_23,Josh Norris,C,OTT,MTL,0.41180427723207386,0.9083275879195535,5.9597484133242205,1.2291448433866656,0.5479560741836118,14.72631600161233,1.0128478064413837,0.7426515055715662,2.4,9.0,4400,19.76666666666667,29.139966273187177,9.6,2.181818181818182
21_02_23,Jujhar Khaira,W,EDM,VAN,0.41004613018964886,1.435161455663771,4.305484366991313,2.6652998462327178,0.3567401332649946,11.663888888888826,0.6795116580350258,0.0,3.4,6.2,3100,12.8499999999997,59.76653696498194,12.8,4.129032258064516
21_02_23,Kailer Yamamoto,W,EDM,VAN,0.9168637438602847,1.309805348371835,4.715299254138606,4.060396579952689,0.8107695106421661,16.850000000000048,0.6543902382618382,0.0,3.4,7.0,4200,15.566666666667,55.503211991433496,14.4,3.428571428571429
21_02_23,Kasperi Kapanen,W,PIT,WSH,0.9229585950519182,1.384437892577877,7.691321625432652,1.0767850275605713,0.5737725932572758,15.322777777777748,0.8380737319508885,0.6221746447019633,3.3,7.0,4600,18.816666666667,73.97697077059213,23.2,5.043478260869565
21_02_23,Kevin Stenlund,C,CBJ,CHI,0.8217677136596037,0.6574141709276827,6.574141709276829,2.629656683710731,0.4733382030679318,13.702777777777808,0.57516754721149,0.7088657466716278,2.9,9.0,3600,12.61666666666667,22.82694848084544,4.800000000000001,1.3333333333333335
21_02_23,Kyle Okposo,W,BUF,NJD,0.6302245174843583,1.1028929055976269,7.405138080441209,1.2604490349687165,0.7058514595824813,13.813333333333249,0.8331209215409989,0.6580056195568526,2.6,3.6,3000,13.033333333333,81.02301790281537,17.6,5.866666666666667
21_02_23,Kyle Palmieri,W,NJD,BUF,0.9973877938731915,0.5699358822132524,8.549038233198784,2.707195440512949,0.9560674424127308,17.418333333333294,0.6557045926940117,0.7145295550265732,2.9,13.2,6200,19.083333333333,15.091703056768823,4.800000000000001,0.7741935483870969
21_02_23,Lars Eller,C,WSH,PIT,0.7529175555276704,0.7529175555276704,6.475090977537965,1.6564186221608748,0.7950809386372201,16.672777777777775,0.7053799073820732,0.5930164138089509,3.2,8.0,4600,16.0333333333334,23.950103950103856,6.4,1.3913043478260871
21_02_23,Leon Draisaitl,C,EDM,VAN,0.8345752608047706,2.2652757078986627,5.603576751117746,0.953800298062595,0.45782414307004565,21.832222222222192,0.8308629220478984,0.7530300365576194,3.4,14.6,8400,22.966666666667003,76.54571843250977,29.3,3.488095238095238
21_02_23,Lucas Wallmark,C,CHI,CBJ,0.39056143205858507,0.39056143205858507,3.319772172497973,1.5622457282343403,0.2870626525630601,12.600555555555534,0.698834521646128,0.0,2.6,4.1,3200,10.55,9.099526066350712,1.6,0.5
21_02_23,Luke Glendening,W,DET,NSH,0.1778656126482219,0.5335968379446657,3.7351778656126595,4.4466403162055474,0.3895256916996059,14.312777777777741,0.383186007594183,0.0,2.5,6.0,3600,12.1833333333333,15.759233926128632,3.2,0.888888888888889
21_02_23,Luke Kunin,C,NSH,DET,0.9850868791900363,0.8209057326583635,8.53741961964698,2.791079491038436,0.975236010398136,14.419444444444487,0.4517679089265657,0.0,3.0,6.5,3900,13.78333333333334,20.89480048367593,4.800000000000001,1.230769230769231
21_02_23,Mark Jankowski,C,PIT,WSH,0.6742414783368683,0.44949431889124547,4.719690348358077,2.47221875390185,0.37308028467973375,11.014444444444482,0.4817775211395437,0.0,3.3,2.0,3200,9.5666666666666,0.0,0.0,0.0
21_02_23,Mathias Brome,W,DET,NSH,0.3559439202725591,0.24770623330441308,4.374079637223352,1.224367963261614,0.49428444677554323,12.985455541751488,0.33080663005621436,0.682882358437292,2.5,4.0,3100,10.8666666666667,8.834355828220833,1.6,0.5161290322580645
21_02_23,Matt Duchene,C,NSH,DET,0.2859185132237306,0.8577555396711917,5.71837026447461,1.4295925661186526,0.6047176554681901,16.628333333333366,0.6187948069736794,0.6497740540941229,3.0,9.4,5400,16.1999999999997,17.77777777777811,4.800000000000001,0.8888888888888891
21_02_23,Mattias Janmark,W,CHI,CBJ,0.4351154264534072,0.5801539019378762,5.221385117440885,0.8702308529068143,0.4829781233632819,16.758333333333304,0.6727459883458415,0.635730579962791,2.6,4.4,3900,18.8333333333334,30.584070796460068,9.6,2.4615384615384617
21_02_23,Max Domi,W,CBJ,CHI,0.8873916437286905,0.8873916437286905,7.099133149829524,0.7394930364405753,0.5560987634033128,15.452777777777738,0.5373369439067883,0.6252991442626016,2.9,6.5,4100,11.9333333333337,0.0,0.0,0.0
21_02_23,Michael McLeod,C,NJD,BUF,0.6315642055417564,0.6587506001093838,5.939982233894934,1.525394627291282,0.6210098898896687,11.598766608815765,0.7467990393062127,0.0,2.9,5.4,3100,12.81666666666667,7.490247074122236,1.6,0.5161290322580645
21_02_23,Mikael Granlund,W,NSH,DET,0.9586487617453489,0.8216989386388704,5.7518925704720925,3.1498459314490037,0.9093468254270166,19.50888888888891,0.8206479034284188,0.6789615201141758,3.0,6.5,4900,18.283333333333328,27.894257064721977,8.5,1.7346938775510203
21_02_23,Mikhail Grigorenko,W,CBJ,CHI,0.5415762039968879,1.111671949231925,4.378211758067743,2.117076753983287,0.45699226779428376,11.988300765511708,0.583340514848314,0.0,2.9,4.2,3000,10.05,9.552238805970148,1.6,0.5333333333333333
21_02_23,Miles Wood,W,NJD,BUF,1.102313984515113,0.9448405581558112,9.29093215519881,1.5747342635930188,0.9038974673023926,14.868333333333327,0.6053552505998507,0.5516785875894998,2.9,6.7,4500,13.5166666666663,14.204685573366602,3.2,0.7111111111111111
