date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_05,Adam Erne,W,DET,TBL,0.0,0.5577072037180477,4.089852827265683,1.8590240123934925,0.3662277304415181,11.568888888888894,0.40121639658096087,0.0,1.9,3.7,3000,10.6,9.056603773584907,1.6,0.5333333333333333
21_02_05,Adam Henrique,C,ANA,SJS,1.1800860479409987,0.8850645359557492,6.047940995697618,3.2452366318377464,0.6151198524892455,17.03111111111108,0.4517178047278474,0.5257365467292158,2.8,9.5,4400,16.583333333333698,54.99497487437065,15.2,3.4545454545454546
21_02_05,Adrian Kempe,W,LAK,VGK,0.47079337401918087,0.9415867480383617,8.945074106364435,1.5693112467306027,0.7564080209241506,16.82555555555554,0.6327772013739843,0.6939733971476153,2.2,8.8,4400,15.2,52.50000000000001,13.3,3.022727272727273
21_02_05,Aleksander Barkov,C,FLA,NSH,1.0080504025201302,1.0080504025201302,8.694434721736123,1.764088204410228,0.7396569828491456,20.428333333333267,0.7361680441115388,0.6954154374128109,3.1,19.5,7400,20.983333333333,84.63860206513242,29.6,4.0
21_02_05,Alex Iafallo,W,LAK,VGK,0.7538477646319726,1.2564129410532876,6.784629881687753,2.2615432938959175,0.5314626740655406,20.38000000000006,0.7452498748032893,0.7689551794338185,2.2,11.9,4600,20.4000000000003,14.117647058823325,4.800000000000001,1.0434782608695654
21_02_05,Alex Killorn,W,TBL,DET,1.0723404255319144,1.0723404255319144,6.12765957446808,0.6127659574468081,0.6388085106382972,17.745,0.5327551290602408,0.8159734682388754,3.6,9.0,5400,19.68333333333329,0.0,0.0,0.0
21_02_05,Alex Tuch,W,VGK,LAK,0.6288484213284437,0.7860605266605545,8.803877898598211,2.2009694746495527,0.8332241582601877,15.14611111111108,0.6226161155967131,0.8286408666016749,3.3,9.0,4500,16.7000000000003,5.748502994011872,1.6,0.35555555555555557
21_02_05,Alex Wennberg,C,FLA,NSH,0.37963767468671933,0.8110479661562665,5.280813704420262,1.583347031369238,0.4905349387181931,12.403709632995936,0.6954154374128109,0.7215893130040586,3.1,5.2,3600,13.4,7.164179104477612,1.6,0.4444444444444445
21_02_05,Anders Bjork,W,BOS,PHI,0.3606672343836094,0.9016680859590236,2.8853378750688754,1.4426689375344377,0.28853378750688763,12.53333333333335,0.45530089563094156,0.0,2.9,3.5,3000,13.4999999999997,35.555555555556346,8.0,2.6666666666666665
21_02_05,Anthony Cirelli,C,TBL,DET,0.7255139056831953,1.5961305925030298,5.804111245465562,2.611850060459503,0.5760580411124571,17.837777777777717,0.564130363823161,0.5696835691105965,3.6,10.6,5400,16.9833333333333,11.305201177625149,3.2,0.5925925925925926
21_02_05,Anthony Duclair,W,FLA,NSH,0.1484107680257242,1.632518448282966,9.053056849569174,1.9293399843344146,0.736117409407592,16.013333333333374,0.7379378308323156,0.6397284894409255,3.1,9.1,4800,18.233333333333,26.325411334552584,8.0,1.6666666666666667
21_02_05,Anthony Mantha,W,DET,TBL,0.6497725795971381,1.6894087069525592,6.887589343729664,1.2995451591942762,0.6991552956465206,18.40722222222229,0.5102778929647257,0.5689250064561475,1.9,10.8,6200,15.166666666667,12.659340659340382,3.2,0.5161290322580645
21_02_05,Anton Blidh,W,BOS,PHI,0.36240637070707676,0.47956764810159463,5.5850410773928365,2.0781072223382555,0.43288343119057837,10.817514001744481,0.38312607378909613,0.0,2.9,3.1,3000,9.15,10.491803278688524,1.6,0.5333333333333333
21_02_05,Anze Kopitar,C,LAK,VGK,0.3540635347342901,1.7703176736714503,5.310953021014351,2.2424023866505034,0.734091728682428,21.897777777777698,0.6439353474948456,0.7014121612281894,2.2,13.1,7100,19.3166666666663,36.34167385677377,11.7,1.6478873239436618
21_02_05,Austin Wagner,W,LAK,VGK,0.5453994546005447,0.36359963640036314,9.635390364609624,1.8179981820018158,0.8162811837188154,11.09777777777779,0.6188777165098924,0.0,2.2,4.1,3000,14.18333333333333,91.37485311398358,21.6,7.200000000000001
21_02_05,Barclay Goodrow,W,TBL,DET,0.46642193910602303,1.3992658173180692,6.218959188080307,3.1094795940401534,0.722954005614336,16.300000000000036,0.9527753815110473,0.0,3.6,5.5,3700,16.816666666667,108.46382556986902,30.4,8.216216216216216
21_02_05,Blake Coleman,W,TBL,DET,0.8897676717745885,0.7414730598121569,10.3806228373702,2.224419179436471,1.1789421651013297,16.4905555555556,0.7247813017675504,0.0,3.6,7.6,4400,15.9333333333337,48.20083682008258,12.8,2.909090909090909
21_02_05,Bobby Ryan,W,DET,TBL,1.3602871717362581,0.34007179293406453,7.311543548082388,2.8906102399395484,0.6665407141507664,14.428888888888869,0.5953639674981652,0.5797965336213989,1.9,10.2,4500,14.883333333333,0.0,0.0,0.0
21_02_05,Brad Marchand,W,BOS,PHI,1.3658783356519517,1.5176425951688353,8.347034273428594,1.0623498166181846,0.8210446439863399,18.403333333333354,1.0186907137001282,0.9399742053495262,2.9,17.9,8000,21.016666666666698,57.097541633624026,20.0,2.5
21_02_05,Brayden Point,C,TBL,DET,1.3227027225631056,2.24859462835728,6.878054157328151,2.24859462835728,0.812139471653747,18.47555555555554,0.8178904665314398,0.7581964812337256,3.6,15.1,7500,19.9166666666667,33.74058577405852,11.2,1.4933333333333332
21_02_05,Calle Jarnkrok,W,NSH,FLA,0.8517484502910148,0.170349690058203,7.836085742677338,2.384895660814842,0.7239861827473625,14.968888888888882,0.4995371485154839,0.0,2.9,5.3,3400,13.2999999999997,0.0,0.0,0.0
21_02_05,Carl Grundstrom,W,LAK,VGK,0.5003250035485537,0.8954580435719036,5.841309388088371,1.6658056159008805,0.5735238700756459,11.719578288919518,0.6751480535369894,0.0,2.2,4.7,3100,11.65000000000033,24.72103004291776,4.800000000000001,1.5483870967741937
21_02_05,Carter Rowney,W,ANA,SJS,0.3617908647806635,1.9898497562936492,2.351640621074314,3.4370132154163042,0.3762624993718901,13.918333333333353,0.7543695337575664,0.0,2.8,3.5,3300,16.633333333333702,28.857715430861084,8.0,2.4242424242424243
