date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,TOI,FP/60,FP,value
21_02_18,Adam Henrique,C,ANA,MIN,1.3575798206653826,0.6033688091846147,5.7320036872538385,3.31852845051538,0.6003519651386916,16.656111111111095,0.4833826393340367,0.6803991898312379,2.7,8.0,4200,11.7999999999999,0.0,0.0,0.0
21_02_18,Adrian Kempe,W,LAK,ARI,0.6236736108103436,0.7795920135129296,8.731430551344811,1.5591840270258592,0.841959374593964,17.31722222222219,0.5678912125547071,0.7203317115393276,2.5,9.1,4700,18.5166666666667,5.184518451845175,1.6,0.3404255319148936
21_02_18,Alex Iafallo,W,LAK,ARI,0.2597964927473463,1.818575449231424,6.365014072309983,2.3381684347261165,0.4949123186836947,20.190000000000094,0.8330414079671442,0.8360140635094174,2.5,11.8,5000,21.8500000000003,30.75514874141834,11.2,2.2399999999999998
21_02_18,Alex Ovechkin,W,WSH,BUF,1.9654007574982084,0.8598628314054664,11.055379260927424,2.3339133995291226,0.9716449994881768,20.710000000000015,0.670082996046518,0.6087620589564645,3.3,20.5,8300,16.4166666666667,54.456852791878056,14.9,1.7951807228915662
21_02_18,Alexander Kerfoot,C,TOR,OTT,0.6783493499152077,1.5262860373092173,5.426794799321661,2.8829847371396324,0.6342566421707192,14.112222222222202,0.6884995995711886,0.0,4.1,4.5,4200,17.2333333333337,83.5589941972903,24.0,5.714285714285714
21_02_18,Alexandre Texier,C,CBJ,NSH,0.9143631206874677,1.5239385344791125,6.857723405156008,1.5239385344791125,0.47851669982644146,14.597222222222182,0.6495060658375618,0.0,2.9,5.3,4300,14.949999999999669,6.42140468227439,1.6,0.372093023255814
21_02_18,Anders Bjork,W,BOS,NJD,0.3746487667811435,0.9366219169528589,3.371838901030292,1.8732438339057178,0.3371838901030293,11.973333333333311,0.8014595554653814,0.0,3.3,5.3,3200,11.0833333333333,17.323308270676748,3.2,1.0
21_02_18,Anders Lee,W,NYI,PIT,0.754901618145602,1.0065354908608024,10.820256526753626,3.019606472582408,1.1436759514905868,18.918333333333255,0.5929098180599999,0.7607353630818161,2.7,13.9,7300,19.2666666666667,19.93079584775083,6.4,0.8767123287671234
21_02_18,Andreas Johnsson,W,NJD,BOS,0.6501422186103255,1.300284437220651,5.363673303535186,2.600568874441302,0.6127590410402318,13.811111111111021,0.7143569617996554,0.5118550325181834,2.2,6.2,3600,14.733333333333,52.12669683258036,12.8,3.555555555555556
21_02_18,Anthony Beauvillier,W,NYI,PIT,0.8753444642567719,0.8753444642567719,7.002755714054175,1.896579672556339,0.7790565731885271,15.996111111111048,0.6310107826514566,0.6576734586650635,2.7,6.5,4600,13.36666666666667,7.182044887780547,1.6,0.3478260869565218
21_02_18,Anze Kopitar,C,LAK,ARI,0.6062851561184309,1.9401124995789791,5.8203374987369365,2.788911718144783,0.772407288894881,21.826111111111008,0.694293922861551,0.7435157401056887,2.5,12.8,7100,22.3500000000003,38.65771812080485,14.4,2.0281690140845074
21_02_18,Artemi Panarin,W,NYR,PHI,0.8249582610403665,2.357023602972476,6.953219628768804,1.0606606213376142,0.5868988771401465,21.298333333333265,0.0,0.0,2.7,15.0,7600,22.1166666666663,56.42803315749905,20.8,2.736842105263158
21_02_18,Austin Wagner,W,LAK,ARI,0.7496876301541032,0.5622657226155774,9.183673469387763,1.874219075385258,0.689712619741775,10.776666666666658,0.5690775543632177,0.0,2.5,5.2,3500,10.21666666666667,9.396411092985316,1.6,0.4571428571428572
21_02_18,Austin Watson,W,OTT,TOR,0.6469777751153191,0.862637033487092,5.607140717666098,4.528844425807233,0.5218954052596907,10.69499999999998,0.6255262556228329,0.0,2.4,5.8,3200,14.2666666666663,26.915887850467985,6.4,2.0
21_02_18,Auston Matthews,C,TOR,OTT,1.746565996543255,1.2007641226234875,10.15191485490767,3.274811243518603,0.9715273355771857,21.78722222222223,0.6595727226578394,0.6228818688513292,4.1,21.6,9000,16.816666666666702,174.8265609514367,49.0,5.444444444444445
