date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_02_08,Alex Galchenyuk,W,OTT,EDM,0.8151250990603451,0.8151250990603451,6.928563342012933,1.6302501981206903,0.5970791350617027,0.0,0.0,0.0,0.0,11.512222222222187,0.48779372781303076,0.6409150436553182,2.8,6.5,5.4,3000,5.9833333333333,32.08913649025088,3.2,1.0666666666666667,0.3771449750020687,3.7
21_02_08,Alex Killorn,W,TBL,NSH,1.0805711590412086,1.0805711590412086,6.3290596458127935,0.6174692337378335,0.6359933107499685,0.0,0.0,0.0,0.0,17.74277777777776,0.5664113528994752,0.8519709245244952,3.0,5.5,11.3,5400,18.883333333333,35.58693733451077,11.2,2.074074074074074,0.581316185501215,2.5
21_02_08,Alexander Kerfoot,C,TOR,VAN,0.503754839311536,1.343346238164096,5.205466672885872,1.8471010774756316,0.5692429684220356,0.0,0.0,0.0,0.0,14.198333333333313,0.6842697916669029,0.9955179881686372,3.8,6.5,4.6,4200,13.366666666667031,61.047381546133,13.6,3.2380952380952377,0.6491144001725667,2.7
21_02_08,Alexandre Texier,C,CBJ,CAR,1.0737111205794656,1.5338730293992364,6.749041329356642,1.5338730293992364,0.5138474648487443,0.0,0.0,0.0,0.0,14.451666666666625,0.6192133224434713,0.6797662860774079,2.5,5.5,7.6,4400,9.6333333333333,69.75778546712826,11.2,2.545454545454545,0.41868381449878495,3.0
21_02_08,Anders Lee,W,NYI,NYR,0.5064003376002275,1.2660008440005688,10.761007174004837,3.291602194401479,1.1748487832325278,0.0,0.0,0.0,0.0,18.949444444444374,0.5666264851282057,0.7146616525458451,2.7,5.5,12.5,6900,17.3166666666667,22.175168431183792,6.4,0.927536231884058,0.4836404017756313,2.8
21_02_08,Andrei Svechnikov,W,CAR,CBJ,1.2555219716345065,1.6740292955126757,9.48616600790516,1.3950244129272298,1.1885607998139995,0.0,0.0,0.0,0.0,17.095555555555528,0.8199082264022441,0.8963925014459679,3.0,5.5,13.7,7000,17.933333333333,21.41263940520486,6.4,0.9142857142857144,0.581316185501215,2.5
21_02_08,Anthony Cirelli,C,TBL,NSH,0.8770505116128015,1.6079259379568025,6.2855286665584105,2.777326620107204,0.600779600454769,0.0,0.0,0.0,0.0,17.76888888888884,0.5840182080470749,0.5846737106864198,3.0,5.5,11.6,5400,16.3333333333333,119.38775510204108,32.5,6.018518518518518,0.581316185501215,2.5
21_02_08,Antoine Roussel,W,VAN,TOR,0.40677966101694757,0.8135593220338951,5.491525423728794,1.6271186440677903,0.6447457627118621,0.0,0.0,0.0,0.0,11.614444444444484,0.6093152412336572,0.0,2.7,6.5,3.9,3000,11.316666666667002,0.0,0.0,0.0,0.3508855998274333,3.8
21_02_08,Artemi Panarin,W,NYR,NYI,0.8163794220552039,2.3325126344434395,6.764286639885976,1.0496306854995479,0.6426072307891675,0.0,0.0,0.0,0.0,21.34944444444441,0.8794696527566292,0.762711057366121,2.8,5.5,16.0,8000,18.5666666666663,15.511669658887202,4.800000000000001,0.6000000000000001,0.5163595982243688,2.7
21_02_08,Austin Watson,W,OTT,EDM,0.8383303254351788,0.8383303254351788,5.449147115328663,3.9820690458171,0.4610816789893483,0.0,0.0,0.0,0.0,10.889999999999954,0.555792455849208,0.0,2.8,6.5,5.2,3500,12.3666666666667,7.762803234501328,1.6,0.4571428571428572,0.3771449750020687,3.7
21_02_08,Auston Matthews,C,TOR,VAN,1.725790987535953,0.8628954937679765,10.462607861936716,3.5594439117929033,1.0117449664429523,0.0,0.0,0.0,0.0,22.111666666666686,0.9874044990314796,0.8480173221616649,3.8,6.5,23.9,8800,24.9333333333337,40.42780748663043,16.8,1.9090909090909092,0.6491144001725667,2.7
21_02_08,Barclay Goodrow,W,TBL,NSH,0.3097040605643485,1.3936682725395684,6.19408121128697,3.2518926359256595,0.6395388850653796,0.0,0.0,0.0,0.0,16.35333333333337,0.9946476843476537,0.0,3.0,5.5,6.8,3700,15.6499999999997,24.53674121405798,6.4,1.7297297297297298,0.581316185501215,2.5
21_02_08,Blake Coleman,W,TBL,NSH,1.0452094566569825,0.746578183326416,10.601410203235108,2.090418913313965,1.2602239734549905,0.0,0.0,0.0,0.0,16.421111111111177,0.6843051401528484,0.0,3.0,5.5,7.6,4400,15.6000000000003,58.46153846153734,15.2,3.4545454545454546,0.581316185501215,2.5
21_02_08,Bo Horvat,C,VAN,TOR,0.39540162554001557,1.1862048766200466,6.326426008640249,2.8996119206267803,0.5482902540821548,0.0,0.0,0.0,0.0,18.986111111111136,0.8770805595869451,0.7084958038712973,2.7,6.5,11.9,6500,20.2500000000003,14.222222222222015,4.800000000000001,0.7384615384615385,0.3508855998274333,3.8
21_02_08,Boone Jenner,C,CBJ,CAR,0.7957266531589605,0.7957266531589605,8.752993184748565,5.172223245533242,0.7055442991342782,0.0,0.0,0.0,0.0,17.828888888888898,0.4495116991028347,0.7409920070152678,2.5,5.5,5.9,4300,19.19999999999967,30.00000000000052,9.6,2.2325581395348837,0.41868381449878495,3.0
21_02_08,Brady Tkachuk,W,OTT,EDM,1.0458275837025217,1.176556031665337,11.242646524802108,1.9609267194422282,1.3517321519355099,0.0,0.0,0.0,0.0,18.71499999999998,0.5529632640176404,0.5870175770431657,2.8,6.5,10.8,5900,18.9,15.23809523809524,4.800000000000001,0.8135593220338984,0.3771449750020687,3.7
21_02_08,Brandon Sutter,C,VAN,TOR,0.694511430500625,0.3472557152503125,6.771486447381094,2.0835342915018753,0.6198514517218077,0.0,0.0,0.0,0.0,14.594444444444475,0.6179920702858861,0.7915852148064076,2.7,6.5,4.6,3500,13.55,7.084870848708488,1.6,0.4571428571428572,0.3508855998274333,3.8
21_02_08,Brayden Point,C,TBL,NSH,1.325771525373796,2.386388745672833,6.628857626868981,2.253811593135453,0.8060690874272679,0.0,0.0,0.0,0.0,18.411666666666655,0.8749218430731087,0.7952789989653953,3.0,5.5,14.7,7500,17.4666666666667,38.473282442748015,11.2,1.4933333333333332,0.581316185501215,2.5
21_02_08,Brendan Lemieux,W,NYR,NYI,0.21114369501466387,0.6334310850439917,7.812316715542565,3.378299120234622,0.7368914956011771,0.0,0.0,0.0,0.0,10.818333333333287,0.6258864012417285,0.8794696527566292,2.8,5.5,5.0,3400,11.6,16.551724137931036,3.2,0.9411764705882353,0.5163595982243688,2.7
21_02_08,Brett Howden,C,NYR,NYI,0.4036326942482341,0.8072653884964682,3.632694248234107,4.238143289606458,0.4359233097880929,0.0,0.0,0.0,0.0,12.043888888888889,0.5580975316074688,0.0,2.8,5.5,2.6,3200,11.75,16.340425531914892,3.2,1.0,0.5163595982243688,2.7
21_02_08,Brock Boeser,W,VAN,TOR,1.3489320954244497,0.8992880636162999,8.093592572546697,1.1990507514883997,0.758399600316413,0.0,0.0,0.0,0.0,17.519444444444506,0.6835439056487396,0.6384593551265446,2.7,6.5,13.3,7200,18.983333333333,26.865671641791515,8.5,1.1805555555555556,0.3508855998274333,3.8
21_02_08,Brock McGinn,W,CAR,CBJ,1.0616337363609532,0.7077558242406353,6.723680330286035,1.4155116484812706,0.6670598643467989,0.0,0.0,0.0,0.0,14.155555555555585,1.0806586941358445,0.0,3.0,5.5,7.5,3300,17.95000000000033,56.15598885793769,16.8,5.090909090909091,0.581316185501215,2.5
21_02_08,Brock Nelson,C,NYI,NYR,0.8253410263268552,1.5131252149325678,5.639830346566844,1.9257957280959954,0.6506438424210041,0.0,0.0,0.0,0.0,18.256111111111025,0.7566437888504964,0.5958375759417337,2.7,5.5,11.7,5000,16.21666666666666,11.839671120246663,3.2,0.64,0.4836404017756313,2.8
21_02_08,Cal Clutterbuck,W,NYI,NYR,0.37501953226730667,0.56252929840096,3.37517579040576,2.8126464920048,0.35439345799260485,0.0,0.0,0.0,0.0,12.794999999999977,0.6147568980641034,0.0,2.7,5.5,4.6,3300,13.016666666667,44.250960307297206,9.6,2.9090909090909087,0.4836404017756313,2.8
21_02_08,Calle Jarnkrok,W,NSH,TBL,0.8607086501219353,0.1721417300243871,7.746377851097418,2.409984220341419,0.7023382584994994,0.0,0.0,0.0,0.0,14.714999999999982,0.5363623368504957,0.6769790144487775,2.5,5.5,4.5,3400,12.633333333333,7.598944591029224,1.6,0.47058823529411764,0.41868381449878495,3.0
21_02_08,Cam Atkinson,W,CBJ,CAR,1.139826651363438,0.42743499426128934,9.403569873748365,1.9946966398860169,0.8520204218941699,0.0,0.0,0.0,0.0,17.275555555555552,0.7532676627343453,0.6921666327619705,2.5,5.5,11.3,5700,20.34999999999967,9.434889434889588,3.2,0.5614035087719299,0.41868381449878495,3.0
21_02_08,Casey Cizikas,C,NYI,NYR,1.0450433015627227,0.1741738835937871,6.444433692970124,1.915912719531658,0.6914703178673348,0.0,0.0,0.0,0.0,13.473888888888935,0.4462184681267385,0.0,2.7,5.5,4.5,3300,13.066666666667,84.48979591836519,18.4,5.575757575757575,0.4836404017756313,2.8
