date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,TOI,FP/60,FP,value,implied_win_prob,implied_opp_score
21_03_23,Adam Erne,W,DET,NSH,0.3616454869656944,0.5424682304485415,5.78632779145111,1.8082274348284717,0.537043548144056,0.0,0.0,0.0,0.0,12.182777777777769,0.43218689162881496,0.5382518156635941,2.5,5.5,4.1,3700,15.166666666667,6.329670329670191,1.6,0.43243243243243246,0.41868381449878495,3.0
21_03_23,Alex DeBrincat,W,CHI,FLA,1.34369380068542,1.2215398188049276,9.161548641036957,1.588001764446406,0.8147670591428865,0.0,0.0,0.0,0.0,20.29444444444444,0.5935729791721209,0.5787071424876601,2.7,6.0,14.0,7200,21.683333333333,27.947732513451623,10.1,1.4027777777777777,0.41066735576240687,3.3
21_03_23,Alex Killorn,W,TBL,DAL,0.9020672374190861,1.0524117769889336,6.615159741073297,0.7517226978492383,0.6885779912299024,0.0,0.0,0.0,0.0,18.53833333333332,0.8096610116179225,0.7549404192208242,3.1,5.5,9.8,4900,19.0499999999997,5.039370078740237,1.6,0.32653061224489793,0.6131754960593362,2.4
21_03_23,Alex Wennberg,C,FLA,CHI,0.7475703962123057,0.5980563169698445,4.485422377273834,2.392225267879378,0.4186394218788912,0.0,0.0,0.0,0.0,17.207222222222306,0.6307491660360087,0.7153608279392255,3.3,6.0,7.5,4100,16.9833333333337,61.1187438665345,17.3,4.219512195121951,0.5893326442375931,2.7
21_03_23,Andre Burakovsky,W,COL,ARI,0.6243767072800563,1.5609417682001407,5.931578719160535,1.2487534145601127,0.543207735333649,0.0,0.0,0.0,0.0,14.868888888888945,0.9247224510476358,0.7168036817189731,3.4,5.5,11.2,4700,12.9666666666663,7.403598971722574,1.6,0.3404255319148936,0.7041853561261067,2.1
21_03_23,Andreas Johnsson,W,NJD,PHI,0.3318584070796469,0.8296460176991173,5.475663716814174,1.825221238938058,0.5193584070796475,0.0,0.0,0.0,0.0,13.750555555555524,0.7525912790108702,0.0,2.7,6.0,2.6,3500,10.583333333333,54.42519685039541,9.6,2.742857142857143,0.41066735576240687,3.3
21_03_23,Andrew Cogliano,W,DAL,TBL,0.7147466123988699,0.7147466123988699,6.790092817789263,1.7868665309971747,0.6504194172829717,0.0,0.0,0.0,0.0,12.913333333333318,0.5154420165453664,0.0,2.4,5.5,5.5,3000,9.3,10.32258064516129,1.6,0.5333333333333333,0.38682450394066387,3.1
21_03_23,Anthony Cirelli,C,TBL,DAL,0.8644841111022263,1.2967261666533394,5.475066036980766,2.737533018490383,0.5676778996237952,0.0,0.0,0.0,0.0,17.962777777777635,0.5862792490950681,0.5638632605777508,3.1,5.5,9.6,5500,17.2,5.58139534883721,1.6,0.2909090909090909,0.6131754960593362,2.4
21_03_23,Anthony Duclair,W,FLA,CHI,0.592836558254428,1.7785096747632843,10.374639769452491,1.0374639769452492,0.9915191436805308,0.0,0.0,0.0,0.0,14.982777777777725,1.102002483990491,0.0,3.3,6.0,9.2,4100,13.933333333333,20.66985645933064,4.800000000000001,1.1707317073170733,0.5893326442375931,2.7
21_03_23,Anthony Mantha,W,DET,NSH,0.793709120305721,0.793709120305721,6.21738810906148,1.9842728007643025,0.5370765047402046,0.0,0.0,0.0,0.0,18.00666666666674,0.6298894593550544,0.5917454569635221,2.5,5.5,11.3,4500,21.55,17.819025522041763,6.4,1.4222222222222223,0.41868381449878495,3.0
21_03_23,Barclay Goodrow,W,TBL,DAL,0.8183678108661014,0.6546942486928812,5.892248238235931,3.1097976812911856,0.7087065242100438,0.0,0.0,0.0,0.0,14.814444444444506,0.8656794874311666,0.0,3.1,5.5,4.7,3600,13.783333333333,27.85973397823526,6.4,1.777777777777778,0.6131754960593362,2.4
21_03_23,Blake Coleman,W,TBL,DAL,0.794035908068287,1.588071816136574,8.099166262296528,1.111650271295602,0.8480303498169305,0.0,0.0,0.0,0.0,15.273888888888887,0.7960175746277232,0.0,3.1,5.5,7.3,3900,13.366666666667,0.0,0.0,0.0,0.6131754960593362,2.4
21_03_23,Blake Comeau,W,DAL,TBL,0.1510764194888576,0.6043056779554304,4.985521843132302,1.2086113559108609,0.5045952410927844,0.0,0.0,0.0,0.0,15.20277777777782,0.58835410464046,0.0,2.4,5.5,6.1,3300,13.316666666667,7.20901126407992,1.6,0.4848484848484849,0.38682450394066387,3.1
21_03_23,Bobby Ryan,W,DET,NSH,0.9334889148191384,0.7779074290159486,8.712563204978625,2.333722287047846,0.5274212368728132,0.0,0.0,0.0,0.0,15.71555555555553,0.4741466145113485,0.5949638795859861,2.5,5.5,8.7,3700,15.8500000000003,18.17034700315424,4.800000000000001,1.2972972972972974,0.41868381449878495,3.0
21_03_23,Brandon Hagel,W,CHI,FLA,0.48701298701298834,1.1363636363636396,7.629870129870151,1.9480519480519534,0.6688311688311707,0.0,0.0,0.0,0.0,13.414444444444412,0.7476845075042092,0.0,2.7,6.0,8.9,3500,12.5333333333337,76.59574468084881,16.0,4.571428571428572,0.41066735576240687,3.3
21_03_23,Brandon Saad,W,COL,ARI,1.4219881500987452,1.2639894667544402,6.951942067149421,0.9479921000658303,0.6699144173798532,0.0,0.0,0.0,0.0,14.4266666666667,0.8613691100245338,0.6534503406958709,3.4,5.5,8.2,5300,12.2833333333333,0.0,0.0,0.0,0.7041853561261067,2.1
21_03_23,Brayden Point,C,TBL,DAL,1.2106266113664441,1.2106266113664441,7.801815939917085,1.2106266113664441,0.9052796771662412,0.0,0.0,0.0,0.0,18.493333333333275,0.701310168649753,0.6827065239087112,3.1,5.5,13.2,7600,16.9,0.0,0.0,0.0,0.6131754960593362,2.4
21_03_23,Calle Jarnkrok,W,NSH,DET,1.1487964989059134,0.6564551422319505,6.400437636761518,1.8052516411378636,0.5973741794310748,0.0,0.0,0.0,0.0,15.298333333333277,0.6441490081120638,0.44387543471069474,3.0,5.5,9.2,3500,15.9666666666663,6.012526096033541,1.6,0.4571428571428572,0.581316185501215,2.5
21_03_23,Carl Soderberg,C,CHI,FLA,0.5070184498380338,1.1830430496220787,5.746209098164383,3.3801229989202244,0.5644805408196775,0.0,0.0,0.0,0.0,15.461111111111165,0.5657597485512244,0.6621359819287297,2.7,6.0,6.2,3100,12.75,73.88235294117646,15.7,5.064516129032258,0.41066735576240687,3.3
21_03_23,Carter Verhaeghe,W,FLA,CHI,1.2547051442910786,1.3801756587201863,8.406524466750227,1.2547051442910786,1.1568381430363746,0.0,0.0,0.0,0.0,16.928333333333498,1.0193429843125692,0.0,3.3,6.0,10.0,5200,14.716666666667,19.569648924121868,4.800000000000001,0.9230769230769231,0.5893326442375931,2.7
