"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Brian Elliott","PHI","1","59.95","23","23","0","1.000","0.00","2.30","2.43","6","6","0","1.000","0.00","1.11","7","7","0","1.000","0.00","0.74","10","10","0","1.000","0.00","0.47","0","1","31.65","-"
"12","Jack Campbell","TOR","1","60","30","30","0","1.000","0.00","3.00","2.77","6","6","0","1.000","0.00","1.11","4","4","0","1.000","0.00","0.42","20","20","0","1.000","0.00","0.94","0","3","38.60","-"
"17","Andrei Vasilevskiy","T.B","1","59.883333333333","20","20","0","1.000","0.00","2.00","1.46","5","5","0","1.000","0.00","0.92","9","9","0","1.000","0.00","0.95","5","5","0","1.000","0.00","0.23","1","2","35.15","-"
"29","Joey Daccord","OTT","1","20","5","5","0","1.000","0.00","0.50","0.19","1","1","0","1.000","0.00","0.18","1","1","0","1.000","0.00","0.11","3","3","0","1.000","0.00","0.14","0","0","37.40","-"
"31","Jake Oettinger","DAL","1","18.883333333333","5","5","0","1.000","0.00","0.50","0.26","1","1","0","1.000","0.00","0.18","3","3","0","1.000","0.00","0.32","1","1","0","1.000","0.00","0.05","0","0","31.20","-"
"20","Connor Hellebuyck","WPG","1","60.6","41","40","1","0.976","0.99","3.10","3.01","7","7","0","1.000","0.00","1.29","16","16","0","1.000","0.00","1.69","18","17","1","0.944","0.99","-0.16","2","9","37.00","12.00"
"23","Juuse Saros","NSH","1","60","30","29","1","0.967","1.00","2.00","1.67","6","5","1","0.833","1.00","0.11","6","6","0","1.000","0.00","0.63","17","17","0","1.000","0.00","0.80","2","1","39.13","12.00"
"19","Joonas Korpisalo","CBJ","1","58.466666666667","33","31","2","0.939","2.05","1.30","1.44","4","4","0","1.000","0.00","0.74","12","12","0","1.000","0.00","1.27","15","13","2","0.867","2.05","-1.30","2","0","41.27","63.50"
"2","Marc-Andre Fleury","VGK","1","63.166666666667","30","28","2","0.933","1.90","1.00","2.62","15","14","1","0.933","0.95","1.77","10","9","1","0.900","0.95","0.05","5","5","0","1.000","0.00","0.23","1","3","22.07","17.00"
"10","Carter Hutton","BUF","1","60","39","36","3","0.923","3.00","0.90","3.45","18","17","1","0.944","1.00","2.33","4","2","2","0.500","2.00","-1.58","14","14","0","1.000","0.00","0.66","1","5","30.90","21.00"
