"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Philipp Grubauer","COL","1","40","15","15","0","1.000","0.00","1.34","0.63","2","2","0","1.000","0.00","0.29","1","1","0","1.000","0.00","0.11","9","9","0","1.000","0.00","0.45","1","1","53.13","-"
"8","Kaapo Kahkonen","MIN","1","60","31","31","0","1.000","0.00","2.76","2.95","9","9","0","1.000","0.00","1.32","6","6","0","1.000","0.00","0.65","15","15","0","1.000","0.00","0.75","1","5","35.29","-"
"10","Dan Vladar","BOS","1","60","35","34","1","0.971","1.00","2.12","2.47","11","10","1","0.909","1.00","0.61","7","7","0","1.000","0.00","0.76","15","15","0","1.000","0.00","0.75","2","2","37.06","6.00"
"11","Ilya Samsonov","WSH","1","59.9","22","21","1","0.955","1.00","0.96","1.77","3","3","0","1.000","0.00","0.44","8","7","1","0.875","1.00","-0.13","10","10","0","1.000","0.00","0.50","1","2","35.82","26.00"
"3","Jonathan Bernier","DET","1","59.95","37","35","2","0.946","2.00","1.30","2.04","7","6","1","0.857","1.00","0.03","7","7","0","1.000","0.00","0.76","23","22","1","0.957","1.00","0.16","0","2","38.68","28.50"
"9","Mackenzie Blackwood","N.J","1","60","35","33","2","0.943","2.00","1.12","2.87","10","9","1","0.900","1.00","0.47","12","11","1","0.917","1.00","0.31","13","13","0","1.000","0.00","0.65","1","1","27.66","19.50"
"13","Casey DeSmith","PIT","1","58.183333333333","33","31","2","0.939","2.06","0.94","2.46","8","7","1","0.875","1.03","0.17","7","7","0","1.000","0.00","0.76","16","15","1","0.938","1.03","-0.20","0","3","39.52","27.50"
"14","Jake Oettinger","DAL","1","64.066666666667","36","33","3","0.917","2.81","0.21","2.52","10","9","1","0.900","0.94","0.47","11","9","2","0.818","1.87","-0.80","11","11","0","1.000","0.00","0.55","4","3","39.64","22.00"
"2","James Reimer","CAR","1","58.416666666667","27","24","3","0.889","3.08","-0.59","3.02","14","12","2","0.857","2.05","0.05","6","5","1","0.833","1.03","-0.35","6","6","0","1.000","0.00","0.30","0","5","26.74","17.67"
"6","Andrei Vasilevskiy","T.B","1","65","27","24","3","0.889","2.77","-0.59","2.69","9","6","3","0.667","2.77","-1.68","7","7","0","1.000","0.00","0.76","9","9","0","1.000","0.00","0.45","0","2","33.44","9.00"
"7","Jonas Johansson","BUF","1","58.016666666667","27","24","3","0.889","3.10","-0.59","3.02","12","11","1","0.917","1.03","0.76","8","7","1","0.875","1.03","-0.13","7","6","1","0.857","1.03","-0.65","2","2","26.33","26.67"
"12","Adin Hill","ARI","1","59.416666666667","26","23","3","0.885","3.03","-0.68","1.99","7","7","0","1.000","0.00","1.03","10","8","2","0.800","2.02","-0.91","9","8","1","0.889","1.01","-0.55","3","3","28.73","39.33"
"4","Semyon Varlamov","NYI","1","58.633333333333","22","19","3","0.864","3.07","-1.04","2.03","5","3","2","0.600","2.05","-1.27","1","1","0","1.000","0.00","0.11","14","13","1","0.929","1.02","-0.30","0","2","41.41","17.00"
"1","Ryan Miller","ANA","1","59.5","35","28","7","0.800","7.06","-3.88","3.29","6","4","2","0.667","2.02","-1.12","7","6","1","0.857","1.01","-0.24","21","17","4","0.810","4.03","-2.94","3","8","40.03","26.57"
"15","Hunter Miska","COL","1","20","7","3","4","0.429","12.00","-3.38","0.79","3","1","2","0.333","6.00","-1.56","3","1","2","0.333","6.00","-1.67","1","1","0","1.000","0.00","0.05","1","2","26.29","20.25"
