"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Thomas Greiss","DET","1","20","9","9","0","1.000","0.00","0.69","0.55","1","1","0","1.000","0.00","0.18","3","3","0","1.000","0.00","0.25","5","5","0","1.000","0.00","0.15","1","0","37.89","-"
"11","Andrei Vasilevskiy","T.B","1","59.8","28","28","0","1.000","0.00","2.14","2.56","9","9","0","1.000","0.00","1.59","11","11","0","1.000","0.00","0.91","7","7","0","1.000","0.00","0.20","4","6","31.29","-"
"7","Semyon Varlamov","NYI","1","60","29","28","1","0.966","1.00","1.22","1.82","0","0","0","-","0.00","0.00","11","10","1","0.909","1.00","-0.09","18","18","0","1.000","0.00","0.52","1","3","41.45","12.00"
"4","Carey Price","MTL","1","59.9","27","26","1","0.963","1.00","1.06","1.37","3","3","0","1.000","0.00","0.53","6","5","1","0.833","1.00","-0.50","15","15","0","1.000","0.00","0.44","2","2","47.70","29.00"
"15","Tristan Jarry","PIT","1","60","42","40","2","0.952","2.00","1.21","3.2","9","7","2","0.778","2.00","-0.41","6","6","0","1.000","0.00","0.50","21","21","0","1.000","0.00","0.61","1","8","43.43","13.50"
"12","Joonas Korpisalo","CBJ","1","60","20","19","1","0.950","1.00","0.53","1.29","4","4","0","1.000","0.00","0.71","2","1","1","0.500","1.00","-0.83","13","13","0","1.000","0.00","0.38","1","0","39.45","36.00"
"5","James Reimer","CAR","1","60","38","36","2","0.947","2.00","0.90","2.13","8","7","1","0.875","1.00","0.41","11","11","0","1.000","0.00","0.91","18","17","1","0.944","1.00","-0.48","2","1","38.13","37.50"
"2","Anton Khudobin","DAL","1","58.616666666667","18","17","1","0.944","1.02","0.38","1.98","4","3","1","0.750","1.02","-0.29","6","6","0","1.000","0.00","0.50","6","6","0","1.000","0.00","0.17","0","2","45.22","31.00"
"3","Pekka Rinne","NSH","1","39.516666666667","17","16","1","0.941","1.52","0.30","1.44","5","4","1","0.800","1.52","-0.12","6","6","0","1.000","0.00","0.50","6","6","0","1.000","0.00","0.17","1","0","30.00","15.00"
"10","Laurent Brossoit","WPG","1","60","33","31","2","0.939","2.00","0.52","2.07","5","5","0","1.000","0.00","0.88","12","10","2","0.833","2.00","-1.01","13","13","0","1.000","0.00","0.38","0","0","39.55","30.00"
"17","Joey Daccord","OTT","1","59.3","32","30","2","0.938","2.02","0.45","1.76","6","5","1","0.833","1.01","0.06","10","10","0","1.000","0.00","0.83","15","14","1","0.933","1.01","-0.56","2","2","37.75","26.50"
"16","Igor Shesterkin","NYR","1","59.9","24","22","2","0.917","2.00","-0.17","2.12","7","6","1","0.857","1.00","0.24","3","3","0","1.000","0.00","0.25","10","9","1","0.900","1.00","-0.71","1","3","46.04","33.50"
"13","Aaron Dell","N.J","1","55.983333333333","20","18","2","0.900","2.14","-0.47","1.78","6","5","1","0.833","1.07","0.06","6","5","1","0.833","1.07","-0.50","8","8","0","1.000","0.00","0.23","2","1","29.60","16.00"
"8","Braden Holtby","VAN","1","59.05","38","34","4","0.895","4.06","-1.10","2.95","10","7","3","0.700","3.05","-1.24","14","13","1","0.929","1.02","0.16","13","13","0","1.000","0.00","0.38","1","4","33.16","14.50"
"6","Jonathan Bernier","DET","1","40","27","23","4","0.852","6.00","-1.94","2.83","5","5","0","1.000","0.00","0.88","4","2","2","0.500","3.00","-1.67","18","16","2","0.889","3.00","-1.48","0","4","35.30","35.25"
"9","Carter Hutton","BUF","1","58.75","19","16","3","0.842","3.06","-1.55","1.8","6","4","2","0.667","2.04","-0.94","3","3","0","1.000","0.00","0.25","8","7","1","0.875","1.02","-0.77","2","2","36.16","20.33"
"18","Carter Hart","PHI","1","59.95","27","22","5","0.815","5.00","-2.94","2.69","11","7","4","0.636","4.00","-2.06","5","5","0","1.000","0.00","0.41","8","8","0","1.000","0.00","0.23","4","5","40.70","36.40"
"14","Juuse Saros","NSH","1","19.733333333333","10","8","2","0.800","6.08","-1.24","0.79","3","2","1","0.667","3.04","-0.47","2","1","1","0.500","3.04","-0.83","4","4","0","1.000","0.00","0.12","0","0","40.60","15.50"
