"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","OTT","1","31.5","8","8","0","1.000","0.00","0.83","0.89","2","2","0","1.000","0.00","0.33","1","1","0","1.000","0.00","0.15","4","4","0","1.000","0.00","0.19","0","0","40.13","-"
"11","Linus Ullmark","BUF","1","60","41","41","0","1.000","0.00","4.28","2.57","9","9","0","1.000","0.00","1.50","16","16","0","1.000","0.00","2.39","15","15","0","1.000","0.00","0.72","0","3","33.93","-"
"8","Philipp Grubauer","COL","1","60","26","25","1","0.962","1.00","1.71","1.84","6","6","0","1.000","0.00","1.00","8","7","1","0.875","1.00","0.20","10","10","0","1.000","0.00","0.48","3","2","40.88","37.00"
"9","Frederik Andersen","TOR","1","59.966666666667","17","16","1","0.941","1.00","0.77","1.04","3","3","0","1.000","0.00","0.50","3","2","1","0.667","1.00","-0.55","10","10","0","1.000","0.00","0.48","5","0","47.41","22.00"
"4","Thomas Greiss","NYI","1","59.883333333333","32","30","2","0.938","2.00","1.34","2.6","7","6","1","0.857","1.00","0.17","10","9","1","0.900","1.00","0.50","12","12","0","1.000","0.00","0.58","0","4","37.41","19.50"
"3","Jimmy Howard","DET","1","56.933333333333","25","23","2","0.920","2.11","0.61","1.66","9","8","1","0.889","1.05","0.50","2","2","0","1.000","0.00","0.30","14","13","1","0.929","1.05","-0.33","2","0","34.96","36.00"
"12","Antti Raanta","ARI","1","60","35","32","3","0.914","3.00","0.65","2.65","5","5","0","1.000","0.00","0.83","16","14","2","0.875","2.00","0.39","14","13","1","0.929","1.00","-0.33","0","1","32.09","27.33"
"6","Martin Jones","S.J","1","38.633333333333","26","23","3","0.885","4.66","-0.29","1.99","6","5","1","0.833","1.55","0.00","9","7","2","0.778","3.11","-0.65","10","10","0","1.000","0.00","0.48","0","1","33.27","27.00"
"10","Garret Sparks","VGK","1","27.4","14","12","2","0.857","4.38","-0.54","0.98","0","0","0","-","0.00","0.00","5","3","2","0.600","4.38","-1.25","9","9","0","1.000","0.00","0.43","0","2","38.93","18.50"
"14","Ilya Samsonov","WSH","1","64.833333333333","34","29","5","0.853","4.63","-1.45","2.88","10","8","2","0.800","1.85","-0.33","9","7","2","0.778","1.85","-0.65","14","13","1","0.929","0.93","-0.33","1","3","32.62","26.00"
"2","Marc-Andre Fleury","VGK","1","32.6","26","22","4","0.846","7.36","-1.29","1.36","5","4","1","0.800","1.84","-0.17","7","5","2","0.714","3.68","-0.95","13","12","1","0.923","1.84","-0.38","1","2","41.12","35.75"
"5","Jacob Markstrom","VAN","1","64.966666666667","29","24","5","0.828","4.62","-1.97","2.04","6","4","2","0.667","1.85","-1.00","12","10","2","0.833","1.85","-0.21","10","9","1","0.900","0.92","-0.52","1","2","32.86","32.20"
"7","Anders Nilsson","OTT","1","26.133333333333","16","12","4","0.750","9.18","-2.33","1.41","8","5","3","0.625","6.89","-1.67","5","5","0","1.000","0.00","0.75","3","2","1","0.667","2.30","-0.86","1","1","24.88","19.25"
"13","Mackenzie Blackwood","N.J","1","59.716666666667","16","12","4","0.750","4.02","-2.33","0.79","2","0","2","0.000","2.01","-1.67","4","3","1","0.750","1.00","-0.40","8","7","1","0.875","1.00","-0.62","0","1","44.31","23.75"
