"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Ben Bishop","DAL","1","60","26","26","0","1.000","0.00","1.95","2.2","6","6","0","1.000","0.00","1.02","6","6","0","1.000","0.00","0.46","12","12","0","1.000","0.00","0.23","0","3","39.65","-"
"15","Laurent Brossoit","WPG","1","58.85","15","15","0","1.000","0.00","1.12","2.05","8","8","0","1.000","0.00","1.36","2","2","0","1.000","0.00","0.15","4","4","0","1.000","0.00","0.08","2","5","29.53","-"
"14","Frederik Andersen","TOR","1","59.7","39","38","1","0.974","1.01","1.92","2.57","7","6","1","0.857","1.01","0.19","13","13","0","1.000","0.00","1.01","19","19","0","1.000","0.00","0.37","1","4","38.21","9.00"
"4","Carey Price","MTL","1","60","34","33","1","0.971","1.00","1.55","1.87","5","4","1","0.800","1.00","-0.15","14","14","0","1.000","0.00","1.08","12","12","0","1.000","0.00","0.23","2","3","38.88","11.00"
"5","Jonathan Quick","L.A","1","60","30","29","1","0.967","1.00","1.25","2.92","10","9","1","0.900","1.00","0.70","8","8","0","1.000","0.00","0.62","10","10","0","1.000","0.00","0.19","1","4","31.97","16.00"
"2","Marc-Andre Fleury","VGK","1","60","29","28","1","0.966","1.00","1.17","2.91","10","10","0","1.000","0.00","1.70","6","6","0","1.000","0.00","0.46","11","10","1","0.909","1.00","-0.79","0","4","37.83","37.00"
"17","Andrei Vasilevskiy","T.B","1","60","28","27","1","0.964","1.00","1.10","2.84","8","7","1","0.875","1.00","0.36","10","10","0","1.000","0.00","0.77","10","10","0","1.000","0.00","0.19","2","2","30.14","5.00"
"21","Juuse Saros","NSH","1","58.733333333333","25","24","1","0.960","1.02","0.87","2.65","11","10","1","0.909","1.02","0.87","4","4","0","1.000","0.00","0.31","9","9","0","1.000","0.00","0.17","2","5","30.48","8.00"
"12","Cam Talbot","CGY","1","59.733333333333","48","46","2","0.958","2.01","1.60","2.83","7","6","1","0.857","1.00","0.19","14","13","1","0.929","1.00","0.08","25","25","0","1.000","0.00","0.48","0","5","41.38","22.50"
"13","Sergei Bobrovsky","FLA","1","57.8","48","46","2","0.958","2.08","1.60","4.28","14","13","1","0.929","1.04","1.38","15","14","1","0.933","1.04","0.16","18","18","0","1.000","0.00","0.35","2","10","34.00","13.50"
"25","Mackenzie Blackwood","N.J","1","58.633333333333","35","33","2","0.943","2.05","0.62","2.67","7","6","1","0.857","1.02","0.19","15","14","1","0.933","1.02","0.16","12","12","0","1.000","0.00","0.23","1","4","29.94","7.50"
"24","Kaapo Kahkonen","MIN","1","64.85","33","31","2","0.939","1.85","0.47","1.71","5","4","1","0.800","0.93","-0.15","2","2","0","1.000","0.00","0.15","21","20","1","0.952","0.93","-0.60","2","3","54.73","32.50"
"10","Martin Jones","S.J","1","58.8","31","29","2","0.935","2.04","0.32","2.68","13","12","1","0.923","1.02","1.21","6","5","1","0.833","1.02","-0.54","12","12","0","1.000","0.00","0.23","0","3","28.13","14.00"
"19","Linus Ullmark","BUF","1","60","30","28","2","0.933","2.00","0.25","1.42","4","3","1","0.750","1.00","-0.32","8","7","1","0.875","1.00","-0.38","17","17","0","1.000","0.00","0.33","1","0","41.90","22.50"
"1","Henrik Lundqvist","NYR","1","57.616666666667","25","23","2","0.920","2.08","-0.13","2.71","7","6","1","0.857","1.04","0.19","5","4","1","0.800","1.04","-0.61","12","12","0","1.000","0.00","0.23","4","12","40.76","15.50"
"7","James Reimer","CAR","1","58.733333333333","36","33","3","0.917","3.06","-0.30","3.4","12","9","3","0.750","3.06","-0.96","6","6","0","1.000","0.00","0.46","14","14","0","1.000","0.00","0.27","1","1","38.00","7.67"
"16","John Gibson","ANA","1","65","24","22","2","0.917","1.85","-0.20","1.9","6","6","0","1.000","0.00","1.02","3","3","0","1.000","0.00","0.23","13","11","2","0.846","1.85","-1.75","2","1","39.54","30.00"
"9","Jake Allen","STL","1","58.516666666667","31","28","3","0.903","3.08","-0.68","1.6","7","4","3","0.571","3.08","-1.81","4","4","0","1.000","0.00","0.31","18","18","0","1.000","0.00","0.35","0","2","43.71","11.00"
"8","Jacob Markstrom","VAN","1","59.1","25","22","3","0.880","3.05","-1.13","2.65","6","5","1","0.833","1.02","0.02","9","8","1","0.889","1.02","-0.30","9","8","1","0.889","1.02","-0.83","1","4","30.84","20.67"
"22","Tristan Jarry","PIT","1","59.816666666667","25","22","3","0.880","3.01","-1.13","1.89","11","9","2","0.818","2.01","-0.13","5","4","1","0.800","1.00","-0.61","7","7","0","1.000","0.00","0.13","3","3","30.44","12.33"
"3","Corey Crawford","CHI","1","59.833333333333","37","32","5","0.865","5.01","-2.23","2.86","9","7","2","0.778","2.01","-0.47","14","11","3","0.786","3.01","-1.92","11","11","0","1.000","0.00","0.21","0","4","34.68","21.00"
"23","Eric Comrie","DET","1","59.933333333333","30","25","5","0.833","5.01","-2.75","3.16","11","8","3","0.727","3.00","-1.13","8","7","1","0.875","1.00","-0.38","10","9","1","0.900","1.00","-0.81","0","4","32.60","22.00"
"20","Antti Raanta","ARI","1","59.983333333333","29","24","5","0.828","5.00","-2.83","1.76","8","4","4","0.500","4.00","-2.64","6","5","1","0.833","1.00","-0.54","14","14","0","1.000","0.00","0.27","1","3","40.07","18.20"
"11","Mikko Koskinen","EDM","1","60","32","26","6","0.813","6.00","-3.60","2.42","7","4","3","0.571","3.00","-1.81","10","8","2","0.800","2.00","-1.23","12","12","0","1.000","0.00","0.23","3","3","38.81","30.83"
"18","Connor Hellebuyck","WPG","1","1.15","2","1","1","0.500","52.17","-0.85","0.27","1","0","1","0.000","52.17","-0.83","1","1","0","1.000","0.00","0.08","0","0","0","-","0.00","0.00","0","1","19.50","15.00"
