"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"12","John Gibson","ANA","1","60","33","32","1","0.970","1.00","1.79","2.22","4","4","0","1.000","0.00","0.75","2","2","0","1.000","0.00","0.22","26","25","1","0.962","1.00","-0.25","1","4","37.39","24.00"
"5","Tuukka Rask","BOS","1","59.8","29","28","1","0.966","1.00","1.45","1.96","6","6","0","1.000","0.00","1.13","7","6","1","0.857","1.00","-0.22","14","14","0","1.000","0.00","0.40","3","1","42.31","23.00"
"8","Carter Hutton","BUF","1","60","29","28","1","0.966","1.00","1.45","1.99","2","2","0","1.000","0.00","0.38","8","8","0","1.000","0.00","0.89","14","13","1","0.929","1.00","-0.60","1","3","48.41","35.00"
"13","Andrei Vasilevskiy","T.B","1","59.216666666667","37","35","2","0.946","2.03","1.13","1.83","7","6","1","0.857","1.01","0.32","10","9","1","0.900","1.01","0.11","19","19","0","1.000","0.00","0.55","2","1","41.27","17.50"
"7","Darcy Kuemper","ARI","1","57.966666666667","29","27","2","0.931","2.07","0.45","2.11","5","4","1","0.800","1.04","-0.06","6","6","0","1.000","0.00","0.67","16","15","1","0.938","1.04","-0.54","2","2","40.41","14.50"
"4","Carey Price","MTL","1","64.916666666667","43","40","3","0.930","2.77","0.64","4.64","16","13","3","0.813","2.77","0.02","7","7","0","1.000","0.00","0.78","19","19","0","1.000","0.00","0.55","2","9","33.19","8.67"
"14","Matt Murray","PIT","1","57.75","41","38","3","0.927","3.12","0.47","3.34","12","10","2","0.833","2.08","0.26","11","10","1","0.909","1.04","0.22","14","14","0","1.000","0.00","0.40","3","6","37.73","14.67"
"3","Pekka Rinne","NSH","1","60","24","22","2","0.917","2.00","0.03","1.41","7","6","1","0.857","1.00","0.32","5","4","1","0.800","1.00","-0.44","12","12","0","1.000","0.00","0.35","2","2","35.29","20.00"
"11","Petr Mrazek","CAR","1","65","36","33","3","0.917","2.77","0.05","2.67","6","4","2","0.667","1.85","-0.87","10","9","1","0.900","0.92","0.11","18","18","0","1.000","0.00","0.52","2","2","32.89","16.00"
"1","Henrik Lundqvist","NYR","1","60","47","43","4","0.915","4.00","-0.02","4.18","14","11","3","0.786","3.00","-0.36","13","12","1","0.923","1.00","0.44","18","18","0","1.000","0.00","0.52","1","7","34.45","17.25"
"6","Ben Bishop","DAL","1","58.6","20","18","2","0.900","2.05","-0.31","1.6","5","5","0","1.000","0.00","0.94","7","6","1","0.857","1.02","-0.22","7","6","1","0.857","1.02","-0.80","1","3","34.20","35.50"
"10","Philipp Grubauer","COL","1","59.866666666667","30","27","3","0.900","3.01","-0.46","2.85","8","7","1","0.875","1.00","0.51","7","6","1","0.857","1.00","-0.22","13","12","1","0.923","1.00","-0.63","2","6","37.60","20.00"
"2","Devan Dubnyk","MIN","1","59.266666666667","31","27","4","0.871","4.05","-1.38","2.7","7","4","3","0.571","3.04","-1.68","8","7","1","0.875","1.01","-0.11","15","15","0","1.000","0.00","0.43","2","7","37.00","12.75"
"16","David Rittich","CGY","1","59.183333333333","31","27","4","0.871","4.06","-1.38","2.96","7","7","0","1.000","0.00","1.32","12","9","3","0.750","3.04","-1.67","11","10","1","0.909","1.01","-0.68","1","4","33.06","22.00"
"9","Sergei Bobrovsky","FLA","1","58.516666666667","29","25","4","0.862","4.10","-1.55","2.22","7","5","2","0.714","2.05","-0.68","7","6","1","0.857","1.03","-0.22","14","13","1","0.929","1.03","-0.60","2","5","37.31","28.00"
"15","Connor Hellebuyck","WPG","1","59.15","31","26","5","0.839","5.07","-2.38","2.37","9","5","4","0.556","4.06","-2.30","6","5","1","0.833","1.01","-0.33","13","13","0","1.000","0.00","0.37","0","3","43.61","18.20"
