"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"16","Connor Hellebuyck","WPG","1","60","38","37","1","0.974","1.00","2.77","3.38","11","10","1","0.909","1.00","1.07","11","11","0","1.000","0.00","1.43","15","15","0","1.000","0.00","0.48","0","7","32.42","8.00"
"14","John Gibson","ANA","1","60","32","31","1","0.969","1.00","2.18","2.21","7","7","0","1.000","0.00","1.32","9","9","0","1.000","0.00","1.17","16","15","1","0.938","1.00","-0.49","0","2","33.22","31.00"
"17","Sam Montembeault","FLA","1","37.7","20","19","1","0.950","1.59","0.98","1.68","7","7","0","1.000","0.00","1.32","4","3","1","0.750","1.59","-0.48","9","9","0","1.000","0.00","0.29","2","5","31.65","15.00"
"4","Pekka Rinne","NSH","1","60","35","33","2","0.943","2.00","1.47","2.17","6","5","1","0.833","1.00","0.13","7","6","1","0.857","1.00","-0.09","22","22","0","1.000","0.00","0.70","1","5","40.51","18.00"
"7","James Reimer","CAR","1","60","50","47","3","0.940","3.00","1.96","4.24","17","15","2","0.882","2.00","1.20","16","15","1","0.938","1.00","1.09","16","16","0","1.000","0.00","0.51","2","8","28.70","20.33"
"11","Mikko Koskinen","EDM","1","60","27","25","2","0.926","2.00","0.68","1.55","6","4","2","0.667","2.00","-0.87","4","4","0","1.000","0.00","0.52","15","15","0","1.000","0.00","0.48","2","1","48.37","8.50"
"5","Tuukka Rask","BOS","1","60","34","31","3","0.912","3.00","0.37","3.12","11","10","1","0.909","1.00","1.07","9","8","1","0.889","1.00","0.17","13","12","1","0.923","1.00","-0.59","3","5","29.94","21.00"
"6","Ben Bishop","DAL","1","60.533333333333","32","29","3","0.906","2.97","0.18","2.55","8","7","1","0.875","0.99","0.51","8","7","1","0.875","0.99","0.04","16","15","1","0.938","0.99","-0.49","2","4","33.47","29.33"
"18","David Rittich","CGY","1","60.2","40","36","4","0.900","3.99","-0.03","3.06","7","6","1","0.857","1.00","0.32","13","11","2","0.846","1.99","-0.30","19","18","1","0.947","1.00","-0.40","4","6","38.10","27.00"
"2","Jimmy Howard","DET","1","56.9","29","26","3","0.897","3.16","-0.12","2.13","6","4","2","0.667","2.11","-0.87","10","9","1","0.900","1.05","0.30","12","12","0","1.000","0.00","0.38","1","3","37.38","13.33"
"13","Jack Campbell","L.A","1","60.8","29","26","3","0.897","2.96","-0.12","2.19","6","5","1","0.833","0.99","0.13","9","7","2","0.778","1.97","-0.83","12","12","0","1.000","0.00","0.38","2","5","44.38","19.00"
"1","Marc-Andre Fleury","VGK","1","58.283333333333","35","31","4","0.886","4.12","-0.53","2.99","10","9","1","0.900","1.03","0.88","10","8","2","0.800","2.06","-0.70","14","13","1","0.929","1.03","-0.55","0","2","31.43","31.25"
"3","Thomas Greiss","NYI","1","31.233333333333","8","7","1","0.875","1.92","-0.21","0.58","2","2","0","1.000","0.00","0.38","2","2","0","1.000","0.00","0.26","4","3","1","0.750","1.92","-0.87","0","0","26.63","26.00"
"9","Braden Holtby","WSH","1","59.766666666667","26","22","4","0.846","4.02","-1.42","1.88","10","6","4","0.600","4.02","-2.12","2","2","0","1.000","0.00","0.26","9","9","0","1.000","0.00","0.29","4","2","43.42","13.50"
"10","Martin Jones","S.J","1","58.35","24","20","4","0.833","4.11","-1.62","1.71","5","4","1","0.800","1.03","-0.06","9","6","3","0.667","3.08","-1.83","9","9","0","1.000","0.00","0.29","3","0","38.29","28.00"
"15","Matt Murray","PIT","1","60","22","18","4","0.818","4.00","-1.82","1.56","6","5","1","0.833","1.00","0.13","8","5","3","0.625","3.00","-1.96","6","6","0","1.000","0.00","0.19","1","1","40.18","25.25"
"8","Semyon Varlamov","NYI","1","28.766666666667","19","15","4","0.789","8.34","-2.11","1.65","6","3","3","0.500","6.26","-1.87","4","4","0","1.000","0.00","0.52","9","8","1","0.889","2.09","-0.71","0","1","27.84","14.00"
"12","Sergei Bobrovsky","FLA","1","19.916666666667","14","10","4","0.714","12.05","-2.61","1.67","7","3","4","0.429","12.05","-2.68","3","3","0","1.000","0.00","0.39","4","4","0","1.000","0.00","0.13","1","4","24.43","10.50"
