"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"23","Mackenzie Blackwood","N.J","1","59.6","37","37","0","1.000","0.00","3.37","3.14","10","10","0","1.000","0.00","1.99","9","9","0","1.000","0.00","0.70","17","17","0","1.000","0.00","0.88","1","4","37.65","-"
"24","Ilya Samsonov","WSH","1","11.966666666667","1","1","0","1.000","0.00","0.09","0.27","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.08","0","0","0","-","0.00","0.00","0","1","34.00","-"
"14","Philipp Grubauer","COL","1","60","32","31","1","0.969","1.00","1.92","2.64","10","10","0","1.000","0.00","1.99","11","11","0","1.000","0.00","0.86","8","7","1","0.875","1.00","-0.59","4","6","32.97","47.00"
"6","Carey Price","MTL","1","61.716666666667","23","22","1","0.957","0.97","1.10","1.75","5","5","0","1.000","0.00","0.99","8","7","1","0.875","0.97","-0.37","8","8","0","1.000","0.00","0.41","0","3","40.00","25.00"
"17","Andrei Vasilevskiy","T.B","1","60","18","17","1","0.944","1.00","0.64","1.43","4","3","1","0.750","1.00","-0.20","8","8","0","1.000","0.00","0.63","6","6","0","1.000","0.00","0.31","2","1","33.22","13.00"
"21","Tristan Jarry","PIT","1","59.816666666667","35","33","2","0.943","2.01","1.19","2.76","6","6","0","1.000","0.00","1.19","7","6","1","0.857","1.00","-0.45","21","20","1","0.952","1.00","0.08","1","1","33.46","23.50"
"7","Tuukka Rask","BOS","1","58.95","31","29","2","0.935","2.04","0.83","2.47","4","3","1","0.750","1.02","-0.20","10","10","0","1.000","0.00","0.78","15","14","1","0.933","1.02","-0.23","1","5","40.42","30.00"
"13","Jack Campbell","TOR","1","61.65","30","28","2","0.933","1.95","0.73","1.79","9","8","1","0.889","0.97","0.79","4","4","0","1.000","0.00","0.31","17","16","1","0.941","0.97","-0.12","2","3","31.13","36.50"
"2","Mike Smith","EDM","1","59.766666666667","29","27","2","0.931","2.01","0.64","3.18","11","9","2","0.818","2.01","0.19","5","5","0","1.000","0.00","0.39","12","12","0","1.000","0.00","0.62","1","7","33.72","15.00"
"9","Semyon Varlamov","NYI","1","58.05","29","27","2","0.931","2.07","0.64","1.81","5","4","1","0.800","1.03","-0.01","11","10","1","0.909","1.03","-0.14","9","9","0","1.000","0.00","0.46","3","2","45.21","22.00"
"4","Brian Elliott","PHI","1","60","27","25","2","0.926","2.00","0.46","1.83","9","8","1","0.889","1.00","0.79","5","4","1","0.800","1.00","-0.61","8","8","0","1.000","0.00","0.41","1","2","39.85","15.50"
"15","Laurent Brossoit","WPG","1","60","27","25","2","0.926","2.00","0.46","2.81","10","9","1","0.900","1.00","0.99","5","4","1","0.800","1.00","-0.61","10","10","0","1.000","0.00","0.52","1","1","34.11","21.50"
"26","David Rittich","CGY","1","59.9","27","25","2","0.926","2.00","0.46","2.4","5","4","1","0.800","1.00","-0.01","6","5","1","0.833","1.00","-0.53","15","15","0","1.000","0.00","0.77","0","2","35.19","20.50"
"5","Anton Khudobin","DAL","1","62.066666666667","25","23","2","0.920","1.93","0.28","2.02","3","3","0","1.000","0.00","0.60","10","10","0","1.000","0.00","0.78","11","9","2","0.818","1.93","-1.43","1","1","32.52","49.00"
"19","Marcus Hogberg","OTT","1","20","12","11","1","0.917","3.00","0.09","1.01","3","2","1","0.667","3.00","-0.40","1","1","0","1.000","0.00","0.08","8","8","0","1.000","0.00","0.41","0","0","34.33","12.00"
"20","Juuse Saros","NSH","1","58.166666666667","36","33","3","0.917","3.09","0.28","2.81","9","7","2","0.778","2.06","-0.21","12","11","1","0.917","1.03","-0.06","15","15","0","1.000","0.00","0.77","1","4","33.17","19.00"
"16","Jordan Binnington","STL","1","62.316666666667","34","31","3","0.912","2.89","0.10","2.59","6","5","1","0.833","0.96","0.19","8","6","2","0.750","1.93","-1.37","18","18","0","1.000","0.00","0.93","2","3","39.59","26.67"
"18","Cal Petersen","L.A","1","59.5","34","31","3","0.912","3.03","0.10","3.68","11","9","2","0.818","2.02","0.19","9","9","0","1.000","0.00","0.70","13","12","1","0.923","1.01","-0.33","2","4","31.76","25.33"
"22","Elvis Merzlikins","CBJ","1","57.716666666667","22","20","2","0.909","2.08","0.01","1.26","1","1","0","1.000","0.00","0.20","4","4","0","1.000","0.00","0.31","14","12","2","0.857","2.08","-1.28","0","3","55.36","44.00"
"25","Adin Hill","ARI","1","58.683333333333","32","29","3","0.906","3.07","-0.08","2.48","7","4","3","0.571","3.07","-1.61","9","9","0","1.000","0.00","0.70","13","13","0","1.000","0.00","0.67","4","3","42.41","13.33"
"8","James Reimer","CAR","1","64.85","38","33","5","0.868","4.63","-1.54","2.86","12","8","4","0.667","3.70","-1.61","9","8","1","0.889","0.93","-0.30","13","13","0","1.000","0.00","0.67","3","2","38.97","16.80"
"12","Sergei Bobrovsky","FLA","1","58.483333333333","22","19","3","0.864","3.08","-0.99","2.69","6","3","3","0.500","3.08","-1.81","6","6","0","1.000","0.00","0.47","8","8","0","1.000","0.00","0.41","1","3","43.18","9.33"
"3","Marc-Andre Fleury","VGK","1","65","34","29","5","0.853","4.62","-1.90","1.79","8","5","3","0.625","2.77","-1.41","9","9","0","1.000","0.00","0.70","13","11","2","0.846","1.85","-1.33","3","1","45.06","33.20"
"10","Jacob Markstrom","VAN","1","59.35","31","26","5","0.839","5.05","-2.17","3.14","12","11","1","0.917","1.01","1.39","4","3","1","0.750","1.01","-0.69","14","11","3","0.786","3.03","-2.28","1","8","27.32","28.00"
"1","Craig Anderson","OTT","1","19.733333333333","22","18","4","0.818","12.16","-1.99","1.52","3","1","2","0.333","6.08","-1.40","3","2","1","0.667","3.04","-0.77","14","13","1","0.929","3.04","-0.28","2","1","45.59","28.50"
"11","Braden Holtby","WSH","1","47.366666666667","25","18","7","0.720","8.87","-4.72","2.21","7","3","4","0.429","5.07","-2.61","5","3","2","0.600","2.53","-1.61","10","9","1","0.900","1.27","-0.48","4","1","37.68","17.57"
