"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"2","Henrik Lundqvist","NYR","1","17.45","5","5","0","1.000","0.00","0.42","0.59","4","4","0","1.000","0.00","0.75","1","1","0","1.000","0.00","0.06","0","0","0","-","0.00","0.00","1","0","15.40","-"
"17","Juuse Saros","NSH","1","60","37","37","0","1.000","0.00","3.14","2.95","6","6","0","1.000","0.00","1.12","11","11","0","1.000","0.00","0.66","19","19","0","1.000","0.00","0.61","3","3","35.68","-"
"8","Mikko Koskinen","EDM","1","60","46","45","1","0.978","1.00","2.91","4.6","16","15","1","0.938","1.00","1.98","9","9","0","1.000","0.00","0.54","17","17","0","1.000","0.00","0.55","2","8","35.72","9.00"
"21","Carter Hart","PHI","1","59.933333333333","39","38","1","0.974","1.00","2.31","3.4","12","11","1","0.917","1.00","1.24","8","8","0","1.000","0.00","0.48","16","16","0","1.000","0.00","0.52","1","6","37.31","11.00"
"13","Chris Driedger","FLA","1","59.316666666667","34","33","1","0.971","1.01","1.89","3.26","11","11","0","1.000","0.00","2.05","10","9","1","0.900","1.01","-0.40","13","13","0","1.000","0.00","0.42","2","2","28.82","33.00"
"1","Craig Anderson","OTT","1","61.133333333333","32","31","1","0.969","0.98","1.72","4.09","16","15","1","0.938","0.98","1.98","7","7","0","1.000","0.00","0.42","8","8","0","1.000","0.00","0.26","2","11","28.91","6.00"
"5","Ben Bishop","DAL","1","57.766666666667","23","22","1","0.957","1.04","0.95","2.33","6","6","0","1.000","0.00","1.12","7","6","1","0.857","1.04","-0.58","8","8","0","1.000","0.00","0.26","0","2","39.35","44.00"
"15","Aaron Dell","S.J","1","60.35","38","36","2","0.947","1.99","1.23","2.62","11","9","2","0.818","1.99","0.05","10","10","0","1.000","0.00","0.60","15","15","0","1.000","0.00","0.48","3","6","37.16","12.50"
"7","Braden Holtby","WSH","1","60","28","26","2","0.929","2.00","0.38","2.93","11","9","2","0.818","2.00","0.05","6","6","0","1.000","0.00","0.36","11","11","0","1.000","0.00","0.35","1","6","30.89","26.00"
"10","Anton Forsberg","CAR","1","61.6","26","24","2","0.923","1.95","0.21","1.81","9","8","1","0.889","0.97","0.68","6","6","0","1.000","0.00","0.36","11","10","1","0.909","0.97","-0.65","3","2","30.38","28.50"
"11","Andrei Vasilevskiy","T.B","1","59.883333333333","38","35","3","0.921","3.01","0.23","2.38","9","8","1","0.889","1.00","0.68","11","10","1","0.909","1.00","-0.34","17","16","1","0.941","1.00","-0.45","1","0","34.24","34.00"
"20","Charlie Lindgren","MTL","1","58.566666666667","31","28","3","0.903","3.07","-0.37","2.26","4","2","2","0.500","2.05","-1.25","12","12","0","1.000","0.00","0.72","14","13","1","0.929","1.02","-0.55","1","2","34.58","24.00"
"3","Thomas Greiss","NYI","1","61.6","28","25","3","0.893","2.92","-0.62","2.31","10","7","3","0.700","2.92","-1.13","7","7","0","1.000","0.00","0.42","11","11","0","1.000","0.00","0.35","0","4","27.71","11.33"
"16","Cal Petersen","L.A","1","60","28","25","3","0.893","3.00","-0.62","3.1","7","5","2","0.714","2.00","-0.69","5","4","1","0.800","1.00","-0.70","14","14","0","1.000","0.00","0.45","1","8","38.11","19.33"
"19","Mackenzie Blackwood","N.J","1","60","35","31","4","0.886","4.00","-1.03","2.74","9","7","2","0.778","2.00","-0.32","4","2","2","0.500","2.00","-1.76","18","18","0","1.000","0.00","0.58","0","3","37.57","16.25"
"9","Carter Hutton","BUF","1","57.633333333333","24","21","3","0.875","3.12","-0.96","2.55","11","9","2","0.818","2.08","0.05","7","6","1","0.857","1.04","-0.58","4","4","0","1.000","0.00","0.13","2","4","34.17","14.33"
"14","Joonas Korpisalo","CBJ","1","59.016666666667","23","20","3","0.870","3.05","-1.05","1.44","8","7","1","0.875","1.02","0.49","3","3","0","1.000","0.00","0.18","11","9","2","0.818","2.03","-1.65","2","1","37.22","42.33"
"4","Tuukka Rask","BOS","1","59.233333333333","24","20","4","0.833","4.05","-1.96","1.56","6","3","3","0.500","3.04","-1.88","4","4","0","1.000","0.00","0.24","13","12","1","0.923","1.01","-0.58","2","2","40.13","24.00"
"6","Alex Stalock","MIN","1","59.333333333333","34","28","6","0.824","6.07","-3.11","2.56","9","4","5","0.444","5.06","-3.32","6","6","0","1.000","0.00","0.36","15","14","1","0.933","1.01","-0.52","2","3","44.94","16.17"
"12","Matt Murray","PIT","1","56.333333333333","28","23","5","0.821","5.33","-2.62","2.18","9","5","4","0.556","4.26","-2.32","9","8","1","0.889","1.07","-0.46","6","6","0","1.000","0.00","0.19","2","3","42.82","16.40"
"18","Igor Shesterkin","NYR","1","39.1","23","18","5","0.783","7.67","-3.05","2.04","9","6","3","0.667","4.60","-1.32","6","5","1","0.833","1.53","-0.64","7","6","1","0.857","1.53","-0.77","1","4","31.17","21.60"
