"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Marc-Andre Fleury","VGK","1","60","35","34","1","0.971","1.00","2.22","3.93","13","12","1","0.923","1.00","1.22","6","6","0","1.000","0.00","0.58","15","15","0","1.000","0.00","0.88","0","10","31.89","16.00"
"6","Frederik Andersen","TOR","1","60","29","28","1","0.966","1.00","1.67","2.02","4","4","0","1.000","0.00","0.68","9","8","1","0.889","1.00","-0.13","14","14","0","1.000","0.00","0.82","2","1","37.28","18.00"
"11","Ilya Samsonov","WSH","1","59.75","26","25","1","0.962","1.00","1.39","1.5","4","4","0","1.000","0.00","0.68","6","6","0","1.000","0.00","0.58","13","12","1","0.923","1.00","-0.24","0","0","39.85","42.00"
"4","Semyon Varlamov","NYI","1","78.183333333333","28","26","2","0.929","1.53","0.58","1.93","6","5","1","0.833","0.77","0.03","6","5","1","0.833","0.77","-0.42","14","14","0","1.000","0.00","0.82","1","6","39.21","22.00"
"3","Cory Schneider","N.J","1","42.683333333333","21","19","2","0.905","2.81","-0.07","1.14","3","2","1","0.667","1.41","-0.49","4","4","0","1.000","0.00","0.39","14","13","1","0.929","1.41","-0.18","1","3","43.62","40.50"
"12","Carter Hart","PHI","1","60","31","28","3","0.903","3.00","-0.15","1.95","7","5","2","0.714","2.00","-0.80","10","10","0","1.000","0.00","0.96","11","10","1","0.909","1.00","-0.35","1","4","38.26","33.67"
"2","Corey Crawford","CHI","1","58.066666666667","39","35","4","0.897","4.13","-0.41","3.1","9","8","1","0.889","1.03","0.54","13","11","2","0.846","2.07","-0.75","15","14","1","0.933","1.03","-0.12","0","5","37.28","21.25"
"7","Laurent Brossoit","WPG","1","65","39","35","4","0.897","3.69","-0.41","3.32","9","7","2","0.778","1.85","-0.46","12","11","1","0.917","0.92","0.16","17","16","1","0.941","0.92","0.00","1","2","34.21","26.50"
"8","Joonas Korpisalo","CBJ","1","60","29","25","4","0.862","4.00","-1.33","1.88","6","5","1","0.833","1.00","0.03","6","6","0","1.000","0.00","0.58","16","13","3","0.813","3.00","-2.06","0","3","36.17","28.25"
"9","Aaron Dell","S.J","1","20","6","5","1","0.833","3.00","-0.45","0.47","2","1","1","0.500","3.00","-0.66","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.12","0","1","38.83","6.00"
"5","Martin Jones","S.J","1","40","23","19","4","0.826","6.00","-1.88","2.44","12","9","3","0.750","4.50","-0.95","4","3","1","0.750","1.50","-0.61","3","3","0","1.000","0.00","0.18","1","4","35.30","18.00"
"10","Mackenzie Blackwood","N.J","1","22.316666666667","9","7","2","0.778","5.38","-1.17","0.75","1","1","0","1.000","0.00","0.17","6","4","2","0.667","5.38","-1.42","2","2","0","1.000","0.00","0.12","1","1","40.33","34.50"
