"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Tuukka Rask","BOS","1","60","25","25","0","1.000","0.00","2.03","1.19","4","4","0","1.000","0.00","0.67","7","7","0","1.000","0.00","0.53","13","13","0","1.000","0.00","0.52","4","1","45.60","-"
"21","Antti Raanta","ARI","1","60","30","30","0","1.000","0.00","2.44","2.45","6","6","0","1.000","0.00","1.00","8","8","0","1.000","0.00","0.61","14","14","0","1.000","0.00","0.56","1","2","33.53","-"
"25","Elvis Merzlikins","CBJ","1","61.9","32","32","0","1.000","0.00","2.60","1.76","5","5","0","1.000","0.00","0.84","5","5","0","1.000","0.00","0.38","18","18","0","1.000","0.00","0.72","1","2","45.78","-"
"12","Sergei Bobrovsky","FLA","1","61.9","45","44","1","0.978","0.97","2.66","2.77","7","7","0","1.000","0.00","1.17","16","15","1","0.938","0.97","0.22","17","17","0","1.000","0.00","0.68","2","5","43.56","12.00"
"23","Juuse Saros","NSH","1","60.666666666667","34","33","1","0.971","0.99","1.76","3.67","9","8","1","0.889","0.99","0.51","10","10","0","1.000","0.00","0.76","14","14","0","1.000","0.00","0.56","1","5","31.97","6.00"
"20","Aaron Dell","S.J","1","60","31","30","1","0.968","1.00","1.52","2.58","13","12","1","0.923","1.00","1.18","4","4","0","1.000","0.00","0.30","12","12","0","1.000","0.00","0.48","1","5","34.26","7.00"
"13","Philipp Grubauer","COL","1","60","24","23","1","0.958","1.00","0.95","2.16","10","9","1","0.900","1.00","0.67","5","5","0","1.000","0.00","0.38","8","8","0","1.000","0.00","0.32","1","2","31.38","17.00"
"19","Connor Hellebuyck","WPG","1","60.833333333333","36","34","2","0.944","1.97","0.93","2.37","6","6","0","1.000","0.00","1.00","6","5","1","0.833","0.99","-0.54","22","21","1","0.955","0.99","-0.12","1","5","44.39","36.50"
"17","John Gibson","ANA","1","64.933333333333","32","30","2","0.938","1.85","0.60","2.31","7","6","1","0.857","0.92","0.17","11","11","0","1.000","0.00","0.84","11","10","1","0.909","0.92","-0.56","4","2","42.75","27.50"
"9","Braden Holtby","WSH","1","60","31","29","2","0.935","2.00","0.52","2.21","7","6","1","0.857","1.00","0.17","5","5","0","1.000","0.00","0.38","17","16","1","0.941","1.00","-0.32","2","1","36.94","23.50"
