"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Anton Khudobin","DAL","1","59.966666666667","43","43","0","1.000","0.00","3.06","3","8","8","0","1.000","0.00","1.12","13","13","0","1.000","0.00","0.96","18","18","0","1.000","0.00","0.48","2","5","42.58","-"
"8","Andrei Vasilevskiy","T.B","1","60","25","25","0","1.000","0.00","1.78","1.88","8","8","0","1.000","0.00","1.12","11","11","0","1.000","0.00","0.81","6","6","0","1.000","0.00","0.16","1","1","26.44","-"
"14","Adin Hill","ARI","1","21.483333333333","14","14","0","1.000","0.00","1.00","1.24","5","5","0","1.000","0.00","0.70","2","2","0","1.000","0.00","0.15","6","6","0","1.000","0.00","0.16","1","2","27.71","-"
"10","Cal Petersen","L.A","1","60","36","35","1","0.972","1.00","1.56","1.87","4","3","1","0.750","1.00","-0.44","15","15","0","1.000","0.00","1.10","14","14","0","1.000","0.00","0.37","4","0","38.83","17.00"
"4","Michael Hutchinson","TOR","1","60.25","22","21","1","0.955","1.00","0.56","1.68","3","3","0","1.000","0.00","0.42","12","11","1","0.917","1.00","-0.12","7","7","0","1.000","0.00","0.19","2","2","32.36","23.00"
"15","David Rittich","CGY","1","61.1","39","37","2","0.949","1.96","0.77","3.37","16","14","2","0.875","1.96","0.25","9","9","0","1.000","0.00","0.66","13","13","0","1.000","0.00","0.35","2","4","31.62","13.50"
"12","Kaapo Kahkonen","MIN","1","59.933333333333","32","30","2","0.938","2.00","0.27","2.84","8","8","0","1.000","0.00","1.12","11","9","2","0.818","2.00","-1.19","13","13","0","1.000","0.00","0.35","0","3","33.41","28.00"
"11","Alex Nedeljkovic","CAR","1","57.233333333333","27","25","2","0.926","2.10","-0.08","2.44","9","7","2","0.778","2.10","-0.74","12","12","0","1.000","0.00","0.88","6","6","0","1.000","0.00","0.16","1","1","25.89","12.50"
"9","Chris Driedger","FLA","1","59.333333333333","25","23","2","0.920","2.02","-0.22","1.63","5","4","1","0.800","1.01","-0.30","6","6","0","1.000","0.00","0.44","10","9","1","0.900","1.01","-0.73","1","3","49.96","37.00"
"7","Jordan Binnington","STL","1","53.2","20","18","2","0.900","2.26","-0.58","1.28","1","1","0","1.000","0.00","0.14","9","7","2","0.778","2.26","-1.34","9","9","0","1.000","0.00","0.24","3","1","42.30","33.00"
"13","Igor Shesterkin","NYR","1","58.133333333333","39","35","4","0.897","4.13","-1.23","3.16","9","7","2","0.778","2.06","-0.74","11","10","1","0.909","1.03","-0.19","13","12","1","0.923","1.03","-0.65","1","2","48.74","30.00"
"1","Ryan Miller","ANA","1","65","28","25","3","0.893","2.77","-1.01","2.95","10","10","0","1.000","0.00","1.40","7","5","2","0.714","1.85","-1.49","11","10","1","0.909","0.92","-0.71","3","5","27.43","28.33"
"2","Brian Elliott","PHI","1","59.75","27","24","3","0.889","3.01","-1.08","3.45","12","9","3","0.750","3.01","-1.32","3","3","0","1.000","0.00","0.22","12","12","0","1.000","0.00","0.32","1","8","29.26","9.67"
"5","Darcy Kuemper","ARI","1","43.233333333333","21","18","3","0.857","4.16","-1.51","1.99","6","4","2","0.667","2.78","-1.16","7","6","1","0.857","1.39","-0.49","7","7","0","1.000","0.00","0.19","2","6","38.90","24.33"
"6","Philipp Grubauer","COL","1","58.866666666667","24","19","5","0.792","5.10","-3.29","2.29","10","7","3","0.700","3.06","-1.60","8","7","1","0.875","1.02","-0.41","5","4","1","0.800","1.02","-0.87","1","4","27.71","13.00"
