"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"8","Alex Stalock","MIN","1","60","26","26","0","1.000","0.00","2.47","2.14","4","4","0","1.000","0.00","0.60","6","6","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.69","1","7","50.38","-"
"10","Carter Hutton","BUF","1","60","25","25","0","1.000","0.00","2.37","1.61","4","4","0","1.000","0.00","0.60","6","6","0","1.000","0.00","0.72","14","14","0","1.000","0.00","0.80","0","3","36.68","-"
"1","Craig Anderson","OTT","1","57.833333333333","34","33","1","0.971","1.04","2.23","3.15","12","12","0","1.000","0.00","1.79","4","3","1","0.750","1.04","-0.52","17","17","0","1.000","0.00","0.97","1","7","33.79","18.00"
"3","Corey Crawford","CHI","1","59.9","28","27","1","0.964","1.00","1.66","2.52","10","9","1","0.900","1.00","0.50","4","4","0","1.000","0.00","0.48","13","13","0","1.000","0.00","0.74","2","2","29.93","5.00"
"2","Mike Smith","EDM","1","58.716666666667","34","32","2","0.941","2.04","1.23","3.65","10","9","1","0.900","1.02","0.50","6","5","1","0.833","1.02","-0.28","18","18","0","1.000","0.00","1.03","4","4","31.97","22.00"
"4","Jaroslav Halak","BOS","1","59.15","32","30","2","0.938","2.03","1.04","2.86","12","11","1","0.917","1.01","0.79","10","10","0","1.000","0.00","1.20","9","8","1","0.889","1.01","-0.49","2","4","32.88","28.00"
"6","Thomas Greiss","NYI","1","60.466666666667","23","21","2","0.913","1.98","0.18","1.32","6","5","1","0.833","0.99","-0.10","6","6","0","1.000","0.00","0.72","11","10","1","0.909","0.99","-0.37","1","4","36.52","29.50"
"12","Philipp Grubauer","COL","1","59.266666666667","32","29","3","0.906","3.04","0.04","2.63","6","4","2","0.667","2.02","-1.10","11","11","0","1.000","0.00","1.32","14","13","1","0.929","1.01","-0.20","0","4","34.50","24.00"
"13","Jordan Binnington","STL","1","61.216666666667","32","29","3","0.906","2.94","0.04","2.59","14","14","0","1.000","0.00","2.09","6","5","1","0.833","0.98","-0.28","11","9","2","0.818","1.96","-1.37","3","5","32.41","29.67"
"15","Ilya Samsonov","WSH","1","48.8","21","19","2","0.905","2.46","-0.01","1.54","7","5","2","0.714","2.46","-0.95","3","3","0","1.000","0.00","0.36","11","11","0","1.000","0.00","0.63","0","1","28.29","17.00"
"14","John Gibson","ANA","1","57.5","23","19","4","0.826","4.17","-1.82","2.17","6","5","1","0.833","1.04","-0.10","6","3","3","0.500","3.13","-2.28","8","8","0","1.000","0.00","0.46","0","1","38.43","20.00"
"5","Cory Schneider","N.J","1","58.05","34","28","6","0.824","6.20","-2.77","2.57","7","4","3","0.571","3.10","-1.95","12","10","2","0.833","2.07","-0.57","14","13","1","0.929","1.03","-0.20","1","5","39.50","22.67"
"7","Ben Bishop","DAL","1","59.966666666667","22","18","4","0.818","4.00","-1.91","1.24","1","0","1","0.000","1.00","-0.85","7","6","1","0.857","1.00","-0.16","13","11","2","0.846","2.00","-1.26","0","0","45.36","28.25"
"11","Sergei Bobrovsky","FLA","1","60","21","17","4","0.810","4.00","-2.01","1.96","7","5","2","0.714","2.00","-0.95","4","3","1","0.750","1.00","-0.52","9","8","1","0.889","1.00","-0.49","1","2","33.81","26.00"
"9","Braden Holtby","WSH","1","7.9","3","0","3","0.000","22.78","-2.72","0.13","1","0","1","0.000","7.59","-0.85","1","0","1","0.000","7.59","-0.88","1","0","1","0.000","7.59","-0.94","0","0","33.33","33.33"
