"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Jonathan Bernier","DET","1","38.533333333333","22","22","0","1.000","0.00","1.80","1.53","4","4","0","1.000","0.00","0.70","6","6","0","1.000","0.00","0.56","12","12","0","1.000","0.00","0.32","0","0","31.18","-"
"15","Juuse Saros","NSH","1","60","41","40","1","0.976","1.00","2.36","3.15","9","8","1","0.889","1.00","0.57","13","13","0","1.000","0.00","1.22","19","19","0","1.000","0.00","0.51","2","5","33.29","9.00"
"6","Mikko Koskinen","EDM","1","60","25","24","1","0.960","1.00","1.05","2","4","3","1","0.750","1.00","-0.30","4","4","0","1.000","0.00","0.38","16","16","0","1.000","0.00","0.43","0","2","38.28","9.00"
"2","Jaroslav Halak","BOS","1","59.8","24","23","1","0.958","1.00","0.97","1.99","6","6","0","1.000","0.00","1.05","3","3","0","1.000","0.00","0.28","13","12","1","0.923","1.00","-0.65","0","2","43.54","50.00"
"10","Scott Wedgewood","N.J","1","60","42","40","2","0.952","2.00","1.44","3.68","11","10","1","0.909","1.00","0.92","15","14","1","0.933","1.00","0.41","15","15","0","1.000","0.00","0.40","2","8","31.93","22.00"
"11","Philipp Grubauer","COL","1","59.966666666667","20","19","1","0.950","1.00","0.64","1.08","3","3","0","1.000","0.00","0.52","3","2","1","0.667","1.00","-0.72","12","12","0","1.000","0.00","0.32","1","0","43.30","26.00"
"9","Sergei Bobrovsky","FLA","1","58.383333333333","27","25","2","0.926","2.06","0.21","2.65","9","8","1","0.889","1.03","0.57","5","4","1","0.800","1.03","-0.53","12","12","0","1.000","0.00","0.32","1","9","40.26","20.00"
"14","Joonas Korpisalo","CBJ","1","64.15","27","25","2","0.926","1.87","0.21","2.68","10","10","0","1.000","0.00","1.74","7","5","2","0.714","1.87","-1.34","9","9","0","1.000","0.00","0.24","1","2","32.22","28.50"
"1","Ryan Miller","ANA","1","60.766666666667","25","23","2","0.920","1.97","0.05","2.56","12","11","1","0.917","0.99","1.09","6","5","1","0.833","0.99","-0.44","7","7","0","1.000","0.00","0.19","1","2","26.16","17.00"
"16","Tristan Jarry","PIT","1","57.816666666667","35","32","3","0.914","3.11","-0.13","2.23","7","6","1","0.857","1.04","0.22","10","10","0","1.000","0.00","0.94","17","15","2","0.882","2.08","-1.55","3","1","38.49","23.67"
"8","Cam Talbot","MIN","1","60","55","50","5","0.909","5.00","-0.49","4.42","16","13","3","0.813","3.00","-0.21","16","14","2","0.875","2.00","-0.50","22","22","0","1.000","0.00","0.59","2","8","31.91","14.60"
"12","Laurent Brossoit","WPG","1","58.35","21","19","2","0.905","2.06","-0.28","1.5","3","3","0","1.000","0.00","0.52","10","8","2","0.800","2.06","-1.06","8","8","0","1.000","0.00","0.21","1","0","34.24","26.50"
"13","Andrei Vasilevskiy","T.B","1","60","21","19","2","0.905","2.00","-0.28","2.07","10","8","2","0.800","2.00","-0.26","6","6","0","1.000","0.00","0.56","5","5","0","1.000","0.00","0.13","0","1","22.52","8.00"
"18","Adin Hill","ARI","1","60.783333333333","31","28","3","0.903","2.96","-0.46","2.21","6","5","1","0.833","0.99","0.05","5","5","0","1.000","0.00","0.47","18","16","2","0.889","1.97","-1.52","0","1","39.87","24.00"
"17","Alex Nedeljkovic","CAR","1","64.1","28","25","3","0.893","2.81","-0.71","2.11","7","4","3","0.571","2.81","-1.78","9","9","0","1.000","0.00","0.84","11","11","0","1.000","0.00","0.29","1","3","39.86","17.00"
"7","Carter Hutton","BUF","1","60","37","33","4","0.892","4.00","-0.97","2.59","6","3","3","0.500","3.00","-1.95","11","11","0","1.000","0.00","1.03","19","18","1","0.947","1.00","-0.49","1","2","38.16","21.50"
"3","Thomas Greiss","DET","1","21.466666666667","18","16","2","0.889","5.59","-0.53","1.36","5","4","1","0.800","2.80","-0.13","7","6","1","0.857","2.80","-0.34","5","5","0","1.000","0.00","0.13","0","1","34.44","15.50"
"19","Carter Hart","PHI","1","60","25","22","3","0.880","3.00","-0.95","1.55","5","2","3","0.400","3.00","-2.13","6","6","0","1.000","0.00","0.56","11","11","0","1.000","0.00","0.29","2","1","41.12","12.00"
"5","Semyon Varlamov","NYI","1","57.883333333333","31","27","4","0.871","4.15","-1.46","2.24","8","6","2","0.750","2.07","-0.61","4","2","2","0.500","2.07","-1.63","16","16","0","1.000","0.00","0.43","2","5","45.16","16.50"
"21","Kevin Lankinen","CHI","1","58.416666666667","22","19","3","0.864","3.08","-1.20","1.74","7","5","2","0.714","2.05","-0.78","8","7","1","0.875","1.03","-0.25","7","7","0","1.000","0.00","0.19","0","0","26.23","12.00"
"20","Jake Oettinger","DAL","1","57.533333333333","21","18","3","0.857","3.13","-1.28","2.09","7","6","1","0.857","1.04","0.22","6","5","1","0.833","1.04","-0.44","8","7","1","0.875","1.04","-0.79","0","3","26.19","20.33"
