"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Jake Allen","STL","1","5.6833333333333","1","1","0","1.000","0.00","0.10","0.07","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","31.00","-"
"18","Andrei Vasilevskiy","T.B","1","60","39","38","1","0.974","1.00","3.01","2.05","7","7","0","1.000","0.00","1.29","5","5","0","1.000","0.00","0.73","25","24","1","0.960","1.00","0.03","0","4","43.38","43.00"
"25","Mackenzie Blackwood","N.J","1","60","30","29","1","0.967","1.00","2.08","2.45","10","10","0","1.000","0.00","1.84","9","8","1","0.889","1.00","0.32","7","7","0","1.000","0.00","0.29","2","1","40.83","30.00"
"24","Elvis Merzlikins","CBJ","1","60.866666666667","26","25","1","0.962","0.99","1.67","1.89","7","7","0","1.000","0.00","1.29","6","6","0","1.000","0.00","0.88","11","10","1","0.909","0.99","-0.55","0","4","38.96","59.00"
"21","Aaron Dell","S.J","1","62.033333333333","38","36","2","0.947","1.93","1.90","2.74","14","13","1","0.929","0.97","1.57","8","7","1","0.875","0.97","0.17","13","13","0","1.000","0.00","0.53","4","4","38.97","18.50"
"6","Tuukka Rask","BOS","1","60.866666666667","33","31","2","0.939","1.97","1.39","2.44","9","8","1","0.889","0.99","0.65","11","11","0","1.000","0.00","1.61","10","9","1","0.900","0.99","-0.59","3","4","35.24","27.00"
"14","Frederik Andersen","TOR","1","60","48","45","3","0.938","3.00","1.93","3.04","7","7","0","1.000","0.00","1.29","14","11","3","0.786","3.00","-0.95","25","25","0","1.000","0.00","1.03","1","5","38.77","27.00"
"7","Semyon Varlamov","NYI","1","57.4","31","29","2","0.935","2.09","1.18","2.64","4","3","1","0.750","1.05","-0.27","13","13","0","1.000","0.00","1.90","12","11","1","0.917","1.05","-0.51","2","3","39.90","33.00"
"22","Antti Raanta","ARI","1","60","28","26","2","0.929","2.00","0.88","1.41","5","4","1","0.800","1.00","-0.08","4","3","1","0.750","1.00","-0.41","15","15","0","1.000","0.00","0.62","1","1","49.46","14.00"
"20","Linus Ullmark","BUF","1","61.15","27","25","2","0.926","1.96","0.77","2.01","8","6","2","0.750","1.96","-0.53","5","5","0","1.000","0.00","0.73","13","13","0","1.000","0.00","0.53","1","1","36.78","13.00"
"5","Carey Price","MTL","1","58.116666666667","23","21","2","0.913","2.06","0.36","1.98","8","8","0","1.000","0.00","1.47","7","5","2","0.714","2.06","-0.98","5","5","0","1.000","0.00","0.21","1","3","41.91","16.50"
"15","Laurent Brossoit","WPG","1","18.366666666667","11","10","1","0.909","3.27","0.13","1.05","6","5","1","0.833","3.27","0.10","2","2","0","1.000","0.00","0.29","1","1","0","1.000","0.00","0.04","1","1","46.09","9.00"
"23","Tristan Jarry","PIT","1","61.966666666667","32","29","3","0.906","2.90","0.29","1.61","4","3","1","0.750","0.97","-0.27","14","12","2","0.857","1.94","0.05","12","12","0","1.000","0.00","0.49","2","1","40.59","23.67"
"12","Sergei Bobrovsky","FLA","1","60","31","28","3","0.903","3.00","0.18","2.43","7","4","3","0.571","3.00","-1.71","7","7","0","1.000","0.00","1.02","13","13","0","1.000","0.00","0.53","0","8","44.71","9.67"
"4","Marc-Andre Fleury","VGK","1","59.983333333333","38","34","4","0.895","4.00","-0.10","2.35","9","7","2","0.778","2.00","-0.35","9","7","2","0.778","2.00","-0.68","18","18","0","1.000","0.00","0.74","1","6","36.84","18.00"
"11","Cam Talbot","CGY","1","59.883333333333","27","24","3","0.889","3.01","-0.23","2.33","6","5","1","0.833","1.00","0.10","7","5","2","0.714","2.00","-0.98","12","12","0","1.000","0.00","0.49","0","3","41.41","29.33"
"13","Philipp Grubauer","COL","1","60","27","24","3","0.889","3.00","-0.23","1.73","6","4","2","0.667","2.00","-0.90","2","2","0","1.000","0.00","0.29","18","17","1","0.944","1.00","-0.26","1","3","42.44","26.67"
"3","Mike Smith","EDM","1","61.15","26","23","3","0.885","2.94","-0.33","1.77","11","8","3","0.727","2.94","-0.98","5","5","0","1.000","0.00","0.73","9","9","0","1.000","0.00","0.37","3","1","33.12","13.00"
"17","John Gibson","ANA","1","58.55","34","30","4","0.882","4.10","-0.51","3.13","13","10","3","0.769","3.07","-0.61","4","3","1","0.750","1.02","-0.41","14","14","0","1.000","0.00","0.58","3","4","36.53","12.00"
"2","Henrik Lundqvist","NYR","1","58.833333333333","29","25","4","0.862","4.08","-1.02","2.99","4","1","3","0.250","3.06","-2.27","12","11","1","0.917","1.02","0.76","13","13","0","1.000","0.00","0.53","0","3","36.69","20.00"
"8","Jacob Markstrom","VAN","1","59.983333333333","33","28","5","0.848","5.00","-1.61","2.43","10","10","0","1.000","0.00","1.84","10","8","2","0.800","2.00","-0.54","13","10","3","0.769","3.00","-2.47","1","2","30.18","31.00"
"26","Carter Hart","PHI","1","58.1","33","28","5","0.848","5.16","-1.61","3.26","13","11","2","0.846","2.07","0.39","10","7","3","0.700","3.10","-1.54","7","7","0","1.000","0.00","0.29","3","6","28.67","18.40"
"1","Craig Anderson","OTT","1","59.266666666667","30","25","5","0.833","5.06","-1.92","1.91","8","6","2","0.750","2.02","-0.53","8","5","3","0.625","3.04","-1.83","12","12","0","1.000","0.00","0.49","1","3","38.23","21.80"
"10","Robin Lehner","CHI","1","58.85","36","30","6","0.833","6.12","-2.30","2.69","7","5","2","0.714","2.04","-0.71","15","12","3","0.800","3.06","-0.80","12","11","1","0.917","1.02","-0.51","0","3","34.06","27.33"
"16","Jordan Binnington","STL","1","54.316666666667","41","34","7","0.829","7.73","-2.79","3.84","10","8","2","0.800","2.21","-0.16","12","10","2","0.833","2.21","-0.24","18","15","3","0.833","3.31","-2.26","4","6","35.66","30.71"
"19","Connor Hellebuyck","WPG","1","40","17","12","5","0.706","7.50","-3.25","1.75","3","0","3","0.000","4.50","-2.45","6","5","1","0.833","1.50","-0.12","7","6","1","0.857","1.50","-0.71","0","3","37.94","22.60"
