"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Semyon Varlamov","NYI","1","60","30","30","0","1.000","0.00","2.00","2.33","10","10","0","1.000","0.00","1.76","10","10","0","1.000","0.00","0.39","10","10","0","1.000","0.00","0.24","1","2","29.93","-"
"7","Frederik Andersen","TOR","1","59.483333333333","32","31","1","0.969","1.01","1.13","2.56","7","7","0","1.000","0.00","1.23","12","12","0","1.000","0.00","0.47","13","12","1","0.923","1.01","-0.69","1","2","32.66","51.00"
"1","Mike Smith","EDM","1","60","28","27","1","0.964","1.00","0.87","1.77","7","6","1","0.857","1.00","0.23","4","4","0","1.000","0.00","0.16","16","16","0","1.000","0.00","0.38","4","1","39.14","17.00"
"2","Curtis McElhinney","T.B","1","60","24","23","1","0.958","1.00","0.60","1.61","4","4","0","1.000","0.00","0.70","3","3","0","1.000","0.00","0.12","17","16","1","0.941","1.00","-0.60","2","5","37.04","50.00"
"9","Matt Murray","OTT","1","58.183333333333","34","32","2","0.941","2.06","0.27","2.82","11","10","1","0.909","1.03","0.93","8","7","1","0.875","1.03","-0.69","14","14","0","1.000","0.00","0.33","1","1","34.35","15.50"
"3","Pekka Rinne","NSH","1","57.9","33","31","2","0.939","2.07","0.20","2.01","7","7","0","1.000","0.00","1.23","8","7","1","0.875","1.04","-0.69","17","16","1","0.941","1.04","-0.60","2","3","35.55","29.50"
"12","Igor Shesterkin","NYR","1","58.833333333333","30","28","2","0.933","2.04","0.00","2.11","10","8","2","0.800","2.04","-0.24","4","4","0","1.000","0.00","0.16","15","15","0","1.000","0.00","0.36","0","0","30.53","7.00"
"6","Darcy Kuemper","ARI","1","63.533333333333","43","40","3","0.930","2.83","-0.13","3.64","11","8","3","0.727","2.83","-1.07","8","8","0","1.000","0.00","0.31","22","22","0","1.000","0.00","0.52","0","7","39.51","10.00"
"10","Joonas Korpisalo","CBJ","1","60","24","22","2","0.917","2.00","-0.40","2.1","9","7","2","0.778","2.00","-0.42","3","3","0","1.000","0.00","0.12","11","11","0","1.000","0.00","0.26","1","2","29.50","12.50"
"8","Jordan Binnington","STL","1","64.783333333333","26","23","3","0.885","2.78","-1.27","3.03","7","4","3","0.571","2.78","-1.77","7","7","0","1.000","0.00","0.27","11","11","0","1.000","0.00","0.26","1","8","33.12","14.33"
"11","Alex Nedeljkovic","CAR","1","58.25","22","19","3","0.864","3.09","-1.53","0.87","3","1","2","0.333","2.06","-1.47","4","4","0","1.000","0.00","0.16","15","14","1","0.933","1.03","-0.64","1","0","35.09","20.33"
"5","Braden Holtby","VAN","1","56.85","19","16","3","0.842","3.17","-1.73","1.91","5","3","2","0.600","2.11","-1.12","6","5","1","0.833","1.06","-0.77","8","8","0","1.000","0.00","0.19","0","2","33.42","22.33"
