"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"32","David Rittich","CGY","1","58.1","23","21","2","0.913","2.07","0.33","1.66","6","4","2","0.667","2.07","-0.83","4","4","0","1.000","0.00","0.44","11","11","0","1.000","0.00","0.55","2","3","36.30","16.00"
"24","Connor Hellebuyck","WPG","1","60","34","31","3","0.912","3.00","0.45","3.35","9","7","2","0.778","2.00","-0.25","11","11","0","1.000","0.00","1.21","12","11","1","0.917","1.00","-0.40","1","8","38.59","18.00"
"30","Mackenzie Blackwood","N.J","1","61.116666666667","34","31","3","0.912","2.95","0.45","1.71","5","3","2","0.600","1.96","-1.03","5","4","1","0.800","0.98","-0.45","22","22","0","1.000","0.00","1.10","1","2","44.71","14.67"
"18","Sergei Bobrovsky","FLA","1","60","33","30","3","0.909","3.00","0.35","3.14","12","11","1","0.917","1.00","1.33","10","9","1","0.900","1.00","0.10","11","10","1","0.909","1.00","-0.45","1","4","28.27","25.00"
"19","Keith Kinkaid","MTL","1","61.283333333333","43","39","4","0.907","3.92","0.36","3.06","12","9","3","0.750","2.94","-0.67","7","6","1","0.857","0.98","-0.23","23","23","0","1.000","0.00","1.15","2","4","38.40","18.00"
"1","Craig Anderson","OTT","1","58.55","31","28","3","0.903","3.07","0.14","2.33","5","5","0","1.000","0.00","0.97","10","8","2","0.800","2.05","-0.90","15","14","1","0.933","1.02","-0.25","1","3","40.23","30.67"
"7","Thomas Greiss","NYI","1","64.516666666667","31","28","3","0.903","2.79","0.14","1.77","4","4","0","1.000","0.00","0.78","8","7","1","0.875","0.93","-0.12","14","12","2","0.857","1.86","-1.30","0","3","44.55","41.00"
"10","Jonathan Quick","L.A","1","60","31","28","3","0.903","3.00","0.14","3.51","11","9","2","0.818","2.00","0.14","5","5","0","1.000","0.00","0.55","14","13","1","0.929","1.00","-0.30","2","6","36.10","22.00"
"14","Martin Jones","S.J","1","64.85","28","25","3","0.893","2.78","-0.16","2.35","8","7","1","0.875","0.93","0.55","9","8","1","0.889","0.93","-0.01","9","8","1","0.889","0.93","-0.55","0","4","39.50","22.67"
"23","Andrei Vasilevskiy","T.B","1","57.683333333333","26","23","3","0.885","3.12","-0.36","2.07","4","3","1","0.750","1.04","-0.22","12","10","2","0.833","2.08","-0.68","9","9","0","1.000","0.00","0.45","2","5","37.92","20.00"
"20","Jordan Binnington","STL","1","58.283333333333","24","21","3","0.875","3.09","-0.57","1.92","10","8","2","0.800","2.06","-0.06","6","5","1","0.833","1.03","-0.34","5","5","0","1.000","0.00","0.25","1","1","36.00","14.00"
"26","Antoine Bibeau","COL","1","60.35","32","28","4","0.875","3.98","-0.76","3.36","8","6","2","0.750","1.99","-0.45","10","8","2","0.800","1.99","-0.90","12","12","0","1.000","0.00","0.60","0","4","35.91","15.50"
"2","Henrik Lundqvist","NYR","1","57.366666666667","30","26","4","0.867","4.18","-0.96","2.75","7","7","0","1.000","0.00","1.36","11","9","2","0.818","2.09","-0.79","11","9","2","0.818","2.09","-1.45","0","4","32.63","26.50"
"15","Mikko Koskinen","EDM","1","60.95","36","31","5","0.861","4.92","-1.35","3.03","10","9","1","0.900","0.98","0.94","14","11","3","0.786","2.95","-1.46","10","9","1","0.900","0.98","-0.50","4","5","33.53","30.00"
"6","Devan Dubnyk","MIN","1","61.116666666667","28","24","4","0.857","3.93","-1.16","1.75","7","5","2","0.714","1.96","-0.64","5","4","1","0.800","0.98","-0.45","13","12","1","0.923","0.98","-0.35","0","1","46.21","31.50"
"3","Jimmy Howard","DET","1","65","19","16","3","0.842","2.77","-1.07","1.8","5","4","1","0.800","0.92","-0.03","4","4","0","1.000","0.00","0.44","9","7","2","0.778","1.85","-1.55","1","4","36.42","43.33"
"31","Kasimir Kaskisuo","TOR","1","60","38","32","6","0.842","6.00","-2.15","3.11","11","7","4","0.636","4.00","-1.86","11","10","1","0.909","1.00","0.21","14","13","1","0.929","1.00","-0.30","4","3","35.00","23.50"
"22","Malcolm Subban","VGK","1","58.05","25","21","4","0.840","4.13","-1.47","2.88","10","7","3","0.700","3.10","-1.06","6","6","0","1.000","0.00","0.66","8","7","1","0.875","1.03","-0.60","1","8","31.80","19.50"
"11","Ben Bishop","DAL","1","23.566666666667","15","12","3","0.800","7.64","-1.48","1.25","5","3","2","0.600","5.09","-1.03","2","2","0","1.000","0.00","0.22","7","7","0","1.000","0.00","0.35","1","1","35.67","36.67"
"29","Thatcher Demko","VAN","1","58.1","23","18","5","0.783","5.16","-2.67","2.32","9","6","3","0.667","3.10","-1.25","7","6","1","0.857","1.03","-0.23","7","6","1","0.857","1.03","-0.65","2","4","29.04","25.60"
"9","Pekka Rinne","NSH","1","31.65","14","10","4","0.714","7.58","-2.58","0.84","3","1","2","0.333","3.79","-1.42","4","3","1","0.750","1.90","-0.56","6","5","1","0.833","1.90","-0.70","2","1","38.86","33.50"
"27","Juuse Saros","NSH","1","28.35","10","7","3","0.700","6.35","-1.99","0.43","2","1","1","0.500","2.12","-0.61","1","0","1","0.000","2.12","-0.89","5","4","1","0.800","2.12","-0.75","0","0","46.40","19.00"
