"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Henrik Lundqvist","NYR","1","24.3","6","6","0","1.000","0.00","0.55","0.38","1","1","0","1.000","0.00","0.17","1","1","0","1.000","0.00","0.12","4","4","0","1.000","0.00","0.14","1","0","33.50","-"
"7","Jonathan Bernier","DET","1","60","34","34","0","1.000","0.00","3.14","2.93","11","11","0","1.000","0.00","1.92","7","7","0","1.000","0.00","0.84","15","15","0","1.000","0.00","0.54","2","8","32.85","-"
"22","Antti Raanta","ARI","1","59.316666666667","39","38","1","0.974","1.01","2.60","4.51","13","12","1","0.923","1.01","1.26","8","8","0","1.000","0.00","0.96","15","15","0","1.000","0.00","0.54","1","8","36.08","14.00"
"23","Elvis Merzlikins","CBJ","1","60","37","36","1","0.973","1.00","2.42","2.25","5","5","0","1.000","0.00","0.87","12","11","1","0.917","1.00","0.44","19","19","0","1.000","0.00","0.68","1","4","40.54","26.00"
"16","Petr Mrazek","CAR","1","60","30","29","1","0.967","1.00","1.77","2.86","10","10","0","1.000","0.00","1.74","9","8","1","0.889","1.00","0.08","9","9","0","1.000","0.00","0.32","2","5","34.40","25.00"
"17","Frederik Andersen","TOR","1","60","27","26","1","0.963","1.00","1.49","1.51","4","4","0","1.000","0.00","0.70","5","5","0","1.000","0.00","0.60","17","16","1","0.941","1.00","-0.39","1","2","41.74","52.00"
"3","Jaroslav Halak","BOS","1","65","44","42","2","0.955","1.85","2.06","3.81","10","8","2","0.800","1.85","-0.26","14","14","0","1.000","0.00","1.68","20","20","0","1.000","0.00","0.72","0","2","33.89","15.50"
"11","Martin Jones","S.J","1","57.933333333333","22","21","1","0.955","1.04","1.03","2.64","7","6","1","0.857","1.04","0.22","3","3","0","1.000","0.00","0.36","8","8","0","1.000","0.00","0.29","2","6","44.68","10.00"
"25","Charlie Lindgren","MTL","1","58.65","35","33","2","0.943","2.05","1.23","3.95","12","10","2","0.833","2.05","0.09","8","8","0","1.000","0.00","0.96","13","13","0","1.000","0.00","0.47","2","8","34.40","6.00"
"24","Mackenzie Blackwood","N.J","1","65","30","28","2","0.933","1.85","0.77","3.02","10","8","2","0.800","1.85","-0.26","6","6","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.43","0","4","35.93","6.50"
"13","Robin Lehner","CHI","1","60","44","41","3","0.932","3.00","1.06","3.73","13","10","3","0.769","3.00","-0.74","10","10","0","1.000","0.00","1.20","19","19","0","1.000","0.00","0.68","1","9","37.59","13.67"
"2","Marc-Andre Fleury","VGK","1","59.983333333333","28","26","2","0.929","2.00","0.59","2.52","6","5","1","0.833","1.00","0.04","8","7","1","0.875","1.00","-0.04","12","12","0","1.000","0.00","0.43","1","8","37.18","18.50"
"26","Carter Hart","PHI","1","37.533333333333","14","13","1","0.929","1.60","0.29","1.39","4","4","0","1.000","0.00","0.70","3","2","1","0.667","1.60","-0.64","6","6","0","1.000","0.00","0.22","0","3","45.36","38.00"
"8","Semyon Varlamov","NYI","1","60","39","36","3","0.923","3.00","0.60","3.1","6","4","2","0.667","2.00","-0.96","9","8","1","0.889","1.00","0.08","21","21","0","1.000","0.00","0.76","4","10","43.64","14.67"
"9","Jake Allen","STL","1","58.466666666667","25","23","2","0.920","2.05","0.31","2.7","9","8","1","0.889","1.03","0.57","2","2","0","1.000","0.00","0.24","12","11","1","0.917","1.03","-0.57","1","3","32.24","37.00"
"6","Jonathan Quick","L.A","1","59.8","35","32","3","0.914","3.01","0.23","2.95","12","11","1","0.917","1.00","1.09","6","6","0","1.000","0.00","0.72","16","14","2","0.875","2.01","-1.42","2","6","31.66","20.00"
"18","John Gibson","ANA","1","58.583333333333","43","39","4","0.907","4.10","-0.03","4.59","20","18","2","0.900","2.05","1.48","7","5","2","0.714","2.05","-1.16","15","15","0","1.000","0.00","0.54","0","13","28.93","13.50"
"20","Connor Hellebuyck","WPG","1","60","43","39","4","0.907","4.00","-0.03","3.44","7","6","1","0.857","1.00","0.22","10","9","1","0.900","1.00","0.20","24","22","2","0.917","2.00","-1.14","4","3","38.12","28.00"
"5","Devan Dubnyk","MIN","1","57.683333333333","28","25","3","0.893","3.12","-0.41","1.65","4","3","1","0.750","1.04","-0.30","11","10","1","0.909","1.04","0.32","12","11","1","0.917","1.04","-0.57","1","3","36.64","20.33"
"27","David Rittich","CGY","1","57.533333333333","32","28","4","0.875","4.17","-1.05","2.4","4","4","0","1.000","0.00","0.70","18","15","3","0.833","3.13","-0.84","9","8","1","0.889","1.04","-0.68","6","2","40.47","33.50"
"14","Sergei Bobrovsky","FLA","1","58.25","28","24","4","0.857","4.12","-1.41","1.4","3","3","0","1.000","0.00","0.52","5","3","2","0.600","2.06","-1.40","17","15","2","0.882","2.06","-1.39","0","1","42.57","38.50"
"19","Andrei Vasilevskiy","T.B","1","60","28","24","4","0.857","4.00","-1.41","2.39","8","7","1","0.875","1.00","0.39","5","3","2","0.600","2.00","-1.40","13","12","1","0.923","1.00","-0.53","1","1","38.25","24.75"
"12","Mikko Koskinen","EDM","1","60","32","27","5","0.844","5.00","-2.05","2.68","9","6","3","0.667","3.00","-1.43","4","3","1","0.750","1.00","-0.52","19","18","1","0.947","1.00","-0.32","5","2","34.00","19.20"
"10","Braden Holtby","WSH","1","58.283333333333","22","18","4","0.818","4.12","-1.97","2.07","7","5","2","0.714","2.06","-0.78","7","6","1","0.857","1.03","-0.16","7","6","1","0.857","1.03","-0.75","4","3","28.82","26.50"
"21","Linus Ullmark","BUF","1","57.483333333333","26","21","5","0.808","5.22","-2.60","2.42","6","3","3","0.500","3.13","-1.96","10","8","2","0.800","2.09","-0.80","10","10","0","1.000","0.00","0.36","1","4","32.42","18.40"
"15","Philipp Grubauer","COL","1","58.983333333333","24","19","5","0.792","5.09","-2.78","2.08","11","7","4","0.636","4.07","-2.08","7","6","1","0.857","1.02","-0.16","6","6","0","1.000","0.00","0.22","2","4","27.17","16.20"
"28","Alexandar Georgiev","NYR","1","35.3","24","18","6","0.750","10.20","-3.78","1.99","7","3","4","0.429","6.80","-2.78","10","8","2","0.800","3.40","-0.80","6","6","0","1.000","0.00","0.22","2","0","33.96","16.83"
"4","Brian Elliott","PHI","1","20","15","11","4","0.733","12.00","-2.62","1.06","5","3","2","0.600","6.00","-1.13","3","1","2","0.333","6.00","-1.64","5","5","0","1.000","0.00","0.18","0","2","35.93","21.75"
