"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"7","Jonathan Quick","L.A","1","58.316666666667","27","25","2","0.926","2.06","0.70","1.97","7","6","1","0.857","1.03","0.39","6","6","0","1.000","0.00","0.66","13","12","1","0.923","1.03","-0.44","1","2","38.96","38.50"
"26","Linus Ullmark","BUF","1","60","27","25","2","0.926","2.00","0.70","2.01","10","8","2","0.800","2.00","-0.02","4","4","0","1.000","0.00","0.44","13","13","0","1.000","0.00","0.56","2","2","33.59","14.00"
"28","Gilles Senn","N.J","1","58.5","38","35","3","0.921","3.08","0.80","3.15","9","9","0","1.000","0.00","1.78","15","12","3","0.800","3.08","-1.34","12","12","0","1.000","0.00","0.51","1","5","35.21","32.33"
"5","Pekka Rinne","NSH","1","63.766666666667","32","29","3","0.906","2.82","0.20","3.07","6","5","1","0.833","0.94","0.19","15","13","2","0.867","1.88","-0.34","11","11","0","1.000","0.00","0.47","3","4","30.44","21.67"
"17","Robin Lehner","CHI","1","60","31","28","3","0.903","3.00","0.10","2.3","6","5","1","0.833","1.00","0.19","10","9","1","0.900","1.00","0.11","14","13","1","0.929","1.00","-0.40","0","5","33.94","28.67"
"27","Marcus Hogberg","OTT","1","65","38","34","4","0.895","3.69","-0.20","3.05","14","11","3","0.786","2.77","-0.23","4","4","0","1.000","0.00","0.44","17","16","1","0.941","0.92","-0.27","2","3","39.00","15.75"
"15","Martin Jones","S.J","1","58.833333333333","26","23","3","0.885","3.06","-0.40","1.43","6","5","1","0.833","1.02","0.19","9","7","2","0.778","2.04","-1.00","10","10","0","1.000","0.00","0.43","1","2","37.62","20.33"
"16","Mikko Koskinen","EDM","1","59.516666666667","26","23","3","0.885","3.02","-0.40","2.07","6","5","1","0.833","1.01","0.19","10","8","2","0.800","2.02","-0.89","7","7","0","1.000","0.00","0.30","2","3","36.08","25.00"
"3","Brian Elliott","PHI","1","65","34","30","4","0.882","3.69","-0.60","3.8","15","13","2","0.867","1.85","0.97","10","9","1","0.900","0.92","0.11","8","7","1","0.875","0.92","-0.66","2","9","31.18","21.25"
"19","Philipp Grubauer","COL","1","58.233333333333","31","27","4","0.871","4.12","-0.90","1.61","3","1","2","0.333","2.06","-1.41","9","8","1","0.889","1.03","0.00","17","16","1","0.941","1.03","-0.27","0","4","40.45","20.00"
"2","Jaroslav Halak","BOS","1","62.966666666667","29","25","4","0.862","3.81","-1.10","1.75","7","5","2","0.714","1.91","-0.61","9","8","1","0.889","0.95","0.00","10","9","1","0.900","0.95","-0.57","2","0","41.69","19.50"
"21","John Gibson","ANA","1","64.8","33","28","5","0.848","4.63","-1.70","1.96","11","9","2","0.818","1.85","0.18","6","4","2","0.667","1.85","-1.34","15","14","1","0.933","0.93","-0.36","2","1","36.27","23.80"
"6","Carey Price","MTL","1","58.15","26","22","4","0.846","4.13","-1.40","2.59","9","5","4","0.556","4.13","-2.22","7","7","0","1.000","0.00","0.77","9","9","0","1.000","0.00","0.39","1","2","28.27","8.75"
"10","Semyon Varlamov","NYI","1","65","28","23","5","0.821","4.62","-2.20","1.79","3","0","3","0.000","2.77","-2.41","13","11","2","0.846","1.85","-0.56","11","11","0","1.000","0.00","0.47","2","1","37.50","20.00"
"20","Petr Mrazek","CAR","1","56.85","22","18","4","0.818","4.22","-1.80","2.23","7","5","2","0.714","2.11","-0.61","5","4","1","0.800","1.06","-0.45","7","6","1","0.857","1.06","-0.70","0","3","41.00","16.75"
"18","Calvin Pickard","DET","1","53.133333333333","20","16","4","0.800","4.52","-2.00","1.81","4","0","4","0.000","4.52","-3.21","7","7","0","1.000","0.00","0.77","9","9","0","1.000","0.00","0.39","3","0","31.70","13.75"
"8","Alex Stalock","MIN","1","47.883333333333","28","22","6","0.786","7.52","-3.20","1.67","5","2","3","0.400","3.76","-2.01","10","7","3","0.700","3.76","-1.89","11","11","0","1.000","0.00","0.47","1","2","46.86","23.83"
"22","Matt Murray","PIT","1","56.1","14","10","4","0.714","4.28","-2.60","1.33","3","1","2","0.333","2.14","-1.41","4","2","2","0.500","2.14","-1.56","6","6","0","1.000","0.00","0.26","0","1","41.93","21.00"
