"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Devan Dubnyk","MIN","1","60","22","22","0","1.000","0.00","2.15","1.76","4","4","0","1.000","0.00","0.94","4","4","0","1.000","0.00","0.37","13","13","0","1.000","0.00","0.40","4","2","42.55","-"
"1","Craig Anderson","OTT","1","59.966666666667","44","43","1","0.977","1.00","3.29","3.19","9","8","1","0.889","1.00","1.11","11","11","0","1.000","0.00","1.02","24","24","0","1.000","0.00","0.74","3","4","35.82","17.00"
"28","Carter Hart","PHI","1","60","35","34","1","0.971","1.00","2.42","2.98","9","8","1","0.889","1.00","1.11","8","8","0","1.000","0.00","0.74","14","14","0","1.000","0.00","0.43","0","4","40.54","22.00"
"26","Mackenzie Blackwood","N.J","1","60","33","32","1","0.970","1.00","2.22","2.26","9","8","1","0.889","1.00","1.11","4","4","0","1.000","0.00","0.37","19","19","0","1.000","0.00","0.59","2","2","34.55","5.00"
"21","Jordan Binnington","STL","1","60","30","29","1","0.967","1.00","1.93","3.16","6","6","0","1.000","0.00","1.41","11","10","1","0.909","1.00","0.02","11","11","0","1.000","0.00","0.34","0","4","34.23","26.00"
"22","Andrei Vasilevskiy","T.B","1","59.416666666667","30","29","1","0.967","1.01","1.93","2.28","8","7","1","0.875","1.01","0.88","8","8","0","1.000","0.00","0.74","13","13","0","1.000","0.00","0.40","1","4","35.43","16.00"
"23","Joonas Korpisalo","CBJ","1","60","37","35","2","0.946","2.00","1.61","3.09","14","12","2","0.857","2.00","1.28","8","8","0","1.000","0.00","0.74","14","14","0","1.000","0.00","0.43","1","7","32.76","10.50"
"16","Cam Talbot","CGY","1","59.383333333333","33","31","2","0.939","2.02","1.22","1.83","5","3","2","0.600","2.02","-0.83","11","11","0","1.000","0.00","1.02","16","16","0","1.000","0.00","0.50","1","2","37.45","13.00"
"8","Carey Price","MTL","1","60","29","27","2","0.931","2.00","0.83","2.92","9","8","1","0.889","1.00","1.11","8","8","0","1.000","0.00","0.74","12","11","1","0.917","1.00","-0.63","2","6","31.86","25.50"
"12","Jacob Markstrom","VAN","1","59.833333333333","29","27","2","0.931","2.01","0.83","1.7","3","2","1","0.667","1.00","-0.30","10","10","0","1.000","0.00","0.93","14","13","1","0.929","1.00","-0.57","0","3","42.07","34.50"
"24","Linus Ullmark","BUF","1","58.166666666667","29","27","2","0.931","2.06","0.83","2.19","9","7","2","0.778","2.06","0.11","5","5","0","1.000","0.00","0.46","13","13","0","1.000","0.00","0.40","3","3","41.07","18.00"
