"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"20","Jordan Binnington","STL","1","60","40","40","0","1.000","0.00","3.95","2.37","7","7","0","1.000","0.00","1.47","11","11","0","1.000","0.00","0.83","22","22","0","1.000","0.00","1.10","1","3","40.93","-"
"27","Juuse Saros","NSH","1","19.2","5","5","0","1.000","0.00","0.49","0.24","0","0","0","-","0.00","0.00","4","4","0","1.000","0.00","0.30","1","1","0","1.000","0.00","0.05","0","1","34.60","-"
"26","Aaron Dell","S.J","1","63.033333333333","38","37","1","0.974","0.95","2.75","2.29","6","6","0","1.000","0.00","1.26","12","12","0","1.000","0.00","0.91","16","15","1","0.938","0.95","-0.20","4","4","40.21","50.00"
"19","Frederik Andersen","TOR","1","60","31","30","1","0.968","1.00","2.06","2.38","5","5","0","1.000","0.00","1.05","7","6","1","0.857","1.00","-0.47","17","17","0","1.000","0.00","0.85","0","5","36.74","14.00"
"10","Jonathan Quick","L.A","1","60","26","25","1","0.962","1.00","1.56","2.46","8","7","1","0.875","1.00","0.68","7","7","0","1.000","0.00","0.53","10","10","0","1.000","0.00","0.50","0","1","33.96","10.00"
"9","Tuukka Rask","BOS","1","60","38","36","2","0.947","2.00","1.75","3.02","11","10","1","0.909","1.00","1.31","12","12","0","1.000","0.00","0.91","14","13","1","0.929","1.00","-0.30","0","5","33.71","35.50"
"2","Curtis McElhinney","T.B","1","60","34","32","2","0.941","2.00","1.35","3.05","7","6","1","0.857","1.00","0.47","15","15","0","1.000","0.00","1.14","12","11","1","0.917","1.00","-0.40","1","4","30.88","13.00"
"13","Jacob Markstrom","VAN","1","60","48","45","3","0.938","3.00","1.73","4.99","12","10","2","0.833","2.00","0.52","16","15","1","0.938","1.00","0.21","18","18","0","1.000","0.00","0.90","0","11","34.29","18.00"
"3","Marc-Andre Fleury","VGK","1","63.333333333333","29","27","2","0.931","1.89","0.86","1.71","8","6","2","0.750","1.89","-0.32","6","6","0","1.000","0.00","0.46","11","11","0","1.000","0.00","0.55","3","1","42.28","9.50"
"12","Alex Stalock","MIN","1","59.8","27","25","2","0.926","2.01","0.66","1.82","7","7","0","1.000","0.00","1.47","3","2","1","0.667","1.00","-0.77","16","15","1","0.938","1.00","-0.20","1","3","40.33","36.50"
