"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"2","Pekka Rinne","NSH","1","60","24","24","0","1.000","0.00","2.19","1.35","2","2","0","1.000","0.00","0.31","5","5","0","1.000","0.00","0.57","17","17","0","1.000","0.00","0.88","0","2","38.63","-"
"7","Linus Ullmark","BUF","1","60","42","41","1","0.976","1.00","2.84","2.29","8","7","1","0.875","1.00","0.24","12","12","0","1.000","0.00","1.37","22","22","0","1.000","0.00","1.14","1","3","38.98","25.00"
"4","Jonathan Bernier","DET","1","57.433333333333","33","31","2","0.939","2.09","1.02","2.76","10","10","0","1.000","0.00","1.55","10","9","1","0.900","1.04","0.14","12","11","1","0.917","1.04","-0.38","2","3","31.48","36.00"
"10","Vitek Vanecek","WSH","1","61.716666666667","37","34","3","0.919","2.92","0.38","2.69","10","9","1","0.900","0.97","0.55","13","11","2","0.846","1.94","-0.51","10","10","0","1.000","0.00","0.52","2","2","35.22","15.33"
"11","Mackenzie Blackwood","N.J","1","57.55","36","33","3","0.917","3.13","0.29","2.81","7","5","2","0.714","2.09","-0.92","9","9","0","1.000","0.00","1.03","19","18","1","0.947","1.04","-0.02","1","5","39.72","17.67"
"1","Mike Smith","EDM","1","59.483333333333","33","30","3","0.909","3.03","0.02","2.6","8","7","1","0.875","1.01","0.24","8","7","1","0.875","1.01","-0.09","14","13","1","0.929","1.01","-0.28","3","4","43.76","25.33"
"8","Tristan Jarry","PIT","1","61.716666666667","22","20","2","0.909","1.94","0.01","1.88","6","5","1","0.833","0.97","-0.07","7","6","1","0.857","0.97","-0.20","6","6","0","1.000","0.00","0.31","1","1","40.14","17.50"
"3","Carey Price","MTL","1","65","39","35","4","0.897","3.69","-0.44","3.14","8","6","2","0.750","1.85","-0.76","11","10","1","0.909","0.92","0.26","20","19","1","0.950","0.92","0.03","0","3","33.46","19.50"
"5","Matt Murray","OTT","1","65","36","32","4","0.889","3.69","-0.71","2.18","7","7","0","1.000","0.00","1.08","7","5","2","0.714","1.85","-1.20","22","20","2","0.909","1.85","-0.86","2","4","34.58","36.50"
"9","Thatcher Demko","VAN","1","58.466666666667","29","25","4","0.862","4.10","-1.35","3.62","12","8","4","0.667","4.10","-2.14","5","5","0","1.000","0.00","0.57","10","10","0","1.000","0.00","0.52","1","6","29.14","13.50"
"6","Joonas Korpisalo","CBJ","1","65","33","28","5","0.848","4.62","-1.98","2.19","9","7","2","0.778","1.85","-0.61","9","7","2","0.778","1.85","-0.97","12","11","1","0.917","0.92","-0.38","2","0","42.12","24.40"
"12","Kevin Lankinen","CHI","1","64.933333333333","30","25","5","0.833","4.62","-2.26","1.98","10","9","1","0.900","0.92","0.55","9","7","2","0.778","1.85","-0.97","10","8","2","0.800","1.85","-1.48","1","1","34.27","36.60"
