"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Scott Wedgewood","N.J","1","59.65","40","40","0","1.000","0.00","3.84","2.22","7","7","0","1.000","0.00","1.22","10","10","0","1.000","0.00","1.10","21","21","0","1.000","0.00","0.97","2","3","42.85","-"
"12","Ilya Samsonov","WSH","1","60","37","36","1","0.973","1.00","2.55","2.3","9","9","0","1.000","0.00","1.57","7","6","1","0.857","1.00","-0.23","20","20","0","1.000","0.00","0.93","0","6","40.00","31.00"
"2","Tuukka Rask","BOS","1","58.25","25","24","1","0.960","1.03","1.40","1.79","6","5","1","0.833","1.03","0.04","5","5","0","1.000","0.00","0.55","12","12","0","1.000","0.00","0.56","1","4","39.92","5.00"
"13","Casey DeSmith","PIT","1","60","24","23","1","0.958","1.00","1.31","1.36","5","5","0","1.000","0.00","0.87","4","3","1","0.750","1.00","-0.56","10","10","0","1.000","0.00","0.46","2","2","46.04","17.00"
"11","Ilya Sorokin","NYI","1","60","26","24","2","0.923","2.00","0.50","2.35","5","4","1","0.800","1.00","-0.13","7","7","0","1.000","0.00","0.77","13","12","1","0.923","1.00","-0.40","2","4","30.77","15.00"
"1","Pekka Rinne","NSH","1","65","38","35","3","0.921","2.77","0.65","2.92","13","11","2","0.846","1.85","0.26","6","6","0","1.000","0.00","0.66","15","14","1","0.933","0.92","-0.30","3","4","42.34","23.00"
"3","James Reimer","CAR","1","60","23","21","2","0.913","2.00","0.21","2.18","6","6","0","1.000","0.00","1.04","5","4","1","0.800","1.00","-0.45","11","10","1","0.909","1.00","-0.49","0","2","39.13","33.00"
"8","Matt Murray","OTT","1","65","34","31","3","0.912","2.77","0.27","3.46","15","13","2","0.867","1.85","0.61","9","8","1","0.889","0.92","-0.01","8","8","0","1.000","0.00","0.37","2","3","29.50","21.33"
"6","Keith Kinkaid","NYR","1","42.766666666667","18","16","2","0.889","2.81","-0.27","1.83","10","8","2","0.800","2.81","-0.26","3","3","0","1.000","0.00","0.33","4","4","0","1.000","0.00","0.19","1","3","27.56","9.00"
"14","Carter Hart","PHI","1","54.95","27","24","3","0.889","3.28","-0.41","1.42","4","4","0","1.000","0.00","0.70","8","5","3","0.625","3.28","-2.12","14","14","0","1.000","0.00","0.65","1","2","44.48","22.33"
"7","Andrei Vasilevskiy","T.B","1","60","25","22","3","0.880","3.00","-0.60","1.76","11","8","3","0.727","3.00","-1.09","4","4","0","1.000","0.00","0.44","8","8","0","1.000","0.00","0.37","1","0","33.08","7.67"
"4","Jacob Markstrom","CGY","1","65","22","19","3","0.864","2.77","-0.89","1.92","8","6","2","0.750","1.85","-0.61","4","4","0","1.000","0.00","0.44","6","5","1","0.833","0.92","-0.72","1","2","40.91","25.33"
"10","Jonas Johansson","BUF","1","59.75","29","25","4","0.862","4.02","-1.21","2.29","13","10","3","0.769","3.01","-0.74","7","6","1","0.857","1.00","-0.23","9","9","0","1.000","0.00","0.42","1","2","22.83","11.75"
"15","Jake Oettinger","DAL","1","63.833333333333","20","17","3","0.850","2.82","-1.08","1.3","4","2","2","0.500","1.88","-1.30","5","5","0","1.000","0.00","0.55","11","10","1","0.909","0.94","-0.49","2","0","32.20","24.33"
"9","Chris Driedger","FLA","1","57.4","26","22","4","0.846","4.18","-1.50","2.43","7","5","2","0.714","2.09","-0.78","5","4","1","0.800","1.05","-0.45","14","13","1","0.929","1.05","-0.35","1","3","29.62","16.25"
"17","Kevin Lankinen","CHI","1","60","38","32","6","0.842","6.00","-2.35","3.33","13","11","2","0.846","2.00","0.26","10","8","2","0.800","2.00","-0.90","15","13","2","0.867","2.00","-1.30","2","4","33.16","27.83"
"16","Alexandar Georgiev","NYR","1","17.233333333333","6","3","3","0.500","10.44","-2.42","0.35","2","0","2","0.000","6.96","-1.65","1","1","0","1.000","0.00","0.11","3","2","1","0.667","3.48","-0.86","0","0","30.83","21.67"
