"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"7","Philipp Grubauer","COL","1","60","26","26","0","1.000","0.00","2.09","1.67","3","3","0","1.000","0.00","0.55","7","7","0","1.000","0.00","0.67","15","15","0","1.000","0.00","0.27","1","3","41.00","-"
"2","Marc-Andre Fleury","VGK","1","60","37","36","1","0.973","1.00","1.97","4.06","14","13","1","0.929","1.00","1.59","5","5","0","1.000","0.00","0.48","18","18","0","1.000","0.00","0.32","2","8","31.54","5.00"
"3","Tuukka Rask","BOS","1","65","28","27","1","0.964","0.92","1.25","2.45","9","8","1","0.889","0.92","0.66","6","6","0","1.000","0.00","0.58","13","13","0","1.000","0.00","0.23","0","2","32.32","10.00"
"8","Frederik Andersen","TOR","1","59.85","27","26","1","0.963","1.00","1.17","1.91","7","6","1","0.857","1.00","0.29","6","6","0","1.000","0.00","0.58","13","13","0","1.000","0.00","0.23","1","2","38.33","9.00"
"11","Antti Raanta","ARI","1","60","42","40","2","0.952","2.00","1.37","3.68","10","9","1","0.900","1.00","0.85","9","9","0","1.000","0.00","0.87","23","22","1","0.957","1.00","-0.59","0","8","32.83","33.00"
"12","Vitek Vanecek","WSH","1","64.65","19","18","1","0.947","0.93","0.52","1.07","3","2","1","0.667","0.93","-0.45","5","5","0","1.000","0.00","0.48","11","11","0","1.000","0.00","0.20","0","0","38.58","19.00"
"9","Jordan Binnington","STL","1","59.65","29","27","2","0.931","2.01","0.33","2.79","7","6","1","0.857","1.01","0.29","7","6","1","0.857","1.01","-0.33","15","15","0","1.000","0.00","0.27","1","3","34.00","19.00"
"5","Martin Jones","S.J","1","60","38","34","4","0.895","4.00","-0.95","2.84","9","7","2","0.778","2.00","-0.34","5","4","1","0.800","1.00","-0.52","22","21","1","0.955","1.00","-0.61","3","3","39.47","28.25"
"4","Jonathan Quick","L.A","1","59.15","23","20","3","0.870","3.04","-1.15","2.03","7","7","0","1.000","0.00","1.29","8","6","2","0.750","2.03","-1.23","7","6","1","0.857","1.01","-0.88","0","2","30.39","30.00"
"10","John Gibson","ANA","1","56.966666666667","21","18","3","0.857","3.16","-1.32","1.82","6","4","2","0.667","2.11","-0.89","5","4","1","0.800","1.05","-0.52","10","10","0","1.000","0.00","0.18","0","1","28.43","17.00"
"6","Cam Talbot","MIN","1","59.2","27","23","4","0.852","4.05","-1.83","2.24","6","4","2","0.667","2.03","-0.89","8","6","2","0.750","2.03","-1.23","12","12","0","1.000","0.00","0.21","1","2","39.48","20.00"
"1","Mike Smith","EDM","1","60","32","26","6","0.813","6.00","-3.43","3.83","11","6","5","0.545","5.00","-2.97","12","11","1","0.917","1.00","0.16","9","9","0","1.000","0.00","0.16","1","3","23.84","14.33"
