"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","OTT","1","60","21","19","2","0.905","2.00","-0.03","1.76","4","3","1","0.750","1.00","-0.21","6","5","1","0.833","1.00","-0.39","8","8","0","1.000","0.00","0.30","0","3","46.43","17.50"
"6","Jimmy Howard","DET","1","59.616666666667","40","36","4","0.900","4.03","-0.25","2.7","10","8","2","0.800","2.01","-0.02","10","9","1","0.900","1.01","0.01","20","19","1","0.950","1.01","-0.24","3","6","30.58","13.75"
"10","Carey Price","MTL","1","60","29","26","3","0.897","3.00","-0.28","1.23","4","2","2","0.500","2.00","-1.21","8","8","0","1.000","0.00","0.81","15","14","1","0.933","1.00","-0.43","3","2","47.69","23.67"
"2","Henrik Lundqvist","NYR","1","58.716666666667","26","23","3","0.885","3.07","-0.57","2.94","9","8","1","0.889","1.02","0.78","4","4","0","1.000","0.00","0.40","11","9","2","0.818","2.04","-1.58","2","5","33.38","31.33"
"20","Matt Murray","PIT","1","59.95","33","29","4","0.879","4.00","-0.91","2.64","12","12","0","1.000","0.00","2.38","2","0","2","0.000","2.00","-1.80","18","16","2","0.889","2.00","-1.32","1","4","34.85","36.25"
"9","Anton Khudobin","DAL","1","57.816666666667","24","21","3","0.875","3.11","-0.75","2.35","10","7","3","0.700","3.11","-1.02","2","2","0","1.000","0.00","0.20","11","11","0","1.000","0.00","0.42","3","4","33.00","12.00"
"17","Jack Campbell","L.A","1","60","32","28","4","0.875","4.00","-1.00","2.76","6","3","3","0.500","3.00","-1.81","11","10","1","0.909","1.00","0.11","12","12","0","1.000","0.00","0.46","2","9","37.03","12.00"
"19","Jordan Binnington","STL","1","59.633333333333","37","32","5","0.865","5.03","-1.54","3.2","10","7","3","0.700","3.02","-1.02","15","13","2","0.867","2.01","-0.49","12","12","0","1.000","0.00","0.46","2","5","29.11","14.60"
"24","Juuse Saros","NSH","1","59.7","37","31","6","0.838","6.03","-2.54","3.21","10","6","4","0.600","4.02","-2.02","8","7","1","0.875","1.01","-0.19","17","17","0","1.000","0.00","0.64","0","4","33.41","31.50"
"28","David Rittich","CGY","1","60","30","24","6","0.800","6.00","-3.19","2.92","7","4","3","0.571","3.00","-1.61","13","11","2","0.846","2.00","-0.69","10","9","1","0.900","1.00","-0.62","2","5","28.87","20.83"
"7","Devan Dubnyk","MIN","1","33.65","23","18","5","0.783","8.92","-2.85","1.28","8","4","4","0.500","7.13","-2.41","3","2","1","0.667","1.78","-0.70","9","9","0","1.000","0.00","0.34","1","1","38.65","14.80"
