"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Juuse Saros","NSH","1","59.733333333333","31","31","0","1.000","0.00","2.49","2","6","6","0","1.000","0.00","1.14","7","7","0","1.000","0.00","0.80","16","16","0","1.000","0.00","0.00","1","2","34.39","-"
"10","Kevin Lankinen","CHI","1","60","35","33","2","0.943","2.00","0.81","2.89","12","10","2","0.833","2.00","0.29","10","10","0","1.000","0.00","1.14","13","13","0","1.000","0.00","0.00","1","8","26.26","13.00"
"1","Thomas Greiss","DET","1","56.5","34","32","2","0.941","2.12","0.73","2.03","8","6","2","0.750","2.12","-0.48","5","5","0","1.000","0.00","0.57","20","20","0","1.000","0.00","0.00","0","1","32.47","8.00"
"3","Andrei Vasilevskiy","T.B","1","60","17","16","1","0.941","1.00","0.37","1.65","2","1","1","0.500","1.00","-0.62","3","3","0","1.000","0.00","0.34","10","10","0","1.000","0.00","0.00","0","1","37.35","8.00"
"2","Anton Khudobin","DAL","1","58.1","26","24","2","0.923","2.07","0.09","1.74","5","4","1","0.800","1.03","-0.05","7","6","1","0.857","1.03","-0.20","9","9","0","1.000","0.00","0.00","3","1","45.65","25.50"
"7","Mackenzie Blackwood","N.J","1","60","33","30","3","0.909","3.00","-0.35","3.48","11","9","2","0.818","2.00","0.10","5","4","1","0.800","1.00","-0.43","16","16","0","1.000","0.00","0.00","0","11","39.06","11.67"
"4","Chris Driedger","FLA","1","58.4","32","29","3","0.906","3.08","-0.43","2.9","11","8","3","0.727","3.08","-0.90","9","9","0","1.000","0.00","1.03","12","12","0","1.000","0.00","0.00","4","2","28.50","11.67"
"8","Adin Hill","ARI","1","64.7","39","35","4","0.897","3.71","-0.86","3.16","13","10","3","0.769","2.78","-0.52","13","12","1","0.923","0.93","0.48","13","13","0","1.000","0.00","0.00","1","4","32.95","19.00"
"6","Jonas Johansson","COL","1","64.433333333333","32","28","4","0.875","3.72","-1.43","2.45","6","6","0","1.000","0.00","1.14","8","4","4","0.500","3.72","-3.09","15","15","0","1.000","0.00","0.00","1","4","36.34","34.50"
"9","Carter Hart","PHI","1","57.3","32","28","4","0.875","4.19","-1.43","2.78","10","8","2","0.800","2.09","-0.10","12","10","2","0.833","2.09","-0.63","9","9","0","1.000","0.00","0.00","2","5","27.78","17.00"
