"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","John Gibson","ANA","1","60","31","31","0","1.000","0.00","3.02","2.86","10","10","0","1.000","0.00","1.74","7","7","0","1.000","0.00","1.01","13","13","0","1.000","0.00","0.34","1","3","35.48","-"
"23","Cal Petersen","L.A","1","60","33","32","1","0.970","1.00","2.22","2.61","14","13","1","0.929","1.00","1.43","3","3","0","1.000","0.00","0.43","14","14","0","1.000","0.00","0.36","1","5","29.24","3.00"
"12","Darcy Kuemper","ARI","1","57.55","24","23","1","0.958","1.04","1.34","1.76","7","7","0","1.000","0.00","1.22","6","5","1","0.833","1.04","-0.13","11","11","0","1.000","0.00","0.28","2","2","29.21","25.00"
"4","Anton Khudobin","DAL","1","61.533333333333","21","20","1","0.952","0.98","1.05","1.71","6","5","1","0.833","0.98","0.04","3","3","0","1.000","0.00","0.43","9","9","0","1.000","0.00","0.23","3","2","41.95","14.00"
"25","Vitek Vanecek","WSH","1","60","34","32","2","0.941","2.00","1.31","1.93","4","3","1","0.750","1.00","-0.30","12","12","0","1.000","0.00","1.73","15","14","1","0.933","1.00","-0.61","2","4","38.79","37.00"
"6","Tuukka Rask","BOS","1","64.783333333333","30","28","2","0.933","1.85","0.92","2.39","7","5","2","0.714","1.85","-0.78","12","12","0","1.000","0.00","1.73","10","10","0","1.000","0.00","0.26","2","1","38.70","23.00"
"22","Linus Ullmark","BUF","1","60","30","28","2","0.933","2.00","0.92","2.62","10","9","1","0.900","1.00","0.74","4","4","0","1.000","0.00","0.58","14","13","1","0.929","1.00","-0.64","0","4","37.10","34.00"
"19","Malcolm Subban","CHI","1","61.95","39","36","3","0.923","2.91","0.80","2.81","9","7","2","0.778","1.94","-0.43","10","9","1","0.900","0.97","0.44","18","18","0","1.000","0.00","0.46","1","3","37.41","15.33"
"7","Semyon Varlamov","NYI","1","59.633333333333","37","34","3","0.919","3.02","0.61","2.99","6","4","2","0.667","2.01","-0.96","12","11","1","0.917","1.01","0.73","19","19","0","1.000","0.00","0.49","2","9","33.92","23.67"
"24","Tristan Jarry","PIT","1","64.766666666667","36","33","3","0.917","2.78","0.51","2.42","10","9","1","0.900","0.93","0.74","9","7","2","0.778","1.85","-0.70","15","15","0","1.000","0.00","0.39","6","1","39.17","18.00"
"2","Devan Dubnyk","S.J","1","34.2","23","21","2","0.913","3.51","0.24","1.35","1","1","0","1.000","0.00","0.17","8","6","2","0.750","3.51","-0.85","13","13","0","1.000","0.00","0.34","0","2","43.39","41.00"
"17","Jordan Binnington","STL","1","65","46","42","4","0.913","3.69","0.48","4.15","11","11","0","1.000","0.00","1.91","16","13","3","0.813","2.77","-0.69","19","18","1","0.947","0.92","-0.51","2","3","31.61","31.50"
"3","Thomas Greiss","DET","1","61.383333333333","22","20","2","0.909","1.95","0.14","1.53","4","4","0","1.000","0.00","0.70","5","4","1","0.800","0.98","-0.28","11","10","1","0.909","0.98","-0.72","2","4","45.73","52.00"
"26","Kaapo Kahkonen","MIN","1","58.166666666667","21","19","2","0.905","2.06","0.05","2.11","8","7","1","0.875","1.03","0.39","2","1","1","0.500","1.03","-0.71","11","11","0","1.000","0.00","0.28","1","4","31.05","25.00"
"20","Joonas Korpisalo","CBJ","1","65","31","28","3","0.903","2.77","0.02","2.91","7","6","1","0.857","0.92","0.22","12","10","2","0.833","1.85","-0.27","11","11","0","1.000","0.00","0.28","0","2","33.77","16.33"
"5","Pekka Rinne","NSH","1","61.95","20","18","2","0.900","1.94","-0.05","1.4","4","3","1","0.750","0.97","-0.30","5","4","1","0.800","0.97","-0.28","8","8","0","1.000","0.00","0.21","1","3","40.85","16.50"
"15","Philipp Grubauer","COL","1","59.983333333333","30","27","3","0.900","3.00","-0.08","2.8","12","9","3","0.750","3.00","-0.91","5","5","0","1.000","0.00","0.72","10","10","0","1.000","0.00","0.26","0","7","43.77","12.33"
"1","Brian Elliott","PHI","1","60","26","23","3","0.885","3.00","-0.47","2.39","6","3","3","0.500","3.00","-1.96","9","9","0","1.000","0.00","1.30","11","11","0","1.000","0.00","0.28","0","2","31.50","8.67"
"16","Frederik Andersen","TOR","1","59.55","26","23","3","0.885","3.02","-0.47","2.71","8","7","1","0.875","1.01","0.39","9","7","2","0.778","2.02","-0.70","9","9","0","1.000","0.00","0.23","0","5","28.88","19.00"
"27","Alexandar Georgiev","NYR","1","57.683333333333","24","21","3","0.875","3.12","-0.66","3.05","7","6","1","0.857","1.04","0.22","4","2","2","0.500","2.08","-1.42","13","13","0","1.000","0.00","0.34","0","5","34.29","20.00"
"14","Scott Wedgewood","N.J","1","58.066666666667","30","26","4","0.867","4.13","-1.08","3.89","19","15","4","0.789","4.13","-0.70","3","3","0","1.000","0.00","0.43","7","7","0","1.000","0.00","0.18","1","4","24.60","12.75"
"13","Sergei Bobrovsky","FLA","1","62.716666666667","22","19","3","0.864","2.87","-0.86","1.77","4","3","1","0.750","0.96","-0.30","11","10","1","0.909","0.96","0.59","6","5","1","0.833","0.96","-0.85","1","0","37.27","25.33"
"21","Connor Hellebuyck","WPG","1","60","26","22","4","0.846","4.00","-1.47","1.75","5","5","0","1.000","0.00","0.87","6","2","4","0.333","4.00","-3.13","11","11","0","1.000","0.00","0.28","0","2","47.31","33.25"
"10","Mikko Koskinen","EDM","1","59.216666666667","32","27","5","0.844","5.07","-1.88","3.49","11","7","4","0.636","4.05","-2.09","8","8","0","1.000","0.00","1.15","12","11","1","0.917","1.01","-0.69","2","5","25.00","12.20"
"11","Robin Lehner","VGK","1","65","25","21","4","0.840","3.69","-1.56","2.22","6","5","1","0.833","0.92","0.04","12","10","2","0.833","1.85","-0.27","6","5","1","0.833","0.92","-0.85","1","2","32.44","29.25"
"8","Jacob Markstrom","CGY","1","58.35","21","17","4","0.810","4.11","-1.95","1.98","6","5","1","0.833","1.03","0.04","9","6","3","0.667","3.08","-1.70","6","6","0","1.000","0.00","0.15","0","3","28.71","21.50"
"9","Martin Jones","S.J","1","25.783333333333","19","14","5","0.737","11.64","-3.15","1.27","5","2","3","0.400","6.98","-2.13","6","5","1","0.833","2.33","-0.13","8","7","1","0.875","2.33","-0.79","2","1","31.53","23.40"
