"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Marc-Andre Fleury","VGK","1","60","34","34","0","1.000","0.00","2.33","2.56","9","9","0","1.000","0.00","1.44","9","9","0","1.000","0.00","0.69","13","13","0","1.000","0.00","0.18","0","5","41.59","-"
"4","Jonathan Quick","L.A","1","60","31","31","0","1.000","0.00","2.12","2.19","7","7","0","1.000","0.00","1.12","10","10","0","1.000","0.00","0.77","13","13","0","1.000","0.00","0.18","2","3","33.26","-"
"17","David Rittich","CGY","1","59.65","34","34","0","1.000","0.00","2.33","3.53","10","10","0","1.000","0.00","1.60","5","5","0","1.000","0.00","0.38","17","17","0","1.000","0.00","0.24","1","4","37.82","-"
"3","Anton Khudobin","DAL","1","57.966666666667","51","49","2","0.961","2.07","1.49","3.71","9","9","0","1.000","0.00","1.44","13","13","0","1.000","0.00","1.00","27","25","2","0.926","2.07","-1.62","0","5","38.25","57.50"
"14","Chris Driedger","FLA","1","59.716666666667","25","24","1","0.960","1.00","0.71","1.38","4","3","1","0.750","1.00","-0.36","6","6","0","1.000","0.00","0.46","15","15","0","1.000","0.00","0.21","0","2","39.52","11.00"
"6","Semyon Varlamov","NYI","1","59.683333333333","36","34","2","0.944","2.01","0.47","2.57","7","6","1","0.857","1.01","0.12","13","12","1","0.923","1.01","0.00","15","15","0","1.000","0.00","0.21","1","3","34.42","14.50"
"13","Andrei Vasilevskiy","T.B","1","59.983333333333","36","34","2","0.944","2.00","0.47","4.06","12","10","2","0.833","2.00","-0.08","9","9","0","1.000","0.00","0.69","14","14","0","1.000","0.00","0.20","1","8","35.86","9.50"
"16","Kaapo Kahkonen","MIN","1","59.866666666667","33","31","2","0.939","2.00","0.26","3.09","13","11","2","0.846","2.00","0.08","9","9","0","1.000","0.00","0.69","11","11","0","1.000","0.00","0.15","2","3","25.27","7.00"
"11","Jordan Binnington","STL","1","58.233333333333","30","28","2","0.933","2.06","0.05","3.03","11","9","2","0.818","2.06","-0.24","8","8","0","1.000","0.00","0.62","10","10","0","1.000","0.00","0.14","2","8","32.20","10.50"
"2","Devan Dubnyk","S.J","1","27.083333333333","13","12","1","0.923","2.22","-0.11","1.11","3","3","0","1.000","0.00","0.48","5","5","0","1.000","0.00","0.38","4","3","1","0.750","2.22","-0.94","0","1","32.08","39.00"
"7","Michael Hutchinson","TOR","1","57.866666666667","33","30","3","0.909","3.11","-0.74","2.04","6","4","2","0.667","2.07","-1.04","8","7","1","0.875","1.04","-0.38","16","16","0","1.000","0.00","0.22","3","2","43.48","14.67"
"5","James Reimer","CAR","1","58.533333333333","31","28","3","0.903","3.08","-0.88","3.28","6","5","1","0.833","1.03","-0.04","10","8","2","0.800","2.05","-1.23","13","13","0","1.000","0.00","0.18","0","4","34.35","22.67"
"9","Darcy Kuemper","ARI","1","60","28","25","3","0.893","3.00","-1.08","3.27","7","6","1","0.857","1.00","0.12","8","6","2","0.750","2.00","-1.38","8","8","0","1.000","0.00","0.11","2","4","42.39","25.33"
"10","Philipp Grubauer","COL","1","60","28","25","3","0.893","3.00","-1.08","2.05","8","6","2","0.750","2.00","-0.72","9","8","1","0.889","1.00","-0.31","11","11","0","1.000","0.00","0.15","1","2","35.64","17.33"
"15","Linus Ullmark","BUF","1","58.383333333333","23","20","3","0.870","3.08","-1.42","2.41","9","7","2","0.778","2.06","-0.56","8","7","1","0.875","1.03","-0.38","6","6","0","1.000","0.00","0.08","1","2","29.13","19.67"
"12","John Gibson","ANA","1","58.583333333333","25","21","4","0.840","4.10","-2.29","2.21","7","4","3","0.571","3.07","-1.88","7","6","1","0.857","1.02","-0.46","11","11","0","1.000","0.00","0.15","1","3","30.40","11.50"
"8","Martin Jones","S.J","1","30.6","20","16","4","0.800","7.84","-2.63","1.41","3","1","2","0.333","3.92","-1.52","6","4","2","0.667","3.92","-1.54","10","10","0","1.000","0.00","0.14","1","0","35.85","25.00"
