"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","Adin Hill","ARI","1","38.1","20","20","0","1.000","0.00","2.04","1.29","2","2","0","1.000","0.00","0.42","13","13","0","1.000","0.00","1.74","4","4","0","1.000","0.00","0.08","2","1","32.70","-"
"1","Marc-Andre Fleury","VGK","1","59.966666666667","28","27","1","0.964","1.00","1.85","2.3","8","7","1","0.875","1.00","0.68","8","8","0","1.000","0.00","1.07","11","11","0","1.000","0.00","0.21","1","7","34.57","8.00"
"9","Martin Jones","S.J","1","60","27","26","1","0.963","1.00","1.75","2.66","10","10","0","1.000","0.00","2.10","6","6","0","1.000","0.00","0.80","8","7","1","0.875","1.00","-0.85","3","5","32.37","55.00"
"7","Jacob Markstrom","VAN","1","59.883333333333","51","49","2","0.961","2.00","3.19","4.88","17","15","2","0.882","2.00","1.57","10","10","0","1.000","0.00","1.34","24","24","0","1.000","0.00","0.45","4","11","33.82","10.50"
"6","Ben Bishop","DAL","1","65","43","41","2","0.953","1.85","2.38","3.14","8","7","1","0.875","0.92","0.68","11","10","1","0.909","0.92","0.47","23","23","0","1.000","0.00","0.43","4","6","37.53","18.50"
"10","Philipp Grubauer","COL","1","65","40","38","2","0.950","1.85","2.07","4","11","10","1","0.909","0.92","1.31","9","8","1","0.889","0.92","0.21","16","16","0","1.000","0.00","0.30","3","4","38.10","23.00"
"3","Pekka Rinne","NSH","1","50.133333333333","27","25","2","0.926","2.39","0.75","2.17","7","6","1","0.857","1.20","0.47","9","8","1","0.889","1.20","0.21","11","11","0","1.000","0.00","0.21","0","5","33.15","16.50"
"14","Matt Murray","PIT","1","59.633333333333","48","44","4","0.917","4.02","0.89","4.33","17","14","3","0.824","3.02","0.57","10","9","1","0.900","1.01","0.34","20","20","0","1.000","0.00","0.38","3","9","31.60","14.25"
"20","Alexandar Georgiev","NYR","1","60.866666666667","48","44","4","0.917","3.94","0.89","3.65","10","8","2","0.800","1.97","0.10","11","10","1","0.909","0.99","0.47","26","25","1","0.962","0.99","-0.51","0","6","40.06","24.25"
"13","Andrei Vasilevskiy","T.B","1","60","43","39","4","0.907","4.00","0.38","3.1","11","9","2","0.818","2.00","0.31","10","8","2","0.800","2.00","-0.66","19","19","0","1.000","0.00","0.36","3","2","38.84","20.75"
"15","Chris Driedger","FLA","1","59.983333333333","39","35","4","0.897","4.00","-0.03","3.08","10","7","3","0.700","3.00","-0.90","11","10","1","0.909","1.00","0.47","14","14","0","1.000","0.00","0.26","1","5","39.10","15.50"
"5","Jonathan Quick","L.A","1","58.483333333333","26","23","3","0.885","3.08","-0.35","2.17","8","7","1","0.875","1.03","0.68","5","3","2","0.600","2.05","-1.33","9","9","0","1.000","0.00","0.17","1","6","41.27","27.33"
"12","Frederik Andersen","TOR","1","60.116666666667","38","33","5","0.868","4.99","-1.13","2.17","7","6","1","0.857","1.00","0.47","8","4","4","0.500","3.99","-2.93","22","22","0","1.000","0.00","0.42","2","3","41.55","28.00"
"11","Petr Mrazek","CAR","1","60","29","25","4","0.862","4.00","-1.05","3.28","10","9","1","0.900","1.00","1.10","9","8","1","0.889","1.00","0.21","8","6","2","0.750","2.00","-1.85","0","6","29.72","31.00"
"2","Jimmy Howard","DET","1","56.2","30","25","5","0.833","5.34","-1.94","2.24","4","2","2","0.500","2.14","-1.16","12","9","3","0.750","3.20","-1.39","14","14","0","1.000","0.00","0.26","1","3","33.77","27.20"
"4","Carey Price","MTL","1","58.05","30","25","5","0.833","5.17","-1.94","2.83","10","6","4","0.600","4.13","-1.90","13","12","1","0.923","1.03","0.74","6","6","0","1.000","0.00","0.11","3","4","32.93","18.40"
"8","Braden Holtby","WSH","1","59.6","28","23","5","0.821","5.03","-2.15","2.44","4","2","2","0.500","2.01","-1.16","10","7","3","0.700","3.02","-1.66","13","13","0","1.000","0.00","0.25","1","7","37.96","15.40"
"19","Carter Hart","PHI","1","60","29","23","6","0.793","6.00","-3.05","2.2","10","6","4","0.600","4.00","-1.90","9","7","2","0.778","2.00","-0.79","10","10","0","1.000","0.00","0.19","1","5","29.41","14.67"
"16","Antti Raanta","ARI","1","21.6","16","12","4","0.750","11.11","-2.37","1.6","8","4","4","0.500","11.11","-2.32","5","5","0","1.000","0.00","0.67","3","3","0","1.000","0.00","0.06","1","2","25.94","9.00"
"17","Juuse Saros","NSH","1","9.0666666666667","8","5","3","0.625","19.85","-2.19","0.86","4","2","2","0.500","13.24","-1.16","0","0","0","-","0.00","0.00","4","3","1","0.750","6.62","-0.92","0","2","29.75","27.00"
