"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"8","Antti Raanta","ARI","1","17.666666666667","16","16","0","1.000","0.00","1.47","0.75","4","4","0","1.000","0.00","0.67","4","4","0","1.000","0.00","0.33","8","8","0","1.000","0.00","0.37","1","0","30.56","-"
"12","Kaapo Kahkonen","MIN","1","59.8","25","25","0","1.000","0.00","2.29","1.14","4","4","0","1.000","0.00","0.67","3","3","0","1.000","0.00","0.24","18","18","0","1.000","0.00","0.84","1","1","42.80","-"
"10","Thatcher Demko","VAN","1","64.333333333333","30","29","1","0.967","0.93","1.75","2.56","8","8","0","1.000","0.00","1.35","10","10","0","1.000","0.00","0.81","12","11","1","0.917","0.93","-0.44","0","2","31.97","59.00"
"3","Carey Price","MTL","1","64.866666666667","29","28","1","0.966","0.92","1.66","2.88","8","8","0","1.000","0.00","1.35","9","8","1","0.889","0.92","-0.27","12","12","0","1.000","0.00","0.56","0","2","30.93","36.00"
"1","Marc-Andre Fleury","VGK","1","58.316666666667","21","20","1","0.952","1.03","0.93","1.53","8","7","1","0.875","1.03","0.35","7","7","0","1.000","0.00","0.57","6","6","0","1.000","0.00","0.28","2","0","27.38","18.00"
"4","Mikko Koskinen","EDM","1","60","28","26","2","0.929","2.00","0.57","2.42","7","7","0","1.000","0.00","1.18","11","10","1","0.909","1.00","-0.10","8","7","1","0.875","1.00","-0.63","3","4","34.64","28.00"
"2","Devan Dubnyk","S.J","1","60.683333333333","26","24","2","0.923","1.98","0.39","2.3","9","8","1","0.889","0.99","0.52","4","4","0","1.000","0.00","0.33","13","12","1","0.923","0.99","-0.40","2","2","32.92","34.00"
"13","Joey Daccord","OTT","1","57.566666666667","37","34","3","0.919","3.13","0.40","3.54","12","11","1","0.917","1.04","1.02","11","9","2","0.818","2.08","-1.10","14","14","0","1.000","0.00","0.65","2","5","29.65","24.33"
"5","Darcy Kuemper","ARI","1","42.333333333333","19","17","2","0.895","2.83","-0.26","1.32","4","3","1","0.750","1.42","-0.33","6","5","1","0.833","1.42","-0.51","9","9","0","1.000","0.00","0.42","2","1","35.74","28.00"
"11","Ville Husso","STL","1","60.283333333333","20","17","3","0.850","2.99","-1.16","1.84","6","4","2","0.667","1.99","-0.99","4","4","0","1.000","0.00","0.33","10","9","1","0.900","1.00","-0.53","2","3","35.35","30.33"
"7","John Gibson","ANA","1","63","26","21","5","0.808","4.76","-2.61","2.48","12","8","4","0.667","3.81","-1.98","4","4","0","1.000","0.00","0.33","9","8","1","0.889","0.95","-0.58","1","7","26.23","18.80"
"6","Philipp Grubauer","COL","1","58.666666666667","14","11","3","0.786","3.07","-1.72","0.81","4","3","1","0.750","1.02","-0.33","4","3","1","0.750","1.02","-0.67","5","4","1","0.800","1.02","-0.77","0","0","36.71","31.00"
"9","Cal Petersen","L.A","1","63","25","19","6","0.760","5.71","-3.71","2.14","9","4","5","0.444","4.76","-3.48","9","8","1","0.889","0.95","-0.27","5","5","0","1.000","0.00","0.23","0","2","33.44","14.17"
