"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"4","Carey Price","MTL","1","59.95","30","30","0","1.000","0.00","2.85","2.25","9","9","0","1.000","0.00","1.85","4","4","0","1.000","0.00","0.39","15","15","0","1.000","0.00","0.44","3","2","42.50","-"
"7","James Reimer","CAR","1","6.1666666666667","1","1","0","1.000","0.00","0.09","0.04","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","0","0","0","-","0.00","0.00","0","0","28.00","-"
"6","Jonathan Quick","L.A","1","65","31","30","1","0.968","0.92","1.94","2.51","4","4","0","1.000","0.00","0.82","10","9","1","0.900","0.92","-0.03","17","17","0","1.000","0.00","0.50","1","3","37.06","35.00"
"20","Igor Shesterkin","NYR","1","59.783333333333","46","44","2","0.957","2.01","2.37","4","12","11","1","0.917","1.00","1.47","6","6","0","1.000","0.00","0.58","25","24","1","0.960","1.00","-0.26","2","10","39.48","24.00"
"9","Carter Hutton","BUF","1","60","43","41","2","0.953","2.00","2.08","4.19","13","11","2","0.846","2.00","0.67","10","10","0","1.000","0.00","0.97","20","20","0","1.000","0.00","0.59","4","6","34.23","16.00"
"26","Pavel Francouz","COL","1","64.716666666667","21","20","1","0.952","0.93","0.99","2.49","7","6","1","0.857","0.93","0.44","5","5","0","1.000","0.00","0.49","9","9","0","1.000","0.00","0.26","0","3","32.38","12.00"
"21","Mackenzie Blackwood","N.J","1","60","35","33","2","0.943","2.00","1.32","3.5","8","6","2","0.750","2.00","-0.35","14","14","0","1.000","0.00","1.36","13","13","0","1.000","0.00","0.38","1","8","35.29","23.00"
"10","Petr Mrazek","CAR","1","25.15","15","14","1","0.933","2.39","0.42","1.6","7","6","1","0.857","2.39","0.44","6","6","0","1.000","0.00","0.58","2","2","0","1.000","0.00","0.06","2","3","24.13","12.00"
"25","Carter Hart","PHI","1","59.833333333333","29","27","2","0.931","2.01","0.75","1.89","4","4","0","1.000","0.00","0.82","6","5","1","0.833","1.00","-0.42","17","16","1","0.941","1.00","-0.50","1","3","45.55","36.50"
"16","Juuse Saros","NSH","1","64.966666666667","43","40","3","0.930","2.77","1.08","2.46","8","7","1","0.875","0.92","0.65","14","13","1","0.929","0.92","0.36","18","17","1","0.944","0.92","-0.47","1","5","36.07","26.00"
"1","Craig Anderson","OTT","1","60","37","34","3","0.919","3.00","0.51","2.63","10","8","2","0.800","2.00","0.06","9","9","0","1.000","0.00","0.87","15","14","1","0.933","1.00","-0.56","0","4","38.70","16.00"
"8","Jacob Markstrom","VAN","1","58.2","37","34","3","0.919","3.09","0.51","2.38","5","3","2","0.600","2.06","-0.97","8","8","0","1.000","0.00","0.78","19","18","1","0.947","1.03","-0.44","2","5","38.51","13.00"
"19","Elvis Merzlikins","CBJ","1","65","36","33","3","0.917","2.77","0.42","2.3","5","3","2","0.600","1.85","-0.97","12","11","1","0.917","0.92","0.17","19","19","0","1.000","0.00","0.56","3","2","34.25","12.33"
"2","Marc-Andre Fleury","VGK","1","59.883333333333","35","32","3","0.914","3.01","0.32","3.59","9","7","2","0.778","2.00","-0.15","11","10","1","0.909","1.00","0.07","14","14","0","1.000","0.00","0.41","2","9","35.37","11.33"
"14","Aaron Dell","S.J","1","58.816666666667","33","30","3","0.909","3.06","0.13","3.55","12","9","3","0.750","3.06","-0.53","8","8","0","1.000","0.00","0.78","10","10","0","1.000","0.00","0.29","2","6","31.61","8.67"
"15","Antti Raanta","ARI","1","60","30","27","3","0.900","3.00","-0.15","3.22","12","9","3","0.750","3.00","-0.53","5","5","0","1.000","0.00","0.49","11","11","0","1.000","0.00","0.32","1","8","37.93","9.67"
"23","Ilya Samsonov","WSH","1","57.416666666667","29","26","3","0.897","3.13","-0.25","2.62","7","5","2","0.714","2.09","-0.56","8","7","1","0.875","1.04","-0.22","13","13","0","1.000","0.00","0.38","4","5","39.41","14.00"
"22","Sam Montembeault","FLA","1","58.583333333333","38","34","4","0.895","4.10","-0.39","2.77","7","6","1","0.857","1.02","0.44","13","11","2","0.846","2.05","-0.74","17","16","1","0.941","1.02","-0.50","0","3","37.45","24.25"
"11","Frederik Andersen","TOR","1","59.6","47","41","6","0.872","6.04","-1.54","5.04","18","14","4","0.778","4.03","-0.30","15","13","2","0.867","2.01","-0.54","12","12","0","1.000","0.00","0.35","4","11","34.98","21.83"
"13","Connor Hellebuyck","WPG","1","59.966666666667","30","26","4","0.867","4.00","-1.15","2.74","9","7","2","0.778","2.00","-0.15","10","8","2","0.800","2.00","-1.03","9","9","0","1.000","0.00","0.26","2","4","35.33","19.25"
"12","Andrei Vasilevskiy","T.B","1","60","41","34","7","0.829","7.00","-3.11","3.57","16","12","4","0.750","4.00","-0.71","10","8","2","0.800","2.00","-1.03","12","11","1","0.917","1.00","-0.65","2","9","34.71","21.71"
