"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Jake Allen","STL","1","60","38","38","0","1.000","0.00","3.23","2.63","8","8","0","1.000","0.00","1.45","8","8","0","1.000","0.00","0.57","21","21","0","1.000","0.00","0.91","1","1","33.00","-"
"10","Linus Ullmark","BUF","1","60","45","44","1","0.978","1.00","2.82","3.69","10","9","1","0.900","1.00","0.81","8","8","0","1.000","0.00","0.57","24","24","0","1.000","0.00","1.04","0","6","38.80","7.00"
"5","Semyon Varlamov","NYI","1","60","31","30","1","0.968","1.00","1.63","3.05","8","7","1","0.875","1.00","0.45","11","11","0","1.000","0.00","0.79","10","10","0","1.000","0.00","0.43","2","5","31.71","14.00"
"9","Malcolm Subban","VGK","1","60","30","29","1","0.967","1.00","1.55","3.08","8","7","1","0.875","1.00","0.45","7","7","0","1.000","0.00","0.50","14","14","0","1.000","0.00","0.60","0","3","32.43","8.00"
"1","Ryan Miller","ANA","1","60","36","34","2","0.944","2.00","1.06","3.08","7","6","1","0.857","1.00","0.27","11","11","0","1.000","0.00","0.79","18","17","1","0.944","1.00","-0.22","0","4","32.89","31.50"
"11","Mackenzie Blackwood","N.J","1","39.866666666667","17","15","2","0.882","3.01","-0.56","0.95","3","3","0","1.000","0.00","0.54","2","2","0","1.000","0.00","0.14","12","10","2","0.833","3.01","-1.48","0","0","38.12","39.50"
"2","Henrik Lundqvist","NYR","1","58.216666666667","32","28","4","0.875","4.12","-1.28","2.87","10","8","2","0.800","2.06","-0.19","10","9","1","0.900","1.03","-0.29","11","10","1","0.909","1.03","-0.53","4","2","32.88","18.00"
"3","Corey Crawford","CHI","1","60","30","26","4","0.867","4.00","-1.45","2.27","10","8","2","0.800","2.00","-0.19","11","9","2","0.818","2.00","-1.21","8","8","0","1.000","0.00","0.35","3","2","32.53","23.75"
"7","Jack Campbell","L.A","1","58.816666666667","19","16","3","0.842","3.06","-1.39","1.91","6","4","2","0.667","2.04","-0.92","4","3","1","0.750","1.02","-0.71","7","7","0","1.000","0.00","0.30","3","3","37.74","16.67"
"4","Jonathan Bernier","DET","1","60","25","21","4","0.840","4.00","-1.88","2.28","9","6","3","0.667","3.00","-1.37","6","6","0","1.000","0.00","0.43","9","8","1","0.889","1.00","-0.61","1","2","31.44","11.00"
"8","Louis Domingue","N.J","1","20","15","10","5","0.667","15.00","-3.73","0.89","4","2","2","0.500","6.00","-1.28","6","4","2","0.667","6.00","-1.57","5","4","1","0.800","3.00","-0.78","0","1","28.47","27.40"
