"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Darcy Kuemper","ARI","1","60","24","24","0","1.000","0.00","2.91","1.69","3","3","0","1.000","0.00","0.84","7","7","0","1.000","0.00","1.04","13","13","0","1.000","0.00","0.54","1","3","38.04","-"
"5","Semyon Varlamov","NYI","1","60","21","20","1","0.952","1.00","1.55","1.35","3","3","0","1.000","0.00","0.84","5","4","1","0.800","1.00","-0.26","12","12","0","1.000","0.00","0.50","0","0","38.57","34.00"
"11","Jordan Binnington","STL","1","59.45","19","18","1","0.947","1.01","1.31","1.43","3","3","0","1.000","0.00","0.84","4","3","1","0.750","1.01","-0.41","9","9","0","1.000","0.00","0.37","1","1","47.11","32.00"
"13","Malcolm Subban","CHI","1","64.716666666667","29","27","2","0.931","1.85","1.52","1.97","4","3","1","0.750","0.93","0.11","6","5","1","0.833","0.93","-0.11","14","14","0","1.000","0.00","0.58","2","2","44.21","26.00"
"7","Martin Jones","S.J","1","60","28","26","2","0.929","2.00","1.40","2.39","8","8","0","1.000","0.00","2.23","6","6","0","1.000","0.00","0.89","14","12","2","0.857","2.00","-1.42","4","2","36.96","37.00"
"4","James Reimer","CAR","1","60","40","37","3","0.925","3.00","1.86","3.22","12","9","3","0.750","3.00","0.34","4","4","0","1.000","0.00","0.59","23","23","0","1.000","0.00","0.95","2","6","38.25","11.67"
"6","Jacob Markstrom","CGY","1","60.383333333333","33","30","3","0.909","2.98","1.01","2.61","6","4","2","0.667","1.99","-0.33","8","8","0","1.000","0.00","1.19","17","16","1","0.941","0.99","-0.29","1","2","40.79","23.33"
"12","John Gibson","ANA","1","58.366666666667","29","26","3","0.897","3.08","0.52","1.79","6","6","0","1.000","0.00","1.67","5","2","3","0.400","3.08","-2.26","15","15","0","1.000","0.00","0.62","2","3","48.76","25.67"
"17","Linus Ullmark","BUF","1","58.033333333333","29","26","3","0.897","3.10","0.52","1.78","6","4","2","0.667","2.07","-0.33","5","5","0","1.000","0.00","0.74","16","15","1","0.938","1.03","-0.34","0","2","44.86","15.33"
"16","Connor Hellebuyck","WPG","1","60","45","40","5","0.889","5.00","0.46","3.42","10","7","3","0.700","3.00","-0.21","13","12","1","0.923","1.00","0.93","19","18","1","0.947","1.00","-0.21","0","4","40.71","17.00"
"3","Thomas Greiss","DET","1","64.716666666667","24","21","3","0.875","2.78","-0.09","1.76","6","5","1","0.833","0.93","0.67","4","3","1","0.750","0.93","-0.41","13","12","1","0.923","0.93","-0.46","0","2","36.33","22.33"
"14","Chris Driedger","FLA","1","59.716666666667","31","27","4","0.871","4.02","-0.24","2.46","7","5","2","0.714","2.01","-0.05","8","7","1","0.875","1.00","0.19","15","14","1","0.933","1.00","-0.38","0","0","35.03","23.00"
"18","Marcus Hogberg","OTT","1","61.783333333333","38","33","5","0.868","4.86","-0.39","3.66","12","10","2","0.833","1.94","1.34","15","12","3","0.800","2.91","-0.78","11","11","0","1.000","0.00","0.46","0","4","26.68","18.60"
"19","Thatcher Demko","VAN","1","59.15","27","23","4","0.852","4.06","-0.72","2.33","6","4","2","0.667","2.03","-0.33","10","9","1","0.900","1.01","0.48","8","7","1","0.875","1.01","-0.67","2","2","38.74","20.25"
"8","Mikko Koskinen","EDM","1","35.666666666667","13","11","2","0.846","3.36","-0.42","0.94","4","2","2","0.500","3.36","-0.89","3","3","0","1.000","0.00","0.44","6","6","0","1.000","0.00","0.25","0","1","31.23","11.50"
"10","Frederik Andersen","TOR","1","61.766666666667","31","25","6","0.806","5.83","-2.24","2.69","8","4","4","0.500","3.89","-1.77","17","16","1","0.941","0.97","1.52","6","5","1","0.833","0.97","-0.75","4","5","28.29","17.17"
"15","Joonas Korpisalo","CBJ","1","40","25","20","5","0.800","7.50","-1.96","2.71","10","5","5","0.500","7.50","-2.21","3","3","0","1.000","0.00","0.44","12","12","0","1.000","0.00","0.50","0","5","33.96","15.00"
"20","Elvis Merzlikins","CBJ","1","20","9","7","2","0.778","6.00","-0.91","0.62","3","1","2","0.333","6.00","-1.16","3","3","0","1.000","0.00","0.44","2","2","0","1.000","0.00","0.08","1","0","42.44","15.50"
"2","Curtis McElhinney","T.B","1","57.8","21","15","6","0.714","6.23","-3.45","1.62","5","2","3","0.400","3.11","-1.61","4","2","2","0.500","2.08","-1.41","10","9","1","0.900","1.04","-0.59","1","1","36.33","19.50"
"1","Mike Smith","EDM","1","22.516666666667","11","7","4","0.636","10.66","-2.66","0.69","0","0","0","-","0.00","0.00","5","1","4","0.200","10.66","-3.26","6","6","0","1.000","0.00","0.25","1","0","36.82","20.50"
