"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"11","Andrei Vasilevskiy","T.B","1","60","34","33","1","0.971","1.00","1.99","2.72","7","7","0","1.000","0.00","1.30","11","10","1","0.909","1.00","0.20","14","14","0","1.000","0.00","0.24","3","4","36.24","43.00"
"15","Marcus Hogberg","OTT","1","60","31","30","1","0.968","1.00","1.73","2.99","12","11","1","0.917","1.00","1.24","3","3","0","1.000","0.00","0.33","15","15","0","1.000","0.00","0.26","2","8","34.87","8.00"
"1","Marc-Andre Fleury","VGK","1","60","25","24","1","0.960","1.00","1.20","1.91","5","5","0","1.000","0.00","0.93","8","7","1","0.875","1.00","-0.13","11","11","0","1.000","0.00","0.19","1","2","42.40","23.00"
"7","Jacob Markstrom","CGY","1","58.683333333333","45","43","2","0.956","2.04","1.96","3.64","10","9","1","0.900","1.02","0.86","15","14","1","0.933","1.02","0.64","16","16","0","1.000","0.00","0.28","2","3","40.29","19.50"
"3","Carey Price","MTL","1","60","22","21","1","0.955","1.00","0.94","2.21","6","5","1","0.833","1.00","0.12","11","11","0","1.000","0.00","1.20","5","5","0","1.000","0.00","0.09","2","1","30.45","5.00"
"17","Thatcher Demko","VAN","1","60","19","18","1","0.947","1.00","0.67","2.24","8","8","0","1.000","0.00","1.49","5","4","1","0.800","1.00","-0.45","5","5","0","1.000","0.00","0.09","1","5","30.58","27.00"
"21","Kevin Lankinen","CHI","1","60.583333333333","31","29","2","0.935","1.98","0.73","2.39","11","9","2","0.818","1.98","0.05","8","8","0","1.000","0.00","0.87","11","11","0","1.000","0.00","0.19","1","5","29.97","24.50"
"6","Semyon Varlamov","NYI","1","60","30","28","2","0.933","2.00","0.64","2.21","7","7","0","1.000","0.00","1.30","7","5","2","0.714","2.00","-1.24","15","15","0","1.000","0.00","0.26","0","0","32.27","23.00"
"13","Connor Hellebuyck","WPG","1","59.816666666667","29","27","2","0.931","2.01","0.55","2.3","6","4","2","0.667","2.01","-0.88","5","5","0","1.000","0.00","0.55","17","17","0","1.000","0.00","0.30","2","7","38.76","9.00"
"10","Frederik Andersen","TOR","1","58.466666666667","25","23","2","0.920","2.05","0.20","1.83","8","6","2","0.750","2.05","-0.51","7","7","0","1.000","0.00","0.76","8","8","0","1.000","0.00","0.14","1","0","33.92","13.00"
"5","Jonathan Bernier","DET","1","59.866666666667","23","21","2","0.913","2.00","0.02","1.7","4","4","0","1.000","0.00","0.75","7","5","2","0.714","2.00","-1.24","12","12","0","1.000","0.00","0.21","2","3","32.74","14.50"
"4","Tuukka Rask","BOS","1","57.183333333333","42","38","4","0.905","4.20","-0.30","3.59","15","12","3","0.800","3.15","-0.20","13","13","0","1.000","0.00","1.42","10","9","1","0.900","1.05","-0.83","4","5","37.31","20.50"
"12","Joonas Korpisalo","CBJ","1","60.583333333333","31","28","3","0.903","2.97","-0.27","1.7","6","4","2","0.667","1.98","-0.88","11","10","1","0.909","0.99","0.20","11","11","0","1.000","0.00","0.19","3","1","34.61","21.67"
"18","Alex Nedeljkovic","CAR","1","64.966666666667","29","26","3","0.897","2.77","-0.45","2.67","6","5","1","0.833","0.92","0.12","10","8","2","0.800","1.85","-0.91","11","11","0","1.000","0.00","0.19","2","3","38.03","24.33"
"19","Ville Husso","STL","1","61.816666666667","36","32","4","0.889","3.88","-0.83","2.56","9","7","2","0.778","1.94","-0.32","8","6","2","0.750","1.94","-1.13","15","15","0","1.000","0.00","0.26","2","4","40.44","19.75"
"8","Martin Jones","S.J","1","59.666666666667","26","23","3","0.885","3.02","-0.71","2.66","10","7","3","0.700","3.02","-1.14","7","7","0","1.000","0.00","0.76","7","7","0","1.000","0.00","0.12","5","4","39.12","8.67"
"2","Pekka Rinne","NSH","1","39.716666666667","24","21","3","0.875","4.53","-0.89","1.6","6","4","2","0.667","3.02","-0.88","6","5","1","0.833","1.51","-0.35","11","11","0","1.000","0.00","0.19","4","0","32.54","14.33"
"14","Antti Raanta","ARI","1","61.816666666667","35","30","5","0.857","4.85","-1.92","3.1","9","7","2","0.778","1.94","-0.32","10","8","2","0.800","1.94","-0.91","16","15","1","0.938","0.97","-0.72","2","6","34.51","24.80"
"20","Jake Oettinger","DAL","1","63.483333333333","21","18","3","0.857","2.84","-1.15","1.8","5","2","3","0.400","2.84","-2.07","6","6","0","1.000","0.00","0.65","6","6","0","1.000","0.00","0.10","3","0","48.81","12.00"
"16","Juuse Saros","NSH","1","19.533333333333","6","5","1","0.833","3.07","-0.47","0.52","2","2","0","1.000","0.00","0.37","1","1","0","1.000","0.00","0.11","3","2","1","0.667","3.07","-0.95","1","1","26.83","32.00"
"9","Sergei Bobrovsky","FLA","1","60","27","21","6","0.778","6.00","-3.62","2.27","9","6","3","0.667","3.00","-1.32","6","4","2","0.667","2.00","-1.35","10","9","1","0.900","1.00","-0.83","3","2","32.52","19.50"
