"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"2","Marc-Andre Fleury","VGK","1","59.583333333333","29","29","0","1.000","0.00","2.33","2.57","5","5","0","1.000","0.00","0.85","11","11","0","1.000","0.00","0.87","11","11","0","1.000","0.00","0.42","0","5","33.34","-"
"11","Cam Talbot","CGY","1","20","8","8","0","1.000","0.00","0.64","0.39","1","1","0","1.000","0.00","0.17","1","1","0","1.000","0.00","0.08","6","6","0","1.000","0.00","0.23","0","0","45.25","-"
"19","Mackenzie Blackwood","N.J","1","60","25","25","0","1.000","0.00","2.01","2.54","6","6","0","1.000","0.00","1.02","5","5","0","1.000","0.00","0.40","13","13","0","1.000","0.00","0.50","0","2","36.44","-"
"8","Ben Bishop","DAL","1","59.716666666667","39","38","1","0.974","1.00","2.13","2.24","6","6","0","1.000","0.00","1.02","7","7","0","1.000","0.00","0.56","23","22","1","0.957","1.00","-0.12","1","2","42.23","20.00"
"7","Jonathan Quick","L.A","1","60","24","23","1","0.958","1.00","0.93","2.62","10","9","1","0.900","1.00","0.71","9","9","0","1.000","0.00","0.71","4","4","0","1.000","0.00","0.15","3","4","29.08","11.00"
"18","Thatcher Demko","VAN","1","58.35","24","23","1","0.958","1.03","0.93","2.2","7","7","0","1.000","0.00","1.20","6","5","1","0.833","1.03","-0.52","10","10","0","1.000","0.00","0.38","0","0","34.58","23.00"
"23","Pavel Francouz","COL","1","60","46","44","2","0.957","2.00","1.69","2.36","9","7","2","0.778","2.00","-0.46","18","18","0","1.000","0.00","1.43","19","19","0","1.000","0.00","0.73","1","4","34.00","17.00"
"17","Tristan Jarry","PIT","1","58.766666666667","22","21","1","0.955","1.02","0.77","1.72","6","6","0","1.000","0.00","1.02","8","7","1","0.875","1.02","-0.37","5","5","0","1.000","0.00","0.19","0","2","35.27","19.00"
"4","Thomas Greiss","NYI","1","60.55","36","34","2","0.944","1.98","0.89","2.36","10","9","1","0.900","0.99","0.71","7","7","0","1.000","0.00","0.56","14","13","1","0.929","0.99","-0.46","0","5","38.69","30.00"
"16","Antti Raanta","ARI","1","60","36","34","2","0.944","2.00","0.89","1.94","7","5","2","0.714","2.00","-0.80","8","8","0","1.000","0.00","0.63","15","15","0","1.000","0.00","0.58","2","5","45.31","17.00"
"6","Carey Price","MTL","1","60","34","32","2","0.941","2.00","0.73","2.18","5","5","0","1.000","0.00","0.85","12","11","1","0.917","1.00","-0.05","17","16","1","0.941","1.00","-0.35","0","4","33.38","19.00"
