"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"16","Joonas Korpisalo","CBJ","1","17.216666666667","6","6","0","1.000","0.00","0.58","1.01","2","2","0","1.000","0.00","0.39","1","1","0","1.000","0.00","0.09","2","2","0","1.000","0.00","0.10","1","2","31.50","-"
"20","Alex Nedeljkovic","CAR","1","60","24","24","0","1.000","0.00","2.30","2.9","10","10","0","1.000","0.00","1.94","5","5","0","1.000","0.00","0.47","9","9","0","1.000","0.00","0.46","2","5","28.21","-"
"8","Mikko Koskinen","EDM","1","60","42","41","1","0.976","1.00","3.03","4.38","16","15","1","0.938","1.00","2.11","9","9","0","1.000","0.00","0.84","16","16","0","1.000","0.00","0.82","3","4","31.69","5.00"
"5","Jonathan Bernier","DET","1","60","39","38","1","0.974","1.00","2.74","2.49","9","8","1","0.889","1.00","0.75","7","7","0","1.000","0.00","0.65","20","20","0","1.000","0.00","1.02","2","5","43.90","16.00"
"23","Kaapo Kahkonen","MIN","1","59.833333333333","27","26","1","0.963","1.00","1.59","1.93","4","3","1","0.750","1.00","-0.22","6","6","0","1.000","0.00","0.56","17","17","0","1.000","0.00","0.87","0","2","35.70","10.00"
"24","Igor Shesterkin","NYR","1","60","27","26","1","0.963","1.00","1.59","1.93","3","3","0","1.000","0.00","0.58","7","7","0","1.000","0.00","0.65","13","12","1","0.923","1.00","-0.34","1","2","49.04","24.00"
"19","Tristan Jarry","PIT","1","60","35","33","2","0.943","2.00","1.36","2.44","13","12","1","0.923","1.00","1.53","8","8","0","1.000","0.00","0.75","13","12","1","0.923","1.00","-0.34","2","4","32.49","35.50"
"11","Philipp Grubauer","COL","1","60","29","27","2","0.931","2.00","0.78","1.67","4","2","2","0.500","2.00","-1.22","6","6","0","1.000","0.00","0.56","18","18","0","1.000","0.00","0.92","1","2","43.59","13.00"
"10","Sergei Bobrovsky","FLA","1","58","27","25","2","0.926","2.07","0.59","1.32","3","2","1","0.667","1.03","-0.42","5","5","0","1.000","0.00","0.47","19","18","1","0.947","1.03","-0.03","0","1","37.81","26.00"
"17","Linus Ullmark","BUF","1","60","27","25","2","0.926","2.00","0.59","1.44","2","2","0","1.000","0.00","0.39","11","11","0","1.000","0.00","1.03","13","11","2","0.846","2.00","-1.34","1","0","44.11","47.50"
"1","Marc-Andre Fleury","VGK","1","58.483333333333","39","36","3","0.923","3.08","0.74","2.98","6","6","0","1.000","0.00","1.17","9","9","0","1.000","0.00","0.84","22","19","3","0.864","3.08","-1.88","3","4","36.79","40.00"
"18","Cal Petersen","L.A","1","60","24","22","2","0.917","2.00","0.30","1.83","5","5","0","1.000","0.00","0.97","10","9","1","0.900","1.00","-0.07","8","7","1","0.875","1.00","-0.59","3","2","35.96","36.00"
"3","Pekka Rinne","NSH","1","59.933333333333","23","21","2","0.913","2.00","0.21","1.49","4","3","1","0.750","1.00","-0.22","4","4","0","1.000","0.00","0.37","15","14","1","0.933","1.00","-0.23","2","2","35.43","20.50"
"12","Frederik Andersen","TOR","1","59.7","33","30","3","0.909","3.02","0.17","1.91","9","7","2","0.778","2.01","-0.25","8","7","1","0.875","1.01","-0.25","16","16","0","1.000","0.00","0.82","2","2","35.06","15.67"
"22","Elvis Merzlikins","CBJ","1","42.666666666667","39","35","4","0.897","5.63","-0.26","3.14","9","7","2","0.778","2.81","-0.25","11","9","2","0.818","2.81","-0.97","17","17","0","1.000","0.00","0.87","0","4","39.18","20.25"
"25","Mackenzie Blackwood","N.J","1","58.766666666667","29","26","3","0.897","3.06","-0.22","1.99","9","8","1","0.889","1.02","0.75","7","6","1","0.857","1.02","-0.35","11","10","1","0.909","1.02","-0.44","0","0","37.00","30.00"
