"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"8","Joonas Korpisalo","CBJ","1","60","30","30","0","1.000","0.00","2.40","2.68","6","6","0","1.000","0.00","1.08","13","13","0","1.000","0.00","1.08","10","10","0","1.000","0.00","0.19","0","3","34.27","-"
"3","Mikko Koskinen","EDM","1","60","35","34","1","0.971","1.00","1.80","3.21","10","9","1","0.900","1.00","0.81","9","9","0","1.000","0.00","0.75","16","16","0","1.000","0.00","0.30","0","6","26.86","14.00"
"5","Sergei Bobrovsky","FLA","1","60","30","29","1","0.967","1.00","1.40","1.77","5","5","0","1.000","0.00","0.90","11","10","1","0.909","1.00","-0.08","12","12","0","1.000","0.00","0.22","1","3","39.57","17.00"
"9","Juuse Saros","NSH","1","60","41","39","2","0.951","2.00","1.28","3.39","14","13","1","0.929","1.00","1.53","8","7","1","0.875","1.00","-0.33","16","16","0","1.000","0.00","0.30","1","5","37.76","23.00"
"1","Ben Bishop","DAL","1","57.366666666667","28","26","2","0.929","2.09","0.24","1.73","3","2","1","0.667","1.05","-0.46","11","10","1","0.909","1.05","-0.08","13","13","0","1.000","0.00","0.24","0","1","37.54","15.00"
"7","Jordan Binnington","STL","1","59.95","28","26","2","0.929","2.00","0.24","3.23","8","7","1","0.875","1.00","0.44","10","10","0","1.000","0.00","0.83","10","9","1","0.900","1.00","-0.81","1","3","30.18","26.00"
"6","Philipp Grubauer","COL","1","59.7","34","30","4","0.882","4.02","-1.28","3.28","9","7","2","0.778","2.01","-0.38","16","14","2","0.875","2.01","-0.67","9","9","0","1.000","0.00","0.17","2","3","30.50","18.50"
"10","Alexandar Georgiev","NYR","1","58.733333333333","22","19","3","0.864","3.06","-1.24","2.05","5","4","1","0.800","1.02","-0.10","11","9","2","0.818","2.04","-1.08","5","5","0","1.000","0.00","0.09","6","4","39.73","23.67"
"2","Braden Holtby","WSH","1","54.966666666667","21","18","3","0.857","3.27","-1.32","1.71","4","1","3","0.250","3.27","-2.28","10","10","0","1.000","0.00","0.83","4","4","0","1.000","0.00","0.07","1","1","36.05","6.67"
"4","Anders Nilsson","OTT","1","60","31","25","6","0.806","6.00","-3.52","2.85","8","5","3","0.625","3.00","-1.56","9","7","2","0.778","2.00","-1.25","12","11","1","0.917","1.00","-0.78","1","3","35.84","20.50"
