"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Jaroslav Halak","BOS","1","60","26","26","0","1.000","0.00","2.76","2.35","6","6","0","1.000","0.00","1.47","7","7","0","1.000","0.00","0.63","12","12","0","1.000","0.00","0.44","2","1","40.27","-"
"24","David Rittich","CGY","1","60","29","28","1","0.966","1.00","2.08","2.12","7","7","0","1.000","0.00","1.71","8","7","1","0.875","1.00","-0.28","13","13","0","1.000","0.00","0.47","2","1","37.72","25.00"
"23","Ilya Samsonov","WSH","1","63.133333333333","28","27","1","0.964","0.95","1.97","2.21","7","7","0","1.000","0.00","1.71","9","8","1","0.889","0.95","-0.19","12","12","0","1.000","0.00","0.44","4","1","29.21","14.00"
"11","Robin Lehner","CHI","1","60","40","38","2","0.950","2.00","2.24","3.11","11","9","2","0.818","2.00","0.69","9","9","0","1.000","0.00","0.81","20","20","0","1.000","0.00","0.73","3","7","32.58","9.50"
"16","Joonas Korpisalo","CBJ","1","63.216666666667","36","34","2","0.944","1.90","1.82","4.23","9","7","2","0.778","1.90","0.20","9","9","0","1.000","0.00","0.81","14","14","0","1.000","0.00","0.51","4","5","40.31","7.50"
"21","Tristan Jarry","PIT","1","60","32","30","2","0.938","2.00","1.39","2.25","7","5","2","0.714","2.00","-0.29","5","5","0","1.000","0.00","0.45","18","18","0","1.000","0.00","0.65","2","0","41.50","16.00"
"1","Henrik Lundqvist","NYR","1","60","42","39","3","0.929","3.00","1.45","4.18","9","8","1","0.889","1.00","1.20","9","7","2","0.778","2.00","-1.19","22","22","0","1.000","0.00","0.80","3","5","40.60","18.33"
"19","Aaron Dell","S.J","1","61.516666666667","38","35","3","0.921","2.93","1.03","3.57","14","11","3","0.786","2.93","0.42","12","12","0","1.000","0.00","1.08","10","10","0","1.000","0.00","0.36","3","4","33.55","11.67"
"12","Jack Campbell","L.A","1","61.45","24","22","2","0.917","1.95","0.54","1.71","6","5","1","0.833","0.98","0.47","7","7","0","1.000","0.00","0.63","9","8","1","0.889","0.98","-0.67","4","1","37.21","30.50"
"18","Linus Ullmark","BUF","1","58.6","24","22","2","0.917","2.05","0.54","1.76","3","2","1","0.667","1.02","-0.27","7","6","1","0.857","1.02","-0.37","11","11","0","1.000","0.00","0.40","2","1","47.71","17.00"
"4","Devan Dubnyk","MIN","1","59.983333333333","44","40","4","0.909","4.00","0.67","3.65","12","8","4","0.667","4.00","-1.07","14","14","0","1.000","0.00","1.26","17","17","0","1.000","0.00","0.62","1","6","32.32","11.75"
"14","John Gibson","ANA","1","60","29","26","3","0.897","3.00","0.08","2.62","4","4","0","1.000","0.00","0.98","13","11","2","0.846","2.00","-0.83","11","10","1","0.909","1.00","-0.60","1","2","33.38","32.67"
"8","Semyon Varlamov","NYI","1","48.066666666667","19","17","2","0.895","2.50","0.01","1.21","4","3","1","0.750","1.25","-0.02","5","5","0","1.000","0.00","0.45","9","8","1","0.889","1.25","-0.67","1","0","33.11","27.50"
"20","Juuse Saros","NSH","1","42.366666666667","18","16","2","0.889","2.83","-0.09","1.5","6","4","2","0.667","2.83","-0.53","5","5","0","1.000","0.00","0.45","6","6","0","1.000","0.00","0.22","0","3","32.00","9.50"
"22","Mackenzie Blackwood","N.J","1","61.65","37","32","5","0.865","4.87","-1.08","3.12","11","7","4","0.636","3.89","-1.31","15","15","0","1.000","0.00","1.35","11","10","1","0.909","0.97","-0.60","1","3","30.86","16.40"
"13","Jordan Binnington","STL","1","63.233333333333","29","25","4","0.862","3.80","-0.92","2.8","10","7","3","0.700","2.85","-0.55","3","2","1","0.667","0.95","-0.73","14","14","0","1.000","0.00","0.51","0","2","36.03","12.50"
"2","Mike Smith","EDM","1","23.1","7","6","1","0.857","2.60","-0.26","0.42","1","1","0","1.000","0.00","0.24","3","2","1","0.667","2.60","-0.73","2","2","0","1.000","0.00","0.07","1","0","51.71","32.00"
