"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"10","Marcus Hogberg","OTT","1","20","3","3","0","1.000","0.00","0.31","0.24","1","1","0","1.000","0.00","0.22","0","0","0","-","0.00","0.00","2","2","0","1.000","0.00","0.07","1","0","43.67","-"
"3","Semyon Varlamov","NYI","1","59.783333333333","31","30","1","0.968","1.00","2.22","1.44","1","1","0","1.000","0.00","0.22","10","9","1","0.900","1.00","-0.09","18","18","0","1.000","0.00","0.63","2","4","44.77","24.00"
"9","Connor Hellebuyck","WPG","1","59.933333333333","29","28","1","0.966","1.00","2.01","2.05","8","7","1","0.875","1.00","0.78","7","7","0","1.000","0.00","0.64","12","12","0","1.000","0.00","0.42","4","1","38.55","14.00"
"2","Jonathan Quick","L.A","1","60","26","24","2","0.923","2.00","0.70","3.31","10","9","1","0.900","1.00","1.22","7","6","1","0.857","1.00","-0.36","8","8","0","1.000","0.00","0.28","1","5","33.27","21.50"
"6","Andrei Vasilevskiy","T.B","1","61.9","25","23","2","0.920","1.94","0.60","1.74","6","5","1","0.833","0.97","0.33","6","5","1","0.833","0.97","-0.45","9","9","0","1.000","0.00","0.31","1","1","41.56","20.00"
"8","Joonas Korpisalo","CBJ","1","61.933333333333","37","34","3","0.919","2.91","0.84","3.13","15","13","2","0.867","1.94","1.33","8","7","1","0.875","0.97","-0.27","12","12","0","1.000","0.00","0.42","2","5","35.11","20.00"
"12","Carter Hart","PHI","1","65","43","39","4","0.907","3.69","0.46","4.09","16","13","3","0.813","2.77","0.56","11","11","0","1.000","0.00","1.00","15","14","1","0.933","0.92","-0.48","0","10","31.37","21.25"
"5","Scott Wedgewood","N.J","1","60","35","31","4","0.886","4.00","-0.37","3.21","13","11","2","0.846","2.00","0.89","11","9","2","0.818","2.00","-1.00","11","11","0","1.000","0.00","0.38","1","4","29.43","21.50"
"13","Hunter Miska","COL","1","58.083333333333","26","23","3","0.885","3.10","-0.30","2.6","10","9","1","0.900","1.03","1.22","4","4","0","1.000","0.00","0.36","11","9","2","0.818","2.07","-1.62","2","3","32.58","25.33"
"1","Tuukka Rask","BOS","1","65","26","22","4","0.846","3.69","-1.30","2.2","8","4","4","0.500","3.69","-2.22","9","9","0","1.000","0.00","0.82","9","9","0","1.000","0.00","0.31","3","0","28.08","9.25"
"7","Matt Murray","OTT","1","40","26","22","4","0.846","6.00","-1.30","2.79","6","3","3","0.500","4.50","-1.67","9","9","0","1.000","0.00","0.82","11","10","1","0.909","1.50","-0.62","2","5","32.00","18.00"
"11","Thatcher Demko","VAN","1","59.4","42","35","7","0.833","7.07","-2.64","3.49","9","5","4","0.556","4.04","-2.00","12","10","2","0.833","2.02","-0.91","19","18","1","0.947","1.01","-0.34","2","3","36.24","22.43"
"4","Jake Allen","MTL","1","59.766666666667","17","14","3","0.824","3.01","-1.23","1.59","5","3","2","0.600","2.01","-0.89","5","4","1","0.800","1.00","-0.55","6","6","0","1.000","0.00","0.21","0","1","36.41","18.33"
