"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"23","Eric Comrie","DET","1","8.2166666666667","4","4","0","1.000","0.00","0.46","0.25","2","2","0","1.000","0.00","0.48","1","1","0","1.000","0.00","0.11","1","1","0","1.000","0.00","0.06","0","0","31.50","-"
"27","Pavel Francouz","COL","1","42.583333333333","16","16","0","1.000","0.00","1.84","1.41","1","1","0","1.000","0.00","0.24","4","4","0","1.000","0.00","0.45","11","11","0","1.000","0.00","0.63","0","1","41.56","-"
"20","Andrei Vasilevskiy","T.B","1","60","38","37","1","0.974","1.00","3.36","3.46","17","16","1","0.941","1.00","3.09","4","4","0","1.000","0.00","0.45","12","12","0","1.000","0.00","0.69","1","5","45.74","16.00"
"5","Ben Bishop","DAL","1","60","35","34","1","0.971","1.00","3.02","2.66","11","10","1","0.909","1.00","1.65","8","8","0","1.000","0.00","0.89","15","15","0","1.000","0.00","0.86","1","3","36.09","15.00"
"13","Sergei Bobrovsky","FLA","1","40","34","33","1","0.971","1.50","2.90","2.24","5","5","0","1.000","0.00","1.20","11","11","0","1.000","0.00","1.23","16","15","1","0.938","1.50","-0.08","4","0","36.97","49.00"
"8","Jake Allen","STL","1","47.05","16","15","1","0.938","1.28","0.84","1.3","4","3","1","0.750","1.28","-0.04","7","7","0","1.000","0.00","0.78","4","4","0","1.000","0.00","0.23","1","3","36.88","7.00"
"18","Frederik Andersen","TOR","1","59.4","28","26","2","0.929","2.02","1.21","2.3","7","6","1","0.857","1.01","0.68","8","8","0","1.000","0.00","0.89","11","10","1","0.909","1.01","-0.37","0","2","38.32","24.50"
"3","Thomas Greiss","NYI","1","57.916666666667","37","34","3","0.919","3.11","1.25","2.94","11","9","2","0.818","2.07","0.65","13","12","1","0.923","1.04","0.45","12","12","0","1.000","0.00","0.69","0","5","31.27","16.67"
"17","Petr Mrazek","CAR","1","60","24","22","2","0.917","2.00","0.76","2.53","6","5","1","0.833","1.00","0.44","5","4","1","0.800","1.00","-0.44","10","10","0","1.000","0.00","0.58","1","4","38.46","11.50"
"12","Cam Talbot","CGY","1","59.616666666667","33","30","3","0.909","3.02","0.79","1.94","4","4","0","1.000","0.00","0.96","10","10","0","1.000","0.00","1.12","18","15","3","0.833","3.02","-1.96","1","5","39.76","46.33"
"26","Carter Hart","PHI","1","59.4","30","27","3","0.900","3.03","0.44","3.73","10","9","1","0.900","1.01","1.41","8","7","1","0.875","1.01","-0.11","10","9","1","0.900","1.01","-0.42","0","9","30.93","11.00"
"21","Matt Murray","PIT","1","59.833333333333","28","25","3","0.893","3.01","0.21","2.22","6","4","2","0.667","2.01","-0.56","7","7","0","1.000","0.00","0.78","14","13","1","0.929","1.00","-0.19","2","2","33.29","21.67"
"25","Elvis Merzlikins","CBJ","1","59.5","26","23","3","0.885","3.03","-0.02","2.31","7","5","2","0.714","2.02","-0.32","9","8","1","0.889","1.01","0.01","6","6","0","1.000","0.00","0.35","2","2","39.00","10.00"
"4","Pekka Rinne","NSH","1","59.466666666667","33","29","4","0.879","4.04","-0.21","2.32","5","3","2","0.600","2.02","-0.80","10","8","2","0.800","2.02","-0.88","16","16","0","1.000","0.00","0.92","1","1","36.42","18.00"
"6","Alex Stalock","MIN","1","58.5","39","34","5","0.872","5.13","-0.52","2.85","8","5","3","0.625","3.08","-1.08","8","7","1","0.875","1.03","-0.11","22","21","1","0.955","1.03","0.27","0","2","37.18","23.20"
