"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"10","Alexandar Georgiev","NYR","1","60","38","38","0","1.000","0.00","3.11","4.26","15","15","0","1.000","0.00","2.27","12","12","0","1.000","0.00","0.89","9","9","0","1.000","0.00","0.49","1","6","30.53","-"
"5","Sergei Bobrovsky","FLA","1","60","31","30","1","0.968","1.00","1.53","3.23","9","9","0","1.000","0.00","1.36","8","8","0","1.000","0.00","0.59","12","11","1","0.917","1.00","-0.35","2","3","37.06","42.00"
"8","Connor Hellebuyck","WPG","1","59.766666666667","33","31","2","0.939","2.01","0.70","1.96","7","6","1","0.857","1.00","0.06","9","8","1","0.889","1.00","-0.33","17","17","0","1.000","0.00","0.92","1","3","34.48","10.00"
"3","Robin Lehner","CHI","1","64.85","47","44","3","0.936","2.78","0.84","3.47","7","6","1","0.857","0.93","0.06","18","17","1","0.944","0.93","0.33","19","18","1","0.947","0.93","0.03","1","3","32.00","16.33"
"9","Linus Ullmark","BUF","1","61.216666666667","28","26","2","0.929","1.96","0.29","1.91","11","9","2","0.818","1.96","-0.34","3","3","0","1.000","0.00","0.22","11","11","0","1.000","0.00","0.60","3","0","39.68","11.50"
"6","John Gibson","ANA","1","58.25","33","30","3","0.909","3.09","-0.30","1.96","7","7","0","1.000","0.00","1.06","9","6","3","0.667","3.09","-2.33","15","15","0","1.000","0.00","0.81","2","2","42.42","32.00"
"4","Darcy Kuemper","ARI","1","65","29","26","3","0.897","2.77","-0.63","2.49","10","8","2","0.800","1.85","-0.49","9","8","1","0.889","0.92","-0.33","8","8","0","1.000","0.00","0.43","1","3","31.69","13.00"
"2","Martin Jones","S.J","1","59.216666666667","32","28","4","0.875","4.05","-1.38","2.38","4","2","2","0.500","2.03","-1.40","11","11","0","1.000","0.00","0.81","14","12","2","0.857","2.03","-1.24","3","5","41.72","35.25"
"1","Mike Smith","EDM","1","61.116666666667","22","19","3","0.864","2.95","-1.20","2.35","9","6","3","0.667","2.95","-1.64","1","1","0","1.000","0.00","0.07","10","10","0","1.000","0.00","0.54","2","2","39.77","8.00"
"7","Malcolm Subban","VGK","1","59.816666666667","25","20","5","0.800","5.02","-2.96","2.08","7","5","2","0.714","2.01","-0.94","1","1","0","1.000","0.00","0.07","14","11","3","0.786","3.01","-2.24","1","2","39.08","16.40"
