"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Braden Holtby","WSH","1","26.416666666667","12","12","0","1.000","0.00","1.10","1.18","6","6","0","1.000","0.00","1.40","1","1","0","1.000","0.00","0.08","4","4","0","1.000","0.00","0.14","0","3","34.42","-"
"1","Curtis McElhinney","T.B","1","60.516666666667","32","31","1","0.969","0.99","1.94","2.24","7","6","1","0.857","0.99","0.63","9","9","0","1.000","0.00","0.76","15","15","0","1.000","0.00","0.52","1","4","35.69","10.00"
"13","Carter Hart","PHI","1","59.85","31","30","1","0.968","1.00","1.85","2.6","5","5","0","1.000","0.00","1.17","9","8","1","0.889","1.00","-0.24","16","16","0","1.000","0.00","0.56","1","2","39.71","42.00"
"5","Jacob Markstrom","VAN","1","59.95","38","36","2","0.947","2.00","1.49","3.14","8","6","2","0.750","2.00","-0.13","11","11","0","1.000","0.00","0.93","18","18","0","1.000","0.00","0.63","0","2","33.34","10.00"
"14","David Rittich","CGY","1","60","36","34","2","0.944","2.00","1.31","2.44","5","5","0","1.000","0.00","1.17","11","10","1","0.909","1.00","-0.07","15","14","1","0.933","1.00","-0.48","1","2","43.69","36.00"
"11","Elvis Merzlikins","CBJ","1","60.516666666667","30","28","2","0.933","1.98","0.76","1.54","3","2","1","0.667","0.99","-0.30","7","7","0","1.000","0.00","0.59","19","18","1","0.947","0.99","-0.34","1","2","40.20","13.00"
"9","Antti Raanta","ARI","1","60","28","26","2","0.929","2.00","0.57","2.44","8","6","2","0.750","2.00","-0.13","4","4","0","1.000","0.00","0.34","14","14","0","1.000","0.00","0.49","1","3","41.96","11.00"
"4","Carey Price","MTL","1","59.266666666667","34","31","3","0.912","3.04","0.12","2.32","6","6","0","1.000","0.00","1.40","9","7","2","0.778","2.02","-1.24","18","17","1","0.944","1.01","-0.37","2","2","39.35","34.00"
"7","Sergei Bobrovsky","FLA","1","59.5","33","30","3","0.909","3.03","0.03","2.4","7","5","2","0.714","2.02","-0.37","6","5","1","0.833","1.01","-0.49","18","18","0","1.000","0.00","0.63","1","2","44.30","20.33"
"2","Thomas Greiss","NYI","1","60","29","26","3","0.897","3.00","-0.34","2.23","6","5","1","0.833","1.00","0.40","8","8","0","1.000","0.00","0.68","14","12","2","0.857","2.00","-1.51","1","3","35.83","33.00"
"10","Juuse Saros","NSH","1","39.033333333333","15","13","2","0.867","3.07","-0.62","1.18","5","4","1","0.800","1.54","0.17","7","6","1","0.857","1.54","-0.41","2","2","0","1.000","0.00","0.07","0","0","26.80","24.50"
"8","Aaron Dell","S.J","1","60","37","31","6","0.838","6.00","-2.60","4.35","15","9","6","0.600","6.00","-2.50","13","13","0","1.000","0.00","1.10","7","7","0","1.000","0.00","0.24","1","11","30.81","14.00"
"3","Pekka Rinne","NSH","1","20.966666666667","17","13","4","0.765","11.45","-2.44","0.9","3","1","2","0.333","5.72","-1.30","4","3","1","0.750","2.86","-0.66","7","6","1","0.857","2.86","-0.76","1","1","54.00","25.75"
"12","Ilya Samsonov","WSH","1","30.6","20","15","5","0.750","9.80","-3.16","1.76","6","3","3","0.500","5.88","-1.60","7","5","2","0.714","3.92","-1.41","5","5","0","1.000","0.00","0.17","0","3","35.05","17.00"
