"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","Marcus Hogberg","OTT","1","17.866666666667","11","10","1","0.909","3.36","0.20","0.45","1","1","0","1.000","0.00","0.20","4","4","0","1.000","0.00","0.52","4","3","1","0.750","3.36","-0.82","1","1","41.18","29.00"
"22","Igor Shesterkin","NYR","1","59.433333333333","32","29","3","0.906","3.03","0.49","2.7","11","8","3","0.727","3.03","-0.76","2","2","0","1.000","0.00","0.26","18","18","0","1.000","0.00","0.79","2","3","31.59","8.67"
"23","Mackenzie Blackwood","N.J","1","63.983333333333","41","37","4","0.902","3.75","0.48","3.91","18","16","2","0.889","1.88","1.67","9","8","1","0.889","0.94","0.17","12","11","1","0.917","0.94","-0.47","1","5","31.63","26.75"
"16","Chris Driedger","FLA","1","58.933333333333","36","32","4","0.889","4.07","-0.07","2.44","10","7","3","0.700","3.05","-0.96","7","6","1","0.857","1.02","-0.09","14","14","0","1.000","0.00","0.62","5","1","41.97","22.00"
"17","Aaron Dell","S.J","1","59.383333333333","27","24","3","0.889","3.03","-0.05","1.92","5","4","1","0.800","1.01","0.02","8","6","2","0.750","2.02","-0.96","12","12","0","1.000","0.00","0.53","0","1","39.26","23.33"
"2","Ryan Miller","ANA","1","38.65","26","23","3","0.885","4.66","-0.16","1.99","6","4","2","0.667","3.10","-0.78","9","8","1","0.889","1.55","0.17","11","11","0","1.000","0.00","0.49","3","1","28.46","19.33"
"10","Jonathan Bernier","DET","1","60","26","23","3","0.885","3.00","-0.16","3.03","10","8","2","0.800","2.00","0.04","5","4","1","0.800","1.00","-0.35","10","10","0","1.000","0.00","0.44","3","2","29.08","11.67"
"26","Charlie Lindgren","MTL","1","57.983333333333","30","26","4","0.867","4.14","-0.72","2.75","11","8","3","0.727","3.10","-0.76","5","4","1","0.800","1.03","-0.35","13","13","0","1.000","0.00","0.57","0","6","32.13","14.00"
"7","Pekka Rinne","NSH","1","59.766666666667","35","30","5","0.857","5.02","-1.18","3.19","12","9","3","0.750","3.01","-0.55","10","9","1","0.900","1.00","0.30","11","10","1","0.909","1.00","-0.51","1","2","27.63","18.60"
"13","Philipp Grubauer","COL","1","58.383333333333","27","23","4","0.852","4.11","-1.05","2.63","9","6","3","0.667","3.08","-1.17","5","5","0","1.000","0.00","0.65","12","11","1","0.917","1.03","-0.47","0","5","33.19","23.50"
"5","Brian Elliott","PHI","1","61.933333333333","33","28","5","0.848","4.84","-1.40","3.05","12","10","2","0.833","1.94","0.45","7","5","2","0.714","1.94","-1.09","11","10","1","0.909","0.97","-0.51","3","5","33.42","25.00"
"1","Craig Anderson","OTT","1","42.133333333333","30","25","5","0.833","7.12","-1.72","1.78","5","3","2","0.600","2.85","-0.98","8","7","1","0.875","1.42","0.04","15","13","2","0.867","2.85","-1.34","0","2","39.73","26.20"
"20","Thatcher Demko","VAN","1","21.533333333333","16","13","3","0.813","8.36","-1.25","1.71","5","4","1","0.800","2.79","0.02","8","6","2","0.750","5.57","-0.96","2","2","0","1.000","0.00","0.09","0","2","31.31","21.67"
"9","James Reimer","CAR","1","61.933333333333","21","17","4","0.810","3.88","-1.71","2.15","6","4","2","0.667","1.94","-0.78","6","6","0","1.000","0.00","0.78","9","7","2","0.778","1.94","-1.60","0","1","26.76","16.75"
"3","Marc-Andre Fleury","VGK","1","57.766666666667","16","12","4","0.750","4.15","-2.25","1.71","7","3","4","0.429","4.15","-2.57","4","4","0","1.000","0.00","0.52","4","4","0","1.000","0.00","0.18","1","4","31.88","12.50"
"11","Jacob Markstrom","VAN","1","37.1","21","15","6","0.714","9.70","-3.71","1.9","7","6","1","0.857","1.62","0.43","10","6","4","0.600","6.47","-2.70","4","3","1","0.750","1.62","-0.82","0","4","32.05","34.50"
