"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Jordan Binnington","STL","1","65","38","37","1","0.974","0.92","2.65","2.92","7","6","1","0.857","0.92","0.35","12","12","0","1.000","0.00","1.27","19","19","0","1.000","0.00","0.52","2","6","37.32","12.00"
"6","Mikko Koskinen","EDM","1","60","26","25","1","0.962","1.00","1.50","1.87","7","7","0","1.000","0.00","1.35","6","6","0","1.000","0.00","0.64","12","11","1","0.917","1.00","-0.67","1","0","35.23","11.00"
"5","Martin Jones","S.J","1","64.783333333333","23","22","1","0.957","0.93","1.21","1.51","1","0","1","0.000","0.93","-0.81","10","10","0","1.000","0.00","1.06","10","10","0","1.000","0.00","0.28","0","1","46.52","9.00"
"10","Kaapo Kahkonen","MIN","1","60","24","22","2","0.917","2.00","0.31","2.24","6","5","1","0.833","1.00","0.15","3","2","1","0.667","1.00","-0.68","14","14","0","1.000","0.00","0.39","0","3","32.08","16.00"
"2","Marc-Andre Fleury","VGK","1","59.916666666667","23","21","2","0.913","2.00","0.21","2.88","10","9","1","0.900","1.00","0.92","6","5","1","0.833","1.00","-0.36","6","6","0","1.000","0.00","0.17","2","4","28.22","17.00"
"8","Frederik Andersen","TOR","1","58.733333333333","22","20","2","0.909","2.04","0.11","1.86","8","7","1","0.875","1.02","0.54","5","5","0","1.000","0.00","0.53","8","7","1","0.875","1.02","-0.78","1","0","32.91","10.00"
"1","Ryan Miller","ANA","1","57.9","32","29","3","0.906","3.11","0.07","2.9","12","11","1","0.917","1.04","1.31","11","9","2","0.818","2.07","-0.84","8","8","0","1.000","0.00","0.22","2","3","28.22","24.00"
"4","Braden Holtby","VAN","1","65","36","31","5","0.861","4.62","-1.54","2.65","12","8","4","0.667","3.69","-1.69","12","11","1","0.917","0.92","0.27","12","12","0","1.000","0.00","0.33","6","0","30.89","15.80"
"7","Darcy Kuemper","ARI","1","60","29","24","5","0.828","5.00","-2.21","2.53","6","3","3","0.500","3.00","-1.85","11","10","1","0.909","1.00","0.16","12","11","1","0.917","1.00","-0.67","2","1","32.48","20.60"
"3","Carey Price","MTL","1","65","28","23","5","0.821","4.62","-2.31","3.13","9","7","2","0.778","1.85","-0.27","9","6","3","0.667","2.77","-2.05","8","8","0","1.000","0.00","0.22","2","4","33.43","21.20"
