"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"23","Connor Hellebuyck","WPG","1","11.316666666667","5","5","0","1.000","0.00","0.43","0.24","1","1","0","1.000","0.00","0.18","1","1","0","1.000","0.00","0.08","3","3","0","1.000","0.00","0.11","0","1","37.40","-"
"30","Pavel Francouz","COL","1","37.183333333333","12","12","0","1.000","0.00","1.03","1.38","3","3","0","1.000","0.00","0.55","5","5","0","1.000","0.00","0.40","3","3","0","1.000","0.00","0.11","0","2","32.00","-"
"14","Robin Lehner","CHI","1","65","41","40","1","0.976","0.92","2.52","3.9","16","15","1","0.938","0.92","1.94","10","10","0","1.000","0.00","0.79","12","12","0","1.000","0.00","0.42","0","4","37.10","12.00"
"4","Anton Khudobin","DAL","1","65","39","38","1","0.974","0.92","2.35","4.18","12","12","0","1.000","0.00","2.21","9","8","1","0.889","0.92","-0.28","18","18","0","1.000","0.00","0.63","2","4","28.72","18.00"
"11","Jacob Markstrom","VAN","1","64.933333333333","33","32","1","0.970","0.92","1.83","2.78","7","7","0","1.000","0.00","1.29","6","6","0","1.000","0.00","0.48","19","18","1","0.947","0.92","-0.33","3","1","38.06","40.00"
"12","Braden Holtby","WSH","1","65","33","32","1","0.970","0.92","1.83","3.29","8","8","0","1.000","0.00","1.47","8","7","1","0.875","0.92","-0.36","16","16","0","1.000","0.00","0.56","1","4","33.97","29.00"
"13","Martin Jones","S.J","1","62.35","28","27","1","0.964","0.96","1.40","3.2","9","8","1","0.889","0.96","0.66","8","8","0","1.000","0.00","0.64","7","7","0","1.000","0.00","0.25","2","5","38.18","6.00"
"24","Antti Raanta","ARI","1","60","45","43","2","0.956","2.00","1.86","3.21","11","9","2","0.818","2.00","0.02","7","7","0","1.000","0.00","0.56","25","25","0","1.000","0.00","0.88","2","7","41.62","10.00"
"17","Louis Domingue","N.J","1","60","20","19","1","0.950","1.00","0.72","1.88","3","2","1","0.667","1.00","-0.45","9","9","0","1.000","0.00","0.72","7","7","0","1.000","0.00","0.25","0","2","37.10","10.00"
"22","Andrei Vasilevskiy","T.B","1","60","38","36","2","0.947","2.00","1.26","2.86","11","10","1","0.909","1.00","1.02","10","9","1","0.900","1.00","-0.21","13","13","0","1.000","0.00","0.46","1","5","38.53","24.00"
