"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"3","Devan Dubnyk","S.J","1","12.083333333333","2","2","0","1.000","0.00","0.17","0.08","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.09","1","1","0","1.000","0.00","0.02","0","0","33.50","-"
"7","Jacob Markstrom","CGY","1","59.983333333333","32","32","0","1.000","0.00","2.69","1.95","3","3","0","1.000","0.00","0.67","12","12","0","1.000","0.00","1.05","15","15","0","1.000","0.00","0.33","1","1","37.69","-"
"20","Mackenzie Blackwood","N.J","1","64.966666666667","3","3","0","1.000","0.00","0.25","0.27","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.09","2","2","0","1.000","0.00","0.04","0","1","41.67","-"
"21","Alexandar Georgiev","NYR","1","60","23","23","0","1.000","0.00","1.94","1.42","2","2","0","1.000","0.00","0.44","9","9","0","1.000","0.00","0.78","9","9","0","1.000","0.00","0.20","1","2","50.39","-"
"4","Carey Price","MTL","1","60","35","34","1","0.971","1.00","1.95","3.23","11","11","0","1.000","0.00","2.44","9","8","1","0.889","1.00","-0.22","13","13","0","1.000","0.00","0.28","1","5","33.00","17.00"
"1","Marc-Andre Fleury","VGK","1","59.566666666667","22","21","1","0.955","1.01","0.85","1.51","6","5","1","0.833","1.01","0.33","7","7","0","1.000","0.00","0.61","9","9","0","1.000","0.00","0.20","1","0","31.68","8.00"
"17","Juuse Saros","NSH","1","60","44","42","2","0.955","2.00","1.70","3.28","10","9","1","0.900","1.00","1.22","11","10","1","0.909","1.00","-0.04","22","22","0","1.000","0.00","0.48","0","5","29.57","9.00"
"14","John Gibson","ANA","1","60.116666666667","33","31","2","0.939","2.00","0.78","2.69","11","9","2","0.818","2.00","0.44","9","9","0","1.000","0.00","0.78","10","10","0","1.000","0.00","0.22","1","2","39.64","14.50"
"2","Jaroslav Halak","BOS","1","64.966666666667","31","29","2","0.935","1.85","0.61","2.76","7","6","1","0.857","0.92","0.56","6","5","1","0.833","0.92","-0.48","17","17","0","1.000","0.00","0.37","0","3","38.42","17.00"
"6","Jonathan Bernier","DET","1","59.916666666667","31","29","2","0.935","2.00","0.61","3.23","8","6","2","0.750","2.00","-0.22","10","10","0","1.000","0.00","0.87","13","13","0","1.000","0.00","0.28","0","5","28.58","11.00"
"15","Matt Murray","OTT","1","59.666666666667","40","37","3","0.925","3.02","0.37","2.85","10","9","1","0.900","1.01","1.22","11","9","2","0.818","2.01","-1.04","17","17","0","1.000","0.00","0.37","3","2","37.03","35.67"
"8","Braden Holtby","VAN","1","59.766666666667","35","32","3","0.914","3.01","-0.05","3.23","8","6","2","0.750","2.01","-0.22","9","8","1","0.889","1.00","-0.22","17","17","0","1.000","0.00","0.37","1","5","37.49","14.67"
"16","Antti Raanta","ARI","1","59.883333333333","34","31","3","0.912","3.01","-0.14","3.13","11","9","2","0.818","2.00","0.44","8","7","1","0.875","1.00","-0.30","15","15","0","1.000","0.00","0.33","4","8","32.82","20.00"
"5","Jonathan Quick","L.A","1","64.766666666667","44","40","4","0.909","3.71","-0.30","3.59","9","7","2","0.778","1.85","0.00","16","14","2","0.875","1.85","-0.60","17","17","0","1.000","0.00","0.37","2","9","35.57","15.75"
"11","Cam Talbot","MIN","1","62.6","33","30","3","0.909","2.88","-0.22","2.07","3","1","2","0.333","1.92","-1.33","11","10","1","0.909","0.96","-0.04","19","19","0","1.000","0.00","0.41","1","1","36.64","12.33"
"12","Jack Campbell","TOR","1","59.8","19","17","2","0.895","2.01","-0.40","2.3","8","7","1","0.875","1.00","0.78","5","5","0","1.000","0.00","0.44","5","4","1","0.800","1.00","-0.89","1","0","30.63","21.00"
"10","Mikko Koskinen","EDM","1","60","36","31","5","0.861","5.00","-1.97","2.49","7","4","3","0.571","3.00","-1.44","8","8","0","1.000","0.00","0.70","20","18","2","0.900","2.00","-1.57","1","3","35.28","21.20"
"13","Petr Mrazek","CAR","1","57.9","20","17","3","0.850","3.11","-1.32","1.87","5","3","2","0.600","2.07","-0.89","5","4","1","0.800","1.04","-0.56","9","9","0","1.000","0.00","0.20","1","0","31.65","11.67"
"18","Elvis Merzlikins","CBJ","1","60","33","28","5","0.848","5.00","-2.22","1.94","7","4","3","0.571","3.00","-1.44","8","7","1","0.875","1.00","-0.30","18","17","1","0.944","1.00","-0.61","1","5","37.82","21.40"
"19","Ilya Sorokin","NYI","1","59.883333333333","32","27","5","0.844","5.01","-2.31","2.67","4","1","3","0.250","3.01","-2.11","10","9","1","0.900","1.00","-0.13","17","16","1","0.941","1.00","-0.63","4","4","36.97","23.00"
"9","Martin Jones","S.J","1","46.633333333333","24","19","5","0.792","6.43","-2.98","2.55","5","3","2","0.600","2.57","-0.89","6","4","2","0.667","2.57","-1.48","11","10","1","0.909","1.29","-0.76","1","5","41.96","25.20"
