"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"7","Ben Bishop","DAL","1","59.666666666667","37","36","1","0.973","1.01","1.93","3.19","8","8","0","1.000","0.00","1.34","14","13","1","0.929","1.01","0.37","14","14","0","1.000","0.00","0.36","0","7","31.03","22.00"
"15","Jordan Binnington","STL","1","63.466666666667","34","33","1","0.971","0.95","1.69","2.96","11","11","0","1.000","0.00","1.84","13","13","0","1.000","0.00","1.27","9","8","1","0.889","0.95","-0.77","2","7","29.47","63.00"
"21","Carter Hart","PHI","1","59.683333333333","34","33","1","0.971","1.01","1.69","3.3","8","7","1","0.875","1.01","0.34","7","7","0","1.000","0.00","0.68","18","18","0","1.000","0.00","0.46","1","5","37.79","10.00"
"20","Mackenzie Blackwood","N.J","1","65","33","32","1","0.970","0.92","1.61","1.81","5","5","0","1.000","0.00","0.84","12","11","1","0.917","0.92","0.17","12","12","0","1.000","0.00","0.31","2","1","47.45","23.00"
"18","Connor Hellebuyck","WPG","1","65","32","31","1","0.969","0.92","1.53","2.61","7","6","1","0.857","0.92","0.17","10","10","0","1.000","0.00","0.98","14","14","0","1.000","0.00","0.36","1","6","36.72","17.00"
"2","Marc-Andre Fleury","VGK","1","60","30","29","1","0.967","1.00","1.37","2.79","6","5","1","0.833","1.00","0.01","12","12","0","1.000","0.00","1.17","10","10","0","1.000","0.00","0.25","0","5","33.90","30.00"
"3","Thomas Greiss","NYI","1","59.983333333333","28","27","1","0.964","1.00","1.21","2.19","6","5","1","0.833","1.00","0.01","7","7","0","1.000","0.00","0.68","13","13","0","1.000","0.00","0.33","2","2","36.61","16.00"
"14","Frederik Andersen","TOR","1","60","25","24","1","0.960","1.00","0.98","1.56","4","3","1","0.750","1.00","-0.33","6","6","0","1.000","0.00","0.59","13","13","0","1.000","0.00","0.33","1","1","49.44","8.00"
"8","Alex Stalock","MIN","1","60","31","29","2","0.935","2.00","0.45","2.55","7","6","1","0.857","1.00","0.17","6","6","0","1.000","0.00","0.59","15","14","1","0.933","1.00","-0.62","0","2","34.71","31.00"
"9","Jacob Markstrom","VAN","1","63.466666666667","27","25","2","0.926","1.89","0.14","2.11","10","8","2","0.800","1.89","-0.32","5","5","0","1.000","0.00","0.49","11","11","0","1.000","0.00","0.28","1","3","35.07","12.00"
"17","Joonas Korpisalo","CBJ","1","58.483333333333","25","23","2","0.920","2.05","-0.02","1.99","6","5","1","0.833","1.03","0.01","3","3","0","1.000","0.00","0.29","15","14","1","0.933","1.03","-0.62","2","2","38.72","9.00"
"22","David Rittich","CGY","1","64.2","37","34","3","0.919","2.80","-0.07","3.04","13","11","2","0.846","1.87","0.18","8","7","1","0.875","0.93","-0.22","14","14","0","1.000","0.00","0.36","3","3","34.46","23.00"
"19","Antti Raanta","ARI","1","64.433333333333","43","39","4","0.907","3.72","-0.60","3.95","5","4","1","0.800","0.93","-0.16","15","13","2","0.867","1.86","-0.53","21","20","1","0.952","0.93","-0.47","4","6","39.84","26.75"
"10","Martin Jones","S.J","1","59.966666666667","21","19","2","0.905","2.00","-0.34","1.81","6","5","1","0.833","1.00","0.01","8","8","0","1.000","0.00","0.78","7","6","1","0.857","1.00","-0.82","1","2","30.00","32.00"
"11","Robin Lehner","CHI","1","59.55","31","28","3","0.903","3.02","-0.55","2.74","10","9","1","0.900","1.01","0.68","7","5","2","0.714","2.02","-1.32","12","12","0","1.000","0.00","0.31","0","4","39.39","22.00"
"12","Philipp Grubauer","COL","1","59.7","38","34","4","0.895","4.02","-0.99","4","12","10","2","0.833","2.01","0.01","11","9","2","0.818","2.01","-0.92","10","10","0","1.000","0.00","0.25","2","8","37.47","13.75"
"16","John Gibson","ANA","1","58.533333333333","25","22","3","0.880","3.08","-1.02","1.89","5","3","2","0.600","2.05","-1.16","7","6","1","0.857","1.03","-0.32","12","12","0","1.000","0.00","0.31","3","2","37.44","22.00"
"1","Craig Anderson","OTT","1","60","32","28","4","0.875","4.00","-1.47","2.9","14","11","3","0.786","3.00","-0.65","5","4","1","0.800","1.00","-0.51","11","11","0","1.000","0.00","0.28","1","4","31.88","16.50"
"6","Jonathan Quick","L.A","1","57.15","23","20","3","0.870","3.15","-1.18","2.53","4","1","3","0.250","3.15","-2.33","6","6","0","1.000","0.00","0.59","12","12","0","1.000","0.00","0.31","1","4","37.87","17.00"
"13","Petr Mrazek","CAR","1","59.9","28","24","4","0.857","4.01","-1.79","1.56","5","3","2","0.600","2.00","-1.16","7","5","2","0.714","2.00","-1.32","10","10","0","1.000","0.00","0.25","2","2","50.96","16.50"
"4","Carey Price","MTL","1","59.933333333333","25","21","4","0.840","4.00","-2.02","2.24","8","6","2","0.750","2.00","-0.66","7","6","1","0.857","1.00","-0.32","9","8","1","0.889","1.00","-0.77","1","4","32.12","18.00"
"5","Tuukka Rask","BOS","1","59.016666666667","31","26","5","0.839","5.08","-2.55","2.14","7","7","0","1.000","0.00","1.17","8","4","4","0.500","4.07","-3.22","13","12","1","0.923","1.02","-0.67","0","4","36.35","31.20"
